# Physical_Baseline=686.70pF, Trigger_Distance=65.2cm, Atten_Ratio=42.51
Raw_Capacitance(pF),Normalized_Capacitance(pF)
686.685,686.284
686.690,686.458
686.693,686.614
686.699,686.863
686.696,686.749
686.694,686.645
686.697,686.782
686.703,687.016
686.700,686.886
686.697,686.769
686.702,687.006
686.697,686.769
686.702,687.006
686.707,687.218
686.704,687.070
686.701,686.936
686.698,686.814
686.695,686.705
686.698,686.837
686.701,686.956
686.698,686.832
686.704,687.060
686.701,686.928
686.695,686.699
686.693,686.601
686.691,686.510
686.689,686.430
686.687,686.357
686.691,686.523
686.689,686.440
686.695,686.707
686.693,686.606
686.691,686.515
686.689,686.435
686.687,686.359
686.686,686.292
686.684,686.232
686.683,686.178
686.682,686.129
686.681,686.084
686.677,685.937
686.685,686.251
686.683,686.193
686.690,686.484
686.696,686.746
686.699,686.876
686.697,686.759
686.694,686.655
686.700,686.902
686.705,687.125
686.702,686.985
686.707,687.200
686.712,687.395
686.705,687.122
686.702,686.982
686.699,686.855
686.704,687.083
686.706,687.179
686.703,687.034
686.708,687.244
686.712,687.434
686.714,687.499
686.718,687.665
686.713,687.473
686.709,687.299
686.711,687.374
686.707,687.211
686.704,687.063
686.701,686.928
686.698,686.806
686.695,686.697
686.693,686.598
686.691,686.507
686.686,686.318
686.685,686.256
686.683,686.199
686.682,686.147
686.681,686.100
686.680,686.059
686.679,686.020
686.686,686.326
686.685,686.261
686.684,686.204
686.682,686.152
686.681,686.105
686.688,686.404
686.687,686.334
686.685,686.269
686.684,686.212
686.690,686.500
686.689,686.419
686.687,686.347
686.693,686.622
686.697,686.762
686.700,686.889
686.705,687.112
686.702,686.974
686.699,686.850
686.702,686.969
686.699,686.845
686.696,686.731
686.702,686.969
686.707,687.185
686.711,687.379
686.707,687.216
686.704,687.068
686.706,687.166
686.711,687.364
686.707,687.200
686.703,687.052
686.700,686.920
686.706,687.140
686.702,687.000
686.699,686.873
686.702,686.990
686.699,686.863
686.688,686.406
686.687,686.336
686.685,686.271
686.689,686.445
686.687,686.370
686.694,686.642
686.692,686.549
686.695,686.697
686.701,686.938
686.698,686.816
686.701,686.938
686.703,687.050
686.708,687.257
686.705,687.104
686.701,686.967
686.704,687.076
686.701,686.941
686.698,686.819
686.695,686.707
686.701,686.948
686.698,686.827
686.696,686.715
686.693,686.614
686.688,686.414
686.687,686.341
686.685,686.276
686.689,686.450
686.688,686.375
686.686,686.308
686.685,686.245
686.683,686.188
686.682,686.136
686.689,686.432
686.687,686.359
686.686,686.292
686.682,686.123
686.686,686.313
686.685,686.251
686.683,686.193
686.682,686.142
686.686,686.328
686.693,686.606
686.699,686.858
686.696,686.744
686.694,686.640
686.700,686.886
686.705,687.109
686.707,687.203
686.704,687.055
686.700,686.923
686.698,686.803
686.701,686.928
686.706,687.148
686.702,687.006
686.699,686.878
686.697,686.762
686.702,686.998
686.699,686.871
686.696,686.754
686.699,686.881
686.705,687.107
686.702,686.969
686.699,686.845
686.696,686.731
686.694,686.629
686.699,686.878
686.697,686.762
686.700,686.889
686.705,687.112
686.702,686.974
686.699,686.850
686.696,686.736
686.691,686.526
686.697,686.785
686.695,686.679
686.692,686.583
686.688,686.385
686.686,686.315
686.685,686.253
686.683,686.196
686.680,686.038
686.687,686.341
686.685,686.276
686.689,686.450
686.688,686.375
686.686,686.308
686.685,686.245
686.691,686.531
686.697,686.788
686.695,686.681
686.692,686.583
686.690,686.494
686.697,686.756
686.702,686.993
686.707,687.205
686.704,687.057
686.701,686.925
686.698,686.803
686.703,687.034
686.705,687.135
686.702,686.995
686.699,686.868
686.696,686.754
686.694,686.650
686.692,686.557
686.690,686.471
686.688,686.393
686.692,686.557
686.690,686.471
686.688,686.393
686.694,686.663
686.700,686.910
686.695,686.681
686.692,686.583
686.690,686.494
686.688,686.414
686.687,686.341
686.685,686.276
686.684,686.217
686.683,686.162
686.681,686.113
686.688,686.411
686.695,686.681
686.692,686.583
686.690,686.494
686.688,686.414
686.695,686.684
686.698,686.819
686.695,686.707
686.701,686.948
686.698,686.827
686.701,686.948
686.706,687.166
686.703,687.024
686.700,686.894
686.697,686.777
686.703,687.011
686.699,686.881
686.705,687.107
686.699,686.860
686.696,686.746
686.702,686.985
686.696,686.751
686.694,686.648
686.692,686.554
686.698,686.811
686.701,686.933
686.706,687.153
686.703,687.011
686.699,686.881
686.702,686.998
686.699,686.871
686.696,686.754
686.702,686.990
686.699,686.863
686.702,686.980
686.699,686.852
686.704,687.081
686.701,686.946
686.696,686.715
686.693,686.614
686.691,686.523
686.689,686.440
686.687,686.365
686.691,686.531
686.689,686.448
686.695,686.712
686.693,686.611
686.696,686.754
686.699,686.881
686.705,687.107
686.702,686.969
686.704,687.078
686.701,686.943
686.698,686.821
686.695,686.710
686.701,686.951
686.698,686.829
686.696,686.718
686.701,686.959
686.698,686.834
686.696,686.723
686.693,686.622
686.697,686.762
686.694,686.655
686.692,686.559
686.690,686.474
686.688,686.396
686.684,686.217
686.691,686.505
686.689,686.424
686.687,686.352
686.691,686.518
686.689,686.435
686.695,686.702
686.701,686.943
686.698,686.821
686.703,687.052
686.700,686.920
686.706,687.140
686.708,687.231
686.704,687.081
686.709,687.286
686.713,687.473
686.709,687.299
686.703,687.034
686.700,686.902
686.697,686.782
686.695,686.676
686.698,686.811
686.695,686.702
686.693,686.603
686.691,686.513
686.694,686.663
686.700,686.910
686.697,686.790
686.695,686.681
686.690,686.476
686.688,686.398
686.694,686.668
686.692,686.572
686.690,686.484
686.686,686.297
686.684,686.238
686.691,686.523
686.689,686.440
686.693,686.598
686.691,686.507
686.689,686.427
686.687,686.354
686.683,686.180
686.690,686.471
686.696,686.736
686.702,686.974
686.691,686.510
686.697,686.769
686.692,686.557
686.690,686.471
686.696,686.736
686.702,686.974
686.704,687.081
686.701,686.946
686.706,687.164
686.703,687.021
686.700,686.891
686.702,687.006
686.699,686.878
686.697,686.762
686.694,686.655
686.689,686.453
686.696,686.718
686.693,686.616
686.691,686.526
686.697,686.785
686.703,687.019
686.700,686.889
686.697,686.772
686.694,686.666
686.690,686.461
686.668,685.524
686.668,685.537
686.666,685.441
686.666,685.462
686.667,685.480
686.667,685.495
686.665,685.402
686.663,685.319
686.663,685.350
686.664,685.379
686.665,685.405
686.663,685.322
686.664,685.353
686.672,685.724
686.672,685.719
686.680,686.053
686.685,686.248
686.683,686.191
686.682,686.139
686.681,686.092
686.677,685.942
686.677,685.916
686.684,686.232
686.683,686.178
686.690,686.468
686.701,686.967
686.699,686.842
686.701,686.961
686.698,686.837
686.696,686.725
686.701,686.964
686.704,687.073
686.706,687.172
686.703,687.026
686.700,686.897
686.697,686.780
686.700,686.907
686.697,686.788
686.703,687.021
686.700,686.891
686.705,687.115
686.699,686.868
686.696,686.754
686.702,686.990
686.696,686.754
686.694,686.650
686.692,686.557
686.690,686.471
686.688,686.393
686.686,686.323
686.700,686.886
686.697,686.769
686.694,686.663
686.692,686.567
686.690,686.481
686.688,686.404
686.692,686.564
686.690,686.479
686.688,686.401
686.687,686.331
686.685,686.266
686.684,686.209
686.682,686.157
686.673,685.768
686.670,685.649
686.670,685.649
686.662,685.309
686.663,685.342
686.664,685.374
686.662,685.293
686.663,685.327
686.664,685.358
686.664,685.387
686.665,685.412
686.671,685.669
686.671,685.669
686.671,685.669
686.668,685.560
686.669,685.571
686.669,685.579
686.669,685.586
686.669,685.594
686.669,685.599
686.675,685.838
686.674,685.820
686.674,685.804
686.674,685.791
686.674,685.778
686.673,685.768
686.670,685.649
686.670,685.649
686.670,685.649
686.679,685.991
686.683,686.191
686.682,686.139
686.681,686.092
686.688,686.391
686.686,686.321
686.690,686.489
686.688,686.409
686.687,686.336
686.691,686.505
686.689,686.424
686.687,686.352
686.685,686.287
686.692,686.567
686.698,686.821
686.695,686.710
686.693,686.609
686.696,686.751
686.694,686.648
686.692,686.554
686.695,686.702
686.698,686.834
686.696,686.723
686.693,686.622
686.691,686.531
686.687,686.339
686.685,686.274
686.684,686.214
686.691,686.502
686.689,686.422
686.687,686.349
686.685,686.284
686.692,686.564
686.687,686.370
686.686,686.302
686.692,686.583
686.698,686.837
686.701,686.956
686.696,686.725
686.693,686.624
686.691,686.533
686.689,686.450
686.693,686.609
686.699,686.860
686.696,686.746
686.694,686.642
686.692,686.549
686.690,686.463
686.696,686.728
686.701,686.967
686.699,686.842
686.696,686.731
686.702,686.969
686.699,686.845
686.696,686.731
686.694,686.629
686.691,686.536
686.697,686.793
686.695,686.684
686.693,686.585
686.698,686.837
686.696,686.725
686.701,686.964
686.698,686.840
686.701,686.959
686.698,686.834
686.696,686.723
686.693,686.622
686.691,686.531
686.689,686.448
686.688,686.372
686.694,686.645
686.697,686.782
686.703,687.016
686.708,687.229
686.704,687.078
686.701,686.943
686.698,686.821
686.695,686.710
686.693,686.609
686.691,686.518
686.689,686.435
686.695,686.702
686.690,686.494
686.688,686.414
686.687,686.341
686.683,686.167
686.682,686.118
686.680,686.074
686.680,686.035
686.687,686.341
686.685,686.276
686.692,686.559
686.687,686.365
686.694,686.637
686.700,686.886
686.697,686.769
686.702,687.006
686.699,686.878
686.705,687.104
686.709,687.307
686.703,687.042
686.700,686.910
686.705,687.133
686.708,687.226
686.704,687.076
686.701,686.941
686.698,686.819
686.695,686.707
686.690,686.500
686.689,686.419
686.687,686.347
686.685,686.282
686.684,686.222
686.680,686.061
686.687,686.365
686.694,686.637
686.692,686.544
686.690,686.458
686.696,686.723
686.693,686.622
686.691,686.531
686.689,686.448
686.685,686.263
686.684,686.206
686.682,686.155
686.687,686.339
686.685,686.274
686.692,686.557
686.690,686.471
686.688,686.393
686.686,686.323
686.685,686.261
686.692,686.544
686.687,686.352
686.693,686.627
686.691,686.533
686.689,686.450
686.688,686.375
