# Physical_Baseline=687.63pF, Trigger_Distance=70.4cm, Atten_Ratio=49.56
Raw_Capacitance(pF),Normalized_Capacitance(pF)
687.631,687.794
687.628,687.646
687.625,687.510
687.622,687.389
687.623,687.413
687.621,687.301
687.627,687.598
687.624,687.468
687.622,687.350
687.620,687.244
687.618,687.147
687.619,687.192
687.617,687.102
687.623,687.416
687.621,687.304
687.619,687.202
687.617,687.108
687.623,687.422
687.621,687.307
687.619,687.205
687.625,687.510
687.630,687.785
687.628,687.637
687.625,687.504
687.622,687.383
687.612,686.884
687.611,686.820
687.610,686.763
687.612,686.845
687.613,686.920
687.612,686.854
687.610,686.793
687.609,686.739
687.608,686.690
687.607,686.645
687.609,686.739
687.608,686.690
687.616,687.044
687.614,686.966
687.621,687.292
687.618,687.189
687.625,687.495
687.625,687.507
687.622,687.386
687.620,687.274
687.618,687.174
687.616,687.084
687.615,687.002
687.613,686.929
687.612,686.863
687.637,688.115
687.642,688.333
687.638,688.133
687.634,687.952
687.639,688.185
687.635,687.997
687.639,688.227
687.644,688.433
687.647,688.620
687.645,688.527
687.644,688.442
687.648,688.629
687.651,688.799
687.649,688.687
687.647,688.587
687.642,688.363
687.646,688.557
687.642,688.336
687.638,688.136
687.634,687.955
687.639,688.188
687.635,688.000
687.639,688.230
687.636,688.039
687.632,687.867
687.629,687.710
687.629,687.704
687.629,687.698
687.634,687.955
687.631,687.791
687.630,687.776
687.630,687.761
687.627,687.616
687.624,687.483
687.622,687.362
687.620,687.253
687.626,687.552
687.631,687.825
687.628,687.673
687.625,687.534
687.631,687.807
687.636,688.055
687.632,687.879
687.632,687.855
687.637,688.097
687.641,688.318
687.637,688.118
687.644,688.469
687.643,688.390
687.639,688.185
687.643,688.396
687.647,688.587
687.650,688.759
687.653,688.917
687.648,688.660
687.643,688.427
687.647,688.614
687.651,688.784
687.648,688.675
687.644,688.442
687.648,688.629
687.643,688.399
687.639,688.194
687.643,688.406
687.639,688.197
687.638,688.142
687.642,688.357
687.638,688.154
687.634,687.970
687.631,687.804
687.631,687.788
687.630,687.773
687.627,687.625
687.625,687.492
687.622,687.371
687.628,687.658
687.625,687.522
687.623,687.398
687.628,687.686
687.626,687.546
687.623,687.419
687.629,687.704
687.626,687.562
687.623,687.434
687.621,687.320
687.622,687.350
687.620,687.244
687.626,687.543
687.623,687.419
687.621,687.304
687.619,687.202
687.617,687.108
687.615,687.023
687.614,686.947
687.612,686.878
687.611,686.814
687.610,686.757
687.609,686.705
687.608,686.660
687.615,687.017
687.613,686.941
687.612,686.872
687.614,686.944
687.615,687.011
687.621,687.335
687.627,687.628
687.633,687.891
687.640,688.266
687.636,688.073
687.633,687.897
687.630,687.737
687.627,687.592
687.624,687.462
687.622,687.344
687.622,687.371
687.623,687.395
687.623,687.416
687.629,687.701
687.626,687.562
687.631,687.831
687.631,687.813
687.631,687.794
687.630,687.779
687.627,687.631
687.625,687.498
687.622,687.377
687.620,687.268
687.618,687.168
687.624,687.477
687.625,687.492
687.630,687.770
687.635,688.021
687.640,688.248
687.636,688.055
687.632,687.879
687.629,687.722
687.626,687.580
687.632,687.849
687.629,687.695
687.637,688.088
687.633,687.909
687.630,687.749
687.635,688.003
687.640,688.233
687.636,688.043
687.635,688.003
687.631,687.834
687.628,687.680
687.626,687.540
687.631,687.813
687.628,687.661
687.625,687.525
687.623,687.401
687.620,687.289
687.626,687.586
687.624,687.456
687.630,687.737
687.635,687.991
687.639,688.221
687.638,688.164
687.634,687.979
687.631,687.813
687.628,687.661
687.636,688.058
687.632,687.882
687.637,688.121
687.634,687.940
687.630,687.776
687.627,687.628
687.625,687.495
687.622,687.374
687.628,687.661
687.633,687.922
687.638,688.157
687.634,687.973
687.631,687.807
687.628,687.655
687.625,687.519
687.625,687.531
687.623,687.407
687.621,687.295
687.619,687.192
687.617,687.102
687.615,687.017
687.616,687.075
687.617,687.129
687.616,687.044
687.614,686.966
687.613,686.896
687.611,686.833
687.613,686.908
687.614,686.978
687.615,687.041
687.614,686.963
687.612,686.893
687.611,686.829
687.618,687.168
687.616,687.078
687.617,687.129
687.618,687.177
687.616,687.087
687.623,687.401
687.628,687.686
687.626,687.546
687.623,687.419
687.629,687.704
687.629,687.698
687.629,687.692
687.628,687.686
687.626,687.546
687.623,687.419
687.621,687.304
687.619,687.202
687.620,687.244
687.620,687.280
687.618,687.180
687.616,687.090
687.615,687.008
687.613,686.932
687.612,686.866
687.619,687.202
687.620,687.244
687.620,687.280
687.618,687.180
687.616,687.090
687.623,687.404
687.629,687.689
687.634,687.946
687.630,687.782
687.627,687.634
