# Physical_Baseline=686.70pF, Trigger_Distance=64.8cm, Atten_Ratio=41.99
Raw_Capacitance(pF),Normalized_Capacitance(pF)
686.726,687.576
686.726,687.586
686.729,687.702
686.731,687.807
686.725,687.566
686.718,687.240
686.713,687.053
686.709,686.884
686.706,686.730
686.710,686.928
686.714,687.107
686.710,686.933
686.715,687.112
686.718,687.274
686.722,687.420
686.717,687.215
686.710,686.923
686.706,686.766
686.711,686.961
686.707,686.800
686.704,686.653
686.701,686.523
686.706,686.741
686.700,686.495
686.705,686.715
686.710,686.915
686.712,686.989
686.708,686.825
686.712,687.002
686.716,687.174
686.712,686.992
686.716,687.164
686.712,686.984
686.716,687.158
686.711,686.979
686.708,686.815
686.712,687.005
686.714,687.069
686.718,687.235
686.721,687.384
686.722,687.412
686.717,687.207
686.712,687.023
686.708,686.856
686.705,686.705
686.702,686.569
686.707,686.782
686.703,686.638
686.698,686.400
686.695,686.292
686.693,686.195
686.691,686.108
686.689,686.028
686.700,686.487
686.697,686.372
686.694,686.266
686.700,686.507
686.697,686.390
686.703,686.620
686.697,686.384
686.695,686.279
686.701,686.520
686.706,686.738
686.710,686.935
686.712,687.007
686.716,687.179
686.712,686.997
686.713,687.061
686.709,686.889
686.706,686.735
686.710,686.933
686.704,686.669
686.701,686.536
686.698,686.415
686.695,686.305
686.698,686.436
686.704,686.661
686.701,686.528
686.690,686.059
686.696,686.320
686.693,686.220
686.697,686.359
686.694,686.254
686.692,686.159
686.690,686.074
686.685,685.890
686.684,685.831
686.683,685.777
686.687,685.959
686.683,685.787
686.682,685.739
686.681,685.692
686.688,685.990
686.694,686.259
686.700,686.502
686.705,686.723
686.708,686.815
686.704,686.669
686.701,686.536
686.698,686.415
686.701,686.536
686.698,686.415
686.695,686.305
686.699,686.438
686.693,686.220
686.699,686.466
686.696,686.351
686.702,686.584
686.707,686.797
686.712,686.989
686.708,686.825
686.704,686.677
686.698,686.436
686.704,686.661
686.701,686.528
686.703,686.638
686.700,686.507
686.697,686.390
686.695,686.282
686.698,686.415
686.695,686.305
686.693,686.205
686.691,686.115
686.694,686.264
686.692,686.169
686.698,686.420
686.695,686.310
686.693,686.210
686.688,686.013
686.687,685.941
686.685,685.877
686.681,685.713
686.680,685.669
686.679,685.631
686.678,685.595
686.686,685.900
686.684,685.841
686.683,685.787
686.682,685.739
686.686,685.923
686.685,685.862
686.683,685.805
686.682,685.754
686.681,685.708
686.678,685.559
686.677,685.531
686.676,685.505
686.684,685.821
686.688,685.997
686.686,685.928
686.685,685.864
686.684,685.808
686.682,685.756
686.685,685.882
686.681,685.718
686.680,685.674
686.679,685.636
686.679,685.600
686.683,685.797
686.690,686.085
686.696,686.343
686.702,686.579
686.704,686.684
686.709,686.887
686.714,687.069
686.709,686.897
686.703,686.636
686.700,686.505
686.705,686.725
686.708,686.818
686.702,686.564
686.699,686.441
686.696,686.328
686.694,686.228
686.697,686.366
686.694,686.261
686.700,686.505
686.705,686.725
686.695,686.279
686.701,686.520
686.706,686.738
686.702,686.597
686.699,686.472
686.697,686.356
686.694,686.254
686.689,686.054
686.688,685.979
686.686,685.913
686.685,685.851
686.683,685.795
