# Physical_Baseline=688.13pF, Trigger_Distance=75.5cm, Atten_Ratio=57.00
Raw_Capacitance(pF),Normalized_Capacitance(pF)
688.124,687.932
688.125,687.994
688.126,688.050
688.127,688.099
688.127,688.144
688.128,688.186
688.134,688.520
688.139,688.822
688.136,688.638
688.133,688.471
688.133,688.481
688.133,688.492
688.142,688.958
688.141,688.923
688.140,688.888
688.137,688.701
688.134,688.530
688.131,688.374
688.137,688.690
688.134,688.520
688.134,688.527
688.134,688.530
688.134,688.534
688.134,688.537
688.132,688.381
688.129,688.238
688.127,688.109
688.133,688.450
688.130,688.304
688.136,688.628
688.133,688.464
688.133,688.474
688.133,688.485
688.133,688.492
688.131,688.339
688.128,688.203
688.126,688.078
688.124,687.966
688.122,687.866
688.121,687.775
688.119,687.692
688.121,687.775
688.122,687.852
688.123,687.921
688.125,687.984
688.126,688.040
688.124,687.932
688.130,688.290
688.128,688.158
688.126,688.040
688.132,688.387
688.129,688.245
688.127,688.116
688.128,688.161
688.128,688.200
688.129,688.234
688.127,688.106
688.133,688.447
688.130,688.300
688.128,688.168
688.120,687.747
688.114,687.368
688.116,687.483
688.118,687.587
688.125,687.980
688.131,688.335
688.128,688.200
688.134,688.534
688.134,688.537
688.134,688.541
688.132,688.384
688.129,688.241
688.127,688.113
688.125,687.998
688.126,688.053
688.119,687.643
688.120,687.730
688.122,687.810
688.120,687.723
688.119,687.643
688.117,687.573
688.116,687.511
688.115,687.452
688.117,687.559
688.119,687.657
688.126,688.043
688.124,687.935
688.122,687.838
688.120,687.747
688.119,687.667
688.118,687.594
688.119,687.688
688.121,687.772
688.122,687.848
688.123,687.918
688.125,687.980
688.123,687.876
688.121,687.782
688.120,687.699
688.126,688.081
688.124,687.970
688.133,688.485
688.133,688.492
688.134,688.499
688.134,688.506
688.131,688.353
688.129,688.214
688.126,688.088
688.132,688.433
688.130,688.287
688.130,688.314
688.123,687.880
688.124,687.946
688.125,688.005
688.126,688.060
688.124,687.949
688.130,688.307
688.136,688.631
688.141,688.923
688.146,689.188
688.137,688.669
688.136,688.659
688.136,688.652
688.136,688.645
688.133,688.478
688.139,688.784
688.135,688.603
688.133,688.440
688.141,688.913
688.140,688.882
688.140,688.854
688.139,688.826
688.144,689.101
688.141,688.892
688.137,688.701
688.134,688.530
688.134,688.534
688.134,688.537
688.132,688.381
688.129,688.238
688.135,688.568
688.132,688.408
688.140,688.885
688.140,688.857
688.139,688.829
688.139,688.805
688.136,688.624
688.141,688.916
688.146,689.181
688.145,689.122
688.144,689.069
688.143,689.021
688.139,688.819
688.136,688.634
688.133,688.471
688.138,688.777
688.135,688.600
688.135,688.596
688.135,688.593
688.140,688.888
688.145,689.156
688.149,689.400
688.145,689.163
688.141,688.948
688.141,688.913
688.140,688.882
688.137,688.694
688.134,688.523
688.139,688.826
688.136,688.641
688.141,688.934
688.138,688.739
688.143,689.021
688.139,688.819
688.131,688.335
688.131,688.360
688.129,688.220
688.135,688.551
688.132,688.394
688.129,688.252
688.135,688.579
688.132,688.419
688.132,688.433
688.133,688.447
688.133,688.461
688.133,688.471
688.130,688.321
688.128,688.186
688.126,688.064
688.132,688.412
688.138,688.725
688.137,688.711
688.145,689.156
688.144,689.101
688.148,689.348
688.144,689.115
688.141,688.902
688.137,688.711
688.134,688.537
688.134,688.541
688.145,689.174
688.150,689.414
688.154,689.633
688.157,689.831
688.155,689.713
688.153,689.605
688.156,689.803
688.152,689.529
688.147,689.278
688.143,689.052
688.143,689.007
688.142,688.965
688.146,689.226
688.142,689.003
688.139,688.801
688.136,688.621
688.136,688.617
688.136,688.614
688.133,688.450
688.138,688.760
688.135,688.582
688.140,688.878
688.140,688.850
688.139,688.822
688.139,688.798
688.188,691.595
688.188,691.606
688.196,692.075
688.196,692.041
688.198,692.169
688.197,692.124
688.188,691.627
688.183,691.338
688.187,691.533
688.182,691.251
688.183,691.293
688.183,691.331
688.184,691.366
688.187,691.560
688.190,691.734
688.190,691.731
688.190,691.727
688.193,691.887
688.196,692.030
688.195,691.999
688.203,692.430
688.204,692.524
688.206,692.608
688.212,692.980
688.210,692.858
688.218,693.324
688.218,693.331
688.216,693.178
688.213,693.039
688.206,692.615
688.204,692.528
688.203,692.451
688.205,692.542
688.206,692.622
688.204,692.535
688.203,692.455
688.205,692.545
688.206,692.625
688.204,692.538
688.203,692.458
688.205,692.549
688.203,692.469
688.210,692.855
688.208,692.747
688.209,692.809
688.207,692.705
688.206,692.611
688.207,692.688
688.208,692.757
688.207,692.656
688.208,692.768
688.210,692.827
688.208,692.719
688.206,692.622
688.207,692.695
688.214,693.060
688.211,692.931
688.212,692.976
688.213,693.018
688.211,692.893
688.217,693.237
688.217,693.251
688.222,693.564
688.219,693.387
688.219,693.387
688.219,693.387
688.225,693.686
688.224,693.658
688.224,693.634
688.220,693.450
688.218,693.283
688.218,693.293
688.215,693.143
688.213,693.008
688.213,693.046
688.214,693.060
688.211,692.931
688.212,692.976
688.213,693.018
688.211,692.893
688.209,692.782
688.210,692.841
688.216,693.192
688.221,693.509
688.221,693.498
688.221,693.488
688.218,693.317
688.224,693.624
688.223,693.603
688.223,693.582
688.220,693.404
688.217,693.244
688.217,693.258
688.223,693.568
688.219,693.390
688.217,693.230
688.209,692.789
688.207,692.684
688.205,692.590
688.204,692.507
688.205,692.590
688.204,692.507
688.203,692.430
688.201,692.361
688.203,692.458
688.205,692.549
688.211,692.928
688.212,692.973
688.210,692.851
