# Physical_Baseline=686.23pF, Trigger_Distance=100.0cm, Atten_Ratio=100.00
Raw_Capacitance(pF),Normalized_Capacitance(pF)
686.233,686.230
686.234,686.233
686.241,686.250
686.242,686.252
686.228,686.219
686.230,686.223
686.237,686.241
686.239,686.244
686.240,686.247
686.238,686.243
686.239,686.245
686.232,686.228
686.231,686.226
686.233,686.230
686.232,686.228
686.234,686.232
686.235,686.235
686.242,686.252
686.235,686.234
686.228,686.218
686.235,686.236
686.237,686.240
686.238,686.242
686.237,686.239
686.238,686.242
686.231,686.225
686.230,686.223
686.232,686.227
686.231,686.225
686.225,686.210
686.227,686.216
686.227,686.215
686.229,686.220
686.231,686.225
686.230,686.223
686.232,686.227
686.233,686.231
686.240,686.249
686.241,686.251
686.240,686.246
686.240,686.249
686.241,686.251
686.240,686.246
686.240,686.249
686.241,686.251
686.240,686.246
686.240,686.249
686.239,686.245
686.237,686.241
686.238,686.244
686.237,686.240
686.238,686.243
686.239,686.246
686.238,686.242
686.239,686.244
686.240,686.247
686.238,686.243
686.239,686.246
686.240,686.248
686.238,686.244
686.239,686.246
686.238,686.242
686.239,686.245
686.240,686.247
686.246,686.263
686.239,686.244
686.232,686.227
686.231,686.225
686.224,686.209
686.224,686.209
686.227,686.215
686.221,686.200
686.229,686.221
686.231,686.225
686.233,686.229
686.232,686.227
686.233,686.231
686.232,686.229
686.232,686.227
686.225,686.211
686.225,686.211
686.227,686.216
686.229,686.221
686.229,686.220
686.231,686.225
686.232,686.229
686.234,686.233
686.235,686.236
686.234,686.233
686.236,686.237
686.234,686.234
686.236,686.237
686.237,686.240
686.244,686.257
686.236,686.238
686.237,686.241
686.236,686.238
686.237,686.241
686.238,686.244
686.237,686.240
686.230,686.223
686.232,686.227
686.233,686.232
686.235,686.235
686.242,686.252
686.242,686.254
686.241,686.249
686.239,686.245
686.240,686.248
686.238,686.244
686.239,686.246
686.240,686.248
686.239,686.244
686.240,686.247
686.241,686.249
686.239,686.245
686.240,686.247
686.233,686.230
686.232,686.227
686.233,686.232
686.240,686.249
686.239,686.245
686.240,686.247
686.238,686.243
686.239,686.246
686.240,686.248
686.239,686.244
686.240,686.246
686.240,686.249
686.239,686.245
686.240,686.247
686.246,686.263
686.246,686.263
686.239,686.244
686.237,686.241
686.238,686.243
686.239,686.246
686.246,686.262
686.246,686.263
686.246,686.263
686.244,686.258
686.245,686.259
686.245,686.260
686.251,686.275
686.251,686.274
686.248,686.268
686.248,686.268
686.248,686.268
686.246,686.262
686.246,686.263
686.255,686.283
686.252,686.276
686.251,686.275
686.251,686.275
686.256,686.288
686.256,686.286
686.253,686.279
686.252,686.278
686.252,686.277
686.257,686.290
686.256,686.288
686.256,686.286
686.260,686.298
686.259,686.295
686.256,686.287
686.255,686.285
686.247,686.264
686.244,686.258
686.237,686.240
686.238,686.243
686.237,686.239
686.238,686.242
686.244,686.258
686.242,686.253
686.235,686.235
686.234,686.232
686.235,686.236
686.242,686.253
686.243,686.255
686.243,686.256
686.241,686.251
686.242,686.253
686.243,686.255
686.241,686.250
686.242,686.252
686.240,686.247
686.241,686.250
686.242,686.252
686.240,686.247
686.241,686.249
686.233,686.232
686.232,686.229
686.234,686.233
686.235,686.236
686.242,686.253
686.243,686.255
686.249,686.270
686.241,686.250
686.234,686.232
686.235,686.236
686.237,686.239
686.238,686.242
686.244,686.258
686.237,686.239
686.230,686.223
686.237,686.241
686.238,686.244
686.239,686.246
686.246,686.262
686.246,686.263
686.246,686.263
686.244,686.258
686.245,686.259
686.245,686.260
686.245,686.261
686.246,686.262
686.244,686.257
686.236,686.238
686.229,686.221
686.229,686.220
686.223,686.205
