# Physical_Baseline=687.86pF, Trigger_Distance=40.0cm, Atten_Ratio=16.00
Raw_Capacitance(pF),Normalized_Capacitance(pF)
687.864,687.867
687.863,687.865
687.862,687.864
687.864,687.867
687.863,687.865
687.864,687.867
687.863,687.866
687.862,687.864
687.869,687.874
687.868,687.872
687.869,687.873
687.867,687.871
687.866,687.869
687.865,687.868
687.863,687.866
687.865,687.868
687.864,687.867
687.863,687.865
687.862,687.864
687.861,687.863
687.863,687.865
687.862,687.864
687.861,687.863
687.860,687.862
687.867,687.871
687.858,687.859
687.858,687.859
687.860,687.861
687.859,687.860
687.861,687.863
687.855,687.855
687.855,687.855
687.857,687.858
687.857,687.857
687.859,687.860
687.867,687.870
687.865,687.868
687.864,687.867
687.863,687.865
687.862,687.864
687.861,687.863
687.860,687.862
687.859,687.861
687.859,687.860
687.861,687.863
687.860,687.862
687.859,687.861
687.861,687.863
687.860,687.862
687.862,687.865
687.847,687.844
687.839,687.834
687.840,687.836
687.842,687.837
687.837,687.831
687.839,687.833
687.840,687.835
687.841,687.837
687.834,687.827
687.836,687.830
687.837,687.832
687.842,687.837
687.843,687.839
687.844,687.840
687.844,687.841
687.845,687.842
687.840,687.836
687.842,687.837
687.845,687.842
687.846,687.843
687.847,687.844
687.842,687.838
687.843,687.839
687.846,687.844
687.847,687.844
687.852,687.851
687.852,687.851
687.852,687.851
687.852,687.851
687.852,687.851
687.852,687.851
687.852,687.851
687.852,687.851
687.852,687.851
687.852,687.851
687.852,687.851
687.852,687.851
687.852,687.851
687.852,687.851
687.852,687.851
687.852,687.851
687.852,687.851
687.860,687.862
687.859,687.861
687.859,687.860
687.861,687.863
687.860,687.862
687.862,687.864
687.861,687.863
687.863,687.866
687.865,687.868
687.864,687.866
687.857,687.858
687.857,687.857
687.859,687.860
687.858,687.859
687.852,687.852
687.852,687.852
687.852,687.852
687.852,687.852
687.852,687.852
687.852,687.852
687.852,687.852
687.852,687.852
687.847,687.845
687.848,687.845
687.848,687.846
687.848,687.846
687.849,687.847
687.849,687.847
687.849,687.848
687.844,687.841
687.845,687.842
687.849,687.846
687.857,687.857
687.857,687.857
687.851,687.849
687.851,687.850
687.846,687.843
687.846,687.844
687.850,687.848
687.850,687.848
687.853,687.852
687.856,687.856
687.855,687.855
687.855,687.855
687.849,687.848
687.850,687.848
687.853,687.852
687.853,687.852
687.855,687.855
687.858,687.859
687.857,687.858
687.859,687.861
687.859,687.860
687.858,687.859
687.858,687.858
687.857,687.858
687.857,687.857
687.848,687.846
687.851,687.850
687.851,687.850
687.851,687.850
687.851,687.850
687.852,687.850
687.852,687.850
687.852,687.850
687.846,687.844
687.847,687.844
687.847,687.845
687.848,687.845
687.848,687.846
687.843,687.839
687.836,687.830
687.840,687.836
687.841,687.837
687.843,687.838
687.838,687.833
687.839,687.834
687.843,687.840
687.844,687.841
687.837,687.831
687.839,687.833
687.843,687.838
687.843,687.840
687.844,687.841
687.840,687.835
687.841,687.836
687.845,687.841
687.846,687.842
687.849,687.847
687.841,687.837
687.837,687.831
687.838,687.833
687.840,687.835
687.841,687.836
687.842,687.838
687.838,687.832
687.839,687.834
687.843,687.839
687.836,687.830
687.837,687.832
687.839,687.834
687.840,687.835
687.844,687.840
687.845,687.841
687.848,687.846
687.849,687.847
687.844,687.840
687.837,687.831
687.838,687.832
687.839,687.834
687.841,687.836
687.842,687.837
687.843,687.839
687.844,687.840
687.836,687.830
687.838,687.832
687.839,687.834
687.840,687.836
687.834,687.827
687.835,687.829
687.837,687.831
687.838,687.833
687.840,687.835
687.841,687.836
687.842,687.838
687.843,687.839
687.844,687.840
687.845,687.841
687.845,687.842
687.846,687.843
687.847,687.844
687.847,687.845
687.840,687.835
687.841,687.836
687.842,687.838
687.835,687.828
687.836,687.830
687.838,687.832
687.839,687.834
687.841,687.836
687.842,687.837
687.837,687.832
687.839,687.833
687.840,687.835
687.841,687.837
687.834,687.827
687.836,687.830
687.829,687.821
687.826,687.817
687.821,687.810
687.824,687.814
687.818,687.807
687.822,687.811
687.825,687.815
687.819,687.808
687.822,687.812
687.817,687.805
687.812,687.799
687.816,687.804
687.820,687.808
687.815,687.802
687.813,687.799
687.817,687.804
687.812,687.798
687.808,687.792
687.804,687.787
687.809,687.794
687.807,687.792
687.804,687.787
687.803,687.786
687.800,687.782
687.799,687.781
687.796,687.777
687.796,687.777
687.802,687.784
687.798,687.780
687.795,687.776
687.796,687.776
687.793,687.773
687.793,687.773
687.791,687.770
687.791,687.771
687.797,687.779
687.802,687.785
687.802,687.785
687.807,687.791
687.806,687.790
687.810,687.796
687.814,687.801
687.818,687.806
687.821,687.810
687.824,687.814
687.827,687.818
687.829,687.821
687.823,687.813
687.818,687.806
687.824,687.814
687.827,687.817
687.824,687.814
687.818,687.807
687.814,687.800
687.817,687.805
687.821,687.809
687.826,687.817
687.821,687.810
687.818,687.807
687.822,687.811
687.827,687.818
687.830,687.822
687.832,687.824
687.842,687.838
687.835,687.828
687.828,687.820
687.831,687.823
687.827,687.818
687.822,687.811
687.825,687.815
687.827,687.818
687.822,687.811
687.819,687.808
687.822,687.812
687.820,687.808
687.823,687.813
687.828,687.820
687.833,687.826
687.835,687.829
687.840,687.835
687.841,687.836
687.842,687.838
687.835,687.828
687.836,687.830
687.830,687.822
687.824,687.814
687.819,687.807
687.822,687.811
687.817,687.804
687.820,687.809
687.823,687.813
687.818,687.806
687.821,687.810
687.824,687.814
687.829,687.821
687.832,687.824
687.834,687.827
687.835,687.829
687.829,687.820
687.826,687.816
687.828,687.820
687.833,687.826
687.835,687.829
687.837,687.831
687.838,687.833
687.840,687.835
687.841,687.836
687.842,687.838
687.843,687.839
687.844,687.840
687.837,687.831
687.838,687.832
687.834,687.827
687.836,687.829
687.837,687.832
687.839,687.833
687.840,687.835
687.841,687.837
687.842,687.838
