# Physical_Baseline=687.82pF, Trigger_Distance=40.0cm, Atten_Ratio=16.00
Raw_Capacitance(pF),Normalized_Capacitance(pF)
687.843,687.852
687.844,687.853
687.839,687.847
687.840,687.849
687.836,687.843
687.830,687.834
687.832,687.837
687.826,687.828
687.823,687.824
687.826,687.828
687.823,687.824
687.826,687.828
687.828,687.832
687.831,687.835
687.833,687.838
687.834,687.840
687.828,687.831
687.830,687.835
687.832,687.838
687.834,687.840
687.828,687.831
687.833,687.838
687.835,687.841
687.839,687.847
687.833,687.838
687.829,687.833
687.823,687.825
687.821,687.821
687.824,687.825
687.821,687.822
687.824,687.826
687.827,687.829
687.829,687.833
687.831,687.836
687.833,687.839
687.835,687.841
687.829,687.832
687.823,687.824
687.820,687.820
687.823,687.825
687.829,687.833
687.831,687.836
687.828,687.831
687.822,687.823
687.820,687.819
687.815,687.812
687.818,687.817
687.821,687.822
687.824,687.826
687.819,687.819
687.814,687.812
687.818,687.817
687.816,687.814
687.814,687.811
687.810,687.805
687.806,687.799
687.802,687.794
687.807,687.801
687.803,687.796
687.800,687.791
687.797,687.787
687.802,687.794
687.799,687.790
687.798,687.789
687.804,687.797
687.808,687.803
687.804,687.798
687.809,687.804
687.805,687.799
687.810,687.805
687.814,687.811
687.820,687.820
687.823,687.824
687.826,687.828
687.828,687.832
687.825,687.827
687.820,687.820
687.818,687.817
687.813,687.810
687.809,687.804
687.813,687.810
687.808,687.804
687.805,687.798
687.801,687.793
687.798,687.789
687.803,687.796
687.808,687.803
687.812,687.809
687.810,687.806
687.806,687.801
687.811,687.807
687.815,687.812
687.810,687.806
687.814,687.812
687.818,687.817
687.821,687.822
687.827,687.830
687.829,687.833
687.826,687.829
687.829,687.832
687.826,687.828
687.828,687.831
687.825,687.827
687.828,687.831
687.830,687.834
687.824,687.826
687.819,687.818
687.822,687.823
687.817,687.815
687.812,687.809
687.811,687.807
687.807,687.801
687.803,687.796
687.808,687.802
687.807,687.801
687.803,687.796
687.802,687.795
687.799,687.790
687.796,687.786
687.801,687.794
687.801,687.793
687.806,687.800
687.805,687.799
687.809,687.805
687.808,687.803
687.804,687.798
687.809,687.804
687.813,687.810
687.811,687.808
687.815,687.813
687.811,687.807
687.815,687.812
687.818,687.817
687.821,687.822
687.816,687.815
687.820,687.820
687.823,687.824
687.826,687.828
687.831,687.835
687.825,687.827
687.828,687.831
687.830,687.834
687.827,687.829
687.829,687.833
687.826,687.828
687.828,687.832
687.823,687.824
687.817,687.816
687.821,687.821
687.816,687.814
687.811,687.807
687.807,687.801
687.814,687.812
687.818,687.817
687.821,687.821
687.816,687.814
687.811,687.808
687.807,687.802
687.811,687.808
687.815,687.813
687.819,687.818
687.814,687.811
687.818,687.817
687.816,687.814
687.819,687.819
687.817,687.816
687.812,687.809
687.811,687.807
687.815,687.812
687.813,687.810
687.809,687.804
687.813,687.810
687.811,687.808
687.815,687.813
687.813,687.811
687.809,687.805
687.805,687.799
687.810,687.805
687.816,687.815
687.820,687.820
687.826,687.828
687.828,687.832
687.822,687.823
687.817,687.816
687.813,687.809
687.808,687.803
687.804,687.798
687.801,687.793
687.806,687.800
687.802,687.795
687.799,687.790
687.799,687.790
687.796,687.786
687.804,687.797
687.800,687.792
687.805,687.799
687.802,687.794
687.807,687.801
687.811,687.807
687.807,687.801
687.811,687.807
687.815,687.813
687.819,687.818
687.814,687.811
687.812,687.809
687.816,687.814
687.819,687.819
687.815,687.812
687.818,687.817
687.813,687.811
687.817,687.816
687.820,687.820
687.826,687.829
687.821,687.821
687.826,687.829
687.829,687.832
687.834,687.840
687.836,687.842
687.832,687.837
687.826,687.828
687.828,687.832
687.831,687.835
687.835,687.842
687.829,687.833
687.826,687.828
687.820,687.820
687.818,687.817
687.813,687.810
687.809,687.804
687.805,687.799
687.810,687.805
687.808,687.803
687.804,687.798
687.809,687.804
687.813,687.810
687.817,687.815
687.812,687.809
687.811,687.807
687.815,687.812
687.813,687.810
687.817,687.815
687.815,687.813
687.818,687.818
687.816,687.815
687.820,687.819
687.823,687.824
687.820,687.820
687.815,687.813
687.813,687.811
687.817,687.816
687.820,687.821
687.823,687.825
687.826,687.829
687.821,687.821
687.824,687.825
687.826,687.829
687.821,687.821
687.816,687.814
687.811,687.807
687.815,687.813
687.811,687.807
687.806,687.801
687.803,687.796
687.802,687.795
687.807,687.801
687.814,687.812
687.818,687.817
687.816,687.814
687.811,687.807
687.810,687.805
687.814,687.811
687.809,687.805
687.813,687.811
687.817,687.816
687.812,687.809
687.816,687.814
687.820,687.819
687.823,687.824
687.828,687.832
687.830,687.835
687.827,687.830
687.822,687.822
687.819,687.819
687.822,687.823
687.825,687.827
687.828,687.831
687.830,687.834
687.824,687.826
687.819,687.818
687.822,687.823
687.820,687.819
687.815,687.812
687.821,687.821
687.824,687.826
687.821,687.822
687.824,687.826
687.827,687.830
687.829,687.833
687.831,687.836
687.825,687.828
687.828,687.831
687.830,687.835
687.832,687.838
687.829,687.833
687.823,687.824
687.821,687.821
687.816,687.814
687.811,687.807
687.807,687.801
687.806,687.800
687.810,687.806
687.809,687.805
687.813,687.810
687.817,687.816
687.812,687.809
687.808,687.803
687.812,687.809
687.816,687.814
687.811,687.808
687.807,687.802
687.806,687.800
687.803,687.795
687.807,687.802
687.812,687.808
687.815,687.813
687.811,687.807
687.815,687.813
687.818,687.818
687.824,687.826
687.827,687.830
687.824,687.826
687.827,687.829
687.829,687.833
687.823,687.825
687.826,687.829
687.829,687.832
687.831,687.835
687.833,687.838
687.835,687.841
687.836,687.843
687.830,687.834
687.824,687.825
687.819,687.818
687.816,687.815
687.820,687.820
687.815,687.813
687.810,687.806
687.814,687.812
687.818,687.817
687.821,687.822
687.824,687.826
687.822,687.822
687.824,687.826
687.819,687.819
687.817,687.816
687.820,687.820
687.818,687.817
687.821,687.822
687.824,687.826
687.827,687.830
687.821,687.822
687.816,687.815
687.814,687.812
687.818,687.817
687.816,687.814
687.819,687.819
687.815,687.812
687.818,687.817
687.821,687.822
687.816,687.815
687.814,687.812
687.810,687.806
687.809,687.804
687.805,687.798
687.809,687.805
687.807,687.801
687.803,687.796
687.799,687.791
687.797,687.787
687.794,687.783
687.799,687.791
687.796,687.786
687.794,687.783
687.794,687.783
687.799,687.791
687.796,687.787
687.802,687.794
687.799,687.790
687.796,687.785
687.793,687.782
687.799,687.790
687.798,687.789
687.804,687.797
687.811,687.807
687.807,687.801
687.806,687.800
687.802,687.795
687.799,687.790
687.804,687.797
687.803,687.796
687.826,687.829
687.829,687.832
687.834,687.839
687.835,687.842
687.840,687.848
687.841,687.850
687.845,687.855
687.846,687.856
687.838,687.846
687.839,687.848
687.841,687.849
687.842,687.851
687.835,687.841
687.836,687.843
687.838,687.845
687.831,687.836
687.836,687.843
687.830,687.834
687.824,687.825
687.826,687.829
687.816,687.814
687.811,687.807
687.802,687.794
687.806,687.801
687.811,687.807
687.807,687.801
687.806,687.800
687.810,687.806
687.806,687.800
687.810,687.806
687.814,687.812
687.810,687.806
687.806,687.800
687.802,687.795
687.810,687.806
687.806,687.800
687.805,687.799
687.809,687.805
687.808,687.803
687.812,687.809
687.816,687.815
687.820,687.819
687.817,687.816
687.821,687.821
687.824,687.825
687.818,687.818
687.814,687.811
687.817,687.816
687.812,687.809
687.811,687.807
687.810,687.805
687.814,687.811
687.817,687.816
687.821,687.821
687.816,687.814
687.819,687.819
687.814,687.812
687.813,687.809
687.816,687.815
687.812,687.808
687.808,687.802
687.804,687.797
687.808,687.803
687.812,687.809
687.808,687.803
687.812,687.809
687.816,687.815
687.820,687.819
687.823,687.824
687.817,687.816
687.815,687.813
687.819,687.818
687.822,687.823
687.825,687.827
687.828,687.831
687.830,687.834
687.835,687.841
687.836,687.843
687.841,687.849
687.834,687.839
687.830,687.834
687.824,687.826
687.822,687.822
687.816,687.815
687.812,687.808
687.816,687.814
687.811,687.807
687.810,687.805
687.806,687.800
687.805,687.799
687.809,687.805
687.813,687.811
687.817,687.816
687.815,687.813
687.811,687.807
687.809,687.805
687.813,687.811
687.820,687.820
687.823,687.824
687.828,687.832
687.831,687.835
687.825,687.827
687.827,687.830
687.822,687.822
687.825,687.826
687.827,687.830
687.822,687.822
687.824,687.826
687.822,687.823
687.817,687.815
687.820,687.820
687.815,687.813
687.821,687.822
687.816,687.815
687.820,687.819
687.823,687.824
687.818,687.816
687.821,687.821
687.818,687.818
687.822,687.822
687.819,687.819
687.822,687.823
687.820,687.820
687.823,687.824
687.821,687.821
687.816,687.814
687.819,687.819
687.822,687.823
687.817,687.816
687.820,687.820
687.818,687.817
687.813,687.811
687.812,687.808
687.808,687.802
687.812,687.808
687.808,687.802
687.812,687.808
687.808,687.802
687.815,687.812
687.818,687.817
687.816,687.815
687.820,687.819
687.815,687.812
687.810,687.806
687.806,687.800
687.811,687.807
687.815,687.812
687.810,687.806
687.814,687.812
687.818,687.817
687.821,687.821
687.816,687.814
687.811,687.808
687.807,687.802
687.806,687.800
687.802,687.795
687.802,687.794
687.799,687.790
687.796,687.786
687.801,687.793
687.798,687.789
687.803,687.796
687.802,687.795
687.807,687.802
687.806,687.800
687.811,687.807
687.809,687.805
687.813,687.810
687.809,687.804
687.813,687.810
687.811,687.808
687.807,687.802
687.806,687.801
687.803,687.795
687.802,687.795
687.807,687.801
687.806,687.800
687.802,687.795
687.810,687.805
687.814,687.811
687.812,687.809
687.816,687.814
687.811,687.808
687.815,687.813
687.813,687.811
687.817,687.816
687.815,687.813
687.811,687.807
687.807,687.801
687.811,687.807
687.815,687.813
687.813,687.810
687.809,687.804
687.805,687.799
687.801,687.794
687.798,687.789
687.795,687.785
687.795,687.785
687.801,687.793
687.800,687.792
687.805,687.799
687.802,687.794
687.807,687.801
687.814,687.811
687.817,687.816
687.815,687.813
687.819,687.818
687.817,687.815
687.812,687.809
687.811,687.807
687.815,687.812
687.813,687.810
687.817,687.815
687.815,687.812
687.810,687.806
687.814,687.812
687.818,687.817
687.816,687.814
687.811,687.807
687.810,687.805
687.806,687.800
687.802,687.795
687.799,687.790
687.796,687.786
687.793,687.782
687.794,687.782
687.799,687.790
687.804,687.798
687.801,687.793
687.806,687.799
687.805,687.798
687.801,687.793
687.798,687.789
