# Physical_Baseline=691.87pF, Trigger_Distance=40.0cm, Atten_Ratio=16.00
Raw_Capacitance(pF),Normalized_Capacitance(pF)
691.891,691.901
691.891,691.902
691.892,691.903
691.893,691.904
691.902,691.917
691.901,691.916
691.901,691.916
691.897,691.911
691.898,691.911
691.902,691.918
691.902,691.917
691.902,691.917
691.898,691.912
691.898,691.912
691.906,691.923
691.906,691.922
691.905,691.922
691.905,691.921
691.904,691.920
691.900,691.914
691.897,691.909
691.897,691.910
691.894,691.905
691.886,691.895
691.884,691.891
691.885,691.893
691.887,691.895
691.880,691.886
691.873,691.877
691.876,691.880
691.878,691.883
691.880,691.886
691.878,691.884
691.880,691.887
691.882,691.889
691.884,691.891
691.885,691.893
691.887,691.895
691.888,691.897
691.889,691.899
691.890,691.900
691.891,691.901
691.888,691.897
691.889,691.899
691.895,691.907
691.895,691.907
691.887,691.897
691.885,691.893
691.886,691.895
691.888,691.897
691.889,691.898
691.882,691.888
691.875,691.879
691.877,691.882
691.880,691.885
691.881,691.888
691.875,691.879
691.874,691.877
691.876,691.881
691.878,691.884
691.880,691.887
691.882,691.889
691.857,691.853
691.861,691.859
691.861,691.859
691.865,691.864
691.860,691.858
691.860,691.858
691.856,691.852
691.852,691.846
691.856,691.853
691.860,691.858
691.856,691.852
691.852,691.847
691.857,691.853
691.853,691.847
691.849,691.842
691.854,691.849
691.850,691.844
691.847,691.839
691.844,691.834
691.841,691.831
691.838,691.827
691.833,691.819
691.831,691.816
691.829,691.814
691.828,691.812
691.800,691.772
691.793,691.763
691.792,691.761
691.790,691.759
691.784,691.751
691.787,691.755
691.790,691.758
691.784,691.750
691.779,691.743
691.774,691.736
691.770,691.730
691.766,691.725
691.763,691.720
691.768,691.727
691.769,691.728
691.765,691.723
691.761,691.718
691.758,691.714
691.756,691.710
691.758,691.713
691.755,691.709
691.757,691.712
691.755,691.708
691.752,691.705
691.750,691.702
691.750,691.702
691.748,691.699
691.746,691.697
691.753,691.706
691.751,691.703
691.745,691.695
691.748,691.700
691.743,691.692
691.742,691.690
691.741,691.689
691.740,691.687
691.739,691.686
691.738,691.684
691.741,691.690
691.745,691.695
691.748,691.699
691.743,691.692
691.750,691.701
691.748,691.699
691.746,691.696
691.744,691.694
691.747,691.698
691.750,691.702
691.753,691.706
691.751,691.703
691.741,691.689
691.748,691.699
691.746,691.696
691.744,691.694
691.743,691.692
691.738,691.685
691.737,691.684
691.741,691.689
691.740,691.688
691.739,691.686
691.738,691.685
691.745,691.695
691.744,691.693
691.742,691.691
691.741,691.689
691.740,691.688
691.736,691.682
691.740,691.687
691.739,691.686
691.730,691.673
691.730,691.673
691.721,691.662
691.714,691.651
691.716,691.653
691.709,691.644
691.711,691.646
691.713,691.649
691.714,691.651
691.708,691.642
691.710,691.645
691.708,691.642
691.702,691.634
691.705,691.638
691.699,691.630
691.698,691.629
691.698,691.628
691.697,691.627
691.697,691.627
691.697,691.626
691.696,691.626
691.699,691.630
691.702,691.634
691.701,691.633
