# Physical_Baseline=687.17pF, Trigger_Distance=40.0cm, Atten_Ratio=16.00
Raw_Capacitance(pF),Normalized_Capacitance(pF)
687.172,687.171
687.172,687.172
687.173,687.173
687.171,687.170
687.171,687.170
687.172,687.171
687.172,687.172
687.173,687.173
687.173,687.173
687.173,687.174
687.174,687.174
687.174,687.174
687.174,687.175
687.174,687.175
687.175,687.175
687.175,687.176
687.175,687.176
687.175,687.176
687.175,687.176
687.176,687.177
687.176,687.177
687.176,687.177
687.176,687.177
687.176,687.177
687.176,687.177
687.176,687.177
687.176,687.177
687.184,687.189
687.184,687.188
687.183,687.187
687.182,687.186
687.182,687.185
687.181,687.184
687.181,687.184
687.180,687.183
687.180,687.183
687.180,687.182
687.188,687.193
687.195,687.203
687.193,687.201
687.191,687.199
687.198,687.208
687.196,687.205
687.194,687.202
687.193,687.200
687.191,687.198
687.190,687.196
687.188,687.195
687.187,687.193
687.186,687.192
687.185,687.190
687.185,687.189
687.184,687.188
687.183,687.187
687.183,687.186
687.174,687.174
687.174,687.175
687.175,687.175
687.175,687.175
687.175,687.176
687.167,687.165
687.168,687.166
687.161,687.156
687.162,687.158
687.164,687.160
687.165,687.162
687.158,687.152
687.160,687.155
687.161,687.157
687.163,687.159
687.164,687.161
687.165,687.162
687.167,687.164
687.168,687.165
687.168,687.167
687.169,687.168
687.170,687.169
687.171,687.170
687.171,687.170
687.172,687.171
687.170,687.168
687.162,687.158
687.164,687.160
687.165,687.162
687.158,687.152
687.160,687.155
687.161,687.157
687.163,687.159
687.164,687.161
687.157,687.151
687.159,687.154
687.161,687.156
687.154,687.147
687.156,687.150
687.150,687.141
687.153,687.145
687.155,687.148
687.157,687.151
687.159,687.154
687.161,687.156
687.162,687.158
687.164,687.160
687.165,687.162
687.166,687.163
687.167,687.165
687.168,687.166
687.169,687.167
687.170,687.168
687.170,687.169
687.171,687.170
687.163,687.160
687.165,687.161
687.166,687.163
687.167,687.165
687.168,687.166
687.169,687.167
687.169,687.168
687.170,687.169
