# Physical_Baseline=686.79pF, Trigger_Distance=12.1cm, Atten_Ratio=1.46
Raw_Capacitance(pF),Normalized_Capacitance(pF)
686.802,686.809
686.795,686.799
686.791,686.794
686.796,686.800
686.789,686.791
686.794,686.798
686.796,686.800
686.792,686.795
686.797,686.801
686.801,686.807
686.796,686.801
686.792,686.795
686.797,686.802
686.790,686.792
686.795,686.799
686.791,686.794
686.788,686.788
686.785,686.784
686.787,686.788
686.784,686.783
686.781,686.779
686.776,686.772
686.782,686.781
686.785,686.785
686.782,686.781
686.788,686.788
686.793,686.796
686.789,686.790
686.791,686.794
686.796,686.800
686.797,686.803
686.793,686.797
686.795,686.799
686.799,686.806
686.801,686.807
686.804,686.813
686.800,686.806
686.795,686.800
686.792,686.794
686.796,686.801
686.792,686.795
686.789,686.790
686.791,686.793
686.788,686.788
686.792,686.795
686.794,686.798
686.791,686.793
686.787,686.788
686.792,686.795
686.797,686.802
686.793,686.796
686.789,686.790
686.786,686.786
686.783,686.781
686.780,686.778
686.778,686.774
686.776,686.771
686.774,686.768
686.780,686.777
686.783,686.782
686.780,686.778
686.778,686.774
686.773,686.767
686.779,686.776
686.785,686.785
686.782,686.781
686.780,686.777
686.783,686.781
686.788,686.789
686.793,686.796
686.787,686.787
686.784,686.783
686.787,686.787
686.784,686.782
686.789,686.790
686.794,686.797
686.798,686.804
686.794,686.798
686.790,686.792
686.787,686.787
686.784,686.783
686.781,686.779
686.784,686.783
686.781,686.779
686.779,686.775
686.782,686.780
686.779,686.776
686.777,686.773
686.775,686.770
686.773,686.767
686.771,686.765
686.770,686.762
686.774,686.768
686.772,686.766
686.770,686.763
686.766,686.757
686.765,686.756
686.764,686.754
686.763,686.753
686.763,686.752
686.767,686.759
686.774,686.769
686.780,686.778
686.778,686.774
686.776,686.771
686.779,686.776
686.777,686.773
686.783,686.781
686.788,686.789
686.785,686.785
686.782,686.780
686.780,686.777
686.777,686.773
686.775,686.770
686.773,686.767
686.777,686.773
