# Physical_Baseline=686.72pF, Trigger_Distance=12.6cm, Atten_Ratio=1.59
Raw_Capacitance(pF),Normalized_Capacitance(pF)
686.716,686.714
686.712,686.707
686.716,686.714
686.720,686.720
686.715,686.712
686.711,686.706
686.712,686.708
686.708,686.702
686.713,686.709
686.717,686.715
686.713,686.708
686.717,686.715
686.720,686.721
686.724,686.726
686.727,686.731
686.721,686.722
686.716,686.715
686.717,686.716
686.721,686.722
686.716,686.714
686.717,686.716
686.710,686.705
686.707,686.699
686.711,686.706
686.707,686.700
686.709,686.703
686.714,686.710
686.710,686.704
686.711,686.707
686.716,686.713
686.719,686.719
686.715,686.712
686.716,686.714
686.720,686.720
686.723,686.725
686.724,686.726
686.719,686.718
686.714,686.711
686.718,686.717
686.721,686.723
686.725,686.728
686.725,686.728
686.728,686.733
686.730,686.737
686.725,686.728
686.728,686.732
686.730,686.736
686.733,686.740
686.735,686.744
686.729,686.734
686.729,686.734
686.731,686.738
686.733,686.741
686.733,686.741
686.735,686.744
686.737,686.747
686.739,686.750
686.740,686.752
686.742,686.755
686.743,686.757
686.741,686.754
686.743,686.756
686.736,686.745
686.730,686.736
686.721,686.723
686.717,686.715
686.720,686.721
686.721,686.722
686.716,686.714
686.720,686.720
686.715,686.713
686.716,686.715
686.712,686.708
686.708,686.702
686.710,686.705
686.714,686.711
686.718,686.717
686.722,686.723
686.717,686.715
686.712,686.708
686.716,686.715
686.712,686.708
686.716,686.714
686.720,686.720
686.715,686.713
686.716,686.715
686.720,686.720
686.715,686.713
686.711,686.706
686.707,686.700
686.704,686.695
686.701,686.689
686.703,686.694
686.708,686.702
686.713,686.709
686.714,686.711
686.715,686.713
686.711,686.706
686.715,686.713
686.719,686.719
686.722,686.724
686.718,686.716
686.721,686.722
686.722,686.723
686.717,686.715
686.720,686.721
686.716,686.714
686.709,686.703
686.705,686.697
686.710,686.704
686.712,686.707
686.716,686.714
686.720,686.720
686.723,686.725
686.723,686.726
686.718,686.718
686.714,686.711
686.715,686.713
686.719,686.719
686.722,686.724
686.726,686.729
686.726,686.730
686.729,686.734
686.731,686.738
686.733,686.742
686.735,686.745
686.737,686.748
686.731,686.738
686.731,686.737
686.725,686.728
686.728,686.733
686.722,686.724
686.726,686.729
686.728,686.734
686.723,686.725
686.726,686.730
686.729,686.734
686.731,686.738
686.733,686.742
686.735,686.745
686.729,686.735
686.724,686.726
686.719,686.718
686.722,686.724
686.717,686.716
686.721,686.722
686.724,686.727
686.719,686.719
686.720,686.720
686.723,686.726
686.726,686.730
686.726,686.731
686.729,686.735
686.732,686.739
686.731,686.738
686.726,686.729
686.728,686.734
686.731,686.738
686.731,686.737
686.733,686.741
686.735,686.744
686.737,686.747
686.731,686.737
686.725,686.728
686.725,686.729
686.728,686.733
686.731,686.737
686.738,686.750
686.740,686.752
686.741,686.754
686.740,686.752
686.742,686.755
686.743,686.757
686.744,686.758
686.737,686.747
686.731,686.737
686.730,686.737
