# Physical_Baseline=692.21pF, Trigger_Distance=13.5cm, Atten_Ratio=1.82
Raw_Capacitance(pF),Normalized_Capacitance(pF)
692.208,692.202
692.211,692.208
692.213,692.213
692.216,692.217
692.210,692.207
692.209,692.205
692.212,692.210
692.215,692.215
692.217,692.219
692.219,692.223
692.221,692.227
692.223,692.230
692.221,692.226
692.223,692.230
692.224,692.232
692.226,692.235
692.227,692.237
692.228,692.240
692.221,692.227
692.200,692.189
692.196,692.181
692.200,692.188
692.204,692.195
692.199,692.187
692.203,692.194
692.206,692.200
692.201,692.191
692.197,692.183
692.193,692.175
692.197,692.183
692.193,692.176
692.198,692.184
692.193,692.176
692.190,692.170
692.194,692.178
692.199,692.186
692.202,692.193
692.206,692.199
692.209,692.205
692.212,692.210
692.206,692.200
692.201,692.191
692.205,692.198
692.200,692.189
692.225,692.235
692.219,692.222
692.221,692.226
692.222,692.229
692.224,692.232
692.225,692.235
692.227,692.237
692.228,692.239
692.229,692.241
692.230,692.243
692.231,692.245
692.224,692.231
692.225,692.234
692.226,692.237
692.228,692.239
692.229,692.241
692.222,692.228
692.223,692.231
692.225,692.234
692.226,692.236
692.219,692.224
692.229,692.242
692.222,692.229
692.224,692.232
692.225,692.235
692.215,692.215
692.217,692.219
692.219,692.223
692.221,692.227
692.223,692.230
692.224,692.233
692.218,692.221
692.220,692.224
692.222,692.228
692.223,692.231
692.217,692.219
692.219,692.223
692.221,692.226
692.214,692.215
692.217,692.219
692.211,692.208
692.205,692.198
692.209,692.204
692.212,692.210
692.214,692.214
692.208,692.204
692.211,692.209
692.206,692.199
692.209,692.205
692.204,692.196
692.207,692.202
692.202,692.192
692.206,692.199
692.209,692.205
692.212,692.210
692.214,692.215
692.217,692.219
692.227,692.238
692.228,692.240
692.229,692.242
692.230,692.244
692.223,692.230
692.224,692.233
692.226,692.236
692.227,692.238
692.228,692.240
692.221,692.227
692.223,692.230
692.224,692.233
692.222,692.229
692.224,692.232
692.225,692.235
692.227,692.237
692.228,692.239
692.229,692.241
692.230,692.243
692.223,692.230
692.224,692.233
692.226,692.236
692.227,692.238
692.228,692.240
692.229,692.242
692.222,692.229
692.224,692.232
692.225,692.235
692.227,692.237
692.228,692.239
692.229,692.241
692.230,692.243
692.231,692.245
692.232,692.246
692.224,692.233
692.226,692.235
692.223,692.231
692.225,692.234
692.226,692.236
692.219,692.224
692.221,692.227
692.223,692.230
692.233,692.248
692.233,692.249
692.226,692.235
692.227,692.238
692.228,692.240
692.221,692.227
692.223,692.230
692.224,692.233
692.226,692.236
692.227,692.238
692.220,692.225
692.214,692.214
692.216,692.218
692.219,692.222
692.220,692.226
692.214,692.214
692.217,692.219
692.211,692.208
692.205,692.198
692.208,692.204
692.211,692.209
692.206,692.199
692.209,692.205
692.212,692.210
692.215,692.215
692.217,692.219
692.219,692.223
692.221,692.227
692.223,692.230
692.221,692.226
692.223,692.230
692.216,692.218
692.210,692.207
692.205,692.197
692.208,692.203
692.211,692.209
692.214,692.214
692.216,692.218
692.218,692.222
692.220,692.226
692.222,692.229
692.216,692.217
692.210,692.206
692.205,692.197
692.200,692.188
692.195,692.180
692.200,692.188
692.203,692.195
692.207,692.201
692.210,692.207
692.205,692.197
692.208,692.203
692.203,692.193
692.206,692.200
692.209,692.206
692.204,692.196
692.207,692.202
692.211,692.208
692.213,692.213
692.208,692.202
692.203,692.193
692.206,692.199
692.209,692.205
692.212,692.211
692.215,692.215
692.217,692.219
692.219,692.223
692.221,692.227
692.223,692.230
692.224,692.233
692.226,692.235
692.227,692.238
692.228,692.240
692.229,692.242
692.230,692.243
692.231,692.245
692.232,692.246
692.233,692.248
692.233,692.249
692.234,692.250
692.234,692.251
692.235,692.252
692.235,692.253
692.236,692.253
692.236,692.254
692.236,692.255
692.237,692.255
692.237,692.256
692.237,692.256
692.237,692.256
692.237,692.257
692.238,692.257
692.238,692.257
692.238,692.258
692.238,692.258
692.238,692.258
692.238,692.258
692.238,692.258
692.238,692.259
692.239,692.259
692.235,692.252
692.235,692.253
692.236,692.254
692.236,692.254
692.236,692.255
692.237,692.255
692.237,692.256
692.237,692.256
692.229,692.242
692.230,692.244
692.223,692.230
692.225,692.233
692.218,692.221
692.220,692.225
692.222,692.228
692.223,692.231
692.225,692.234
692.218,692.222
692.217,692.219
692.219,692.223
692.213,692.211
692.215,692.216
692.217,692.220
692.220,692.224
692.221,692.228
692.223,692.231
692.225,692.233
692.226,692.236
692.227,692.238
692.229,692.240
692.230,692.242
692.230,692.244
692.231,692.246
692.232,692.247
692.225,692.233
692.226,692.236
692.227,692.238
692.229,692.240
692.230,692.242
692.230,692.244
692.231,692.246
692.232,692.247
692.233,692.248
692.233,692.249
692.234,692.250
692.234,692.251
692.235,692.252
692.235,692.253
692.236,692.253
692.236,692.254
692.236,692.255
692.237,692.255
692.233,692.249
692.234,692.250
692.234,692.251
692.235,692.252
692.235,692.253
692.244,692.268
692.251,692.282
692.250,692.280
692.257,692.293
692.256,692.290
692.262,692.302
692.260,692.298
692.258,692.294
692.256,692.291
692.255,692.288
692.261,692.300
692.259,692.296
692.257,692.293
692.264,692.305
692.261,692.300
692.259,692.296
692.257,692.293
692.256,692.290
692.254,692.287
692.261,692.299
692.267,692.310
692.264,692.305
692.262,692.301
692.260,692.297
692.258,692.294
692.256,692.290
692.254,692.287
692.261,692.300
692.259,692.296
692.257,692.292
692.255,692.289
692.254,692.286
692.252,692.284
692.251,692.282
692.250,692.280
692.249,692.278
692.248,692.276
692.247,692.274
692.246,692.273
692.246,692.272
692.245,692.271
692.245,692.270
692.252,692.284
692.247,692.275
692.239,692.259
692.247,692.274
692.246,692.272
692.245,692.271
692.253,692.285
692.260,692.297
692.258,692.294
692.256,692.290
692.254,692.287
692.253,692.285
692.252,692.283
692.259,692.295
692.257,692.292
692.255,692.289
692.262,692.301
692.260,692.297
692.258,692.293
692.256,692.290
692.254,692.287
692.253,692.285
692.252,692.282
692.250,692.280
692.249,692.278
692.248,692.277
692.247,692.275
692.247,692.274
692.246,692.272
692.253,692.286
692.252,692.283
692.251,692.281
692.250,692.279
692.249,692.277
692.248,692.276
692.247,692.274
692.246,692.273
692.246,692.272
692.245,692.271
692.245,692.270
692.244,692.269
692.244,692.268
692.243,692.267
692.243,692.266
692.242,692.266
692.242,692.265
692.242,692.265
692.242,692.264
692.233,692.249
692.234,692.250
692.226,692.236
692.219,692.224
692.213,692.213
692.216,692.217
692.210,692.207
692.205,692.197
692.200,692.188
692.204,692.195
692.207,692.201
692.210,692.207
692.205,692.197
692.208,692.203
692.211,692.209
692.214,692.213
692.208,692.203
692.211,692.209
692.206,692.199
692.197,692.183
692.198,692.184
692.198,692.185
692.190,692.171
692.187,692.165
692.184,692.159
692.181,692.154
692.178,692.149
692.176,692.145
692.174,692.141
692.172,692.138
692.170,692.135
692.169,692.132
692.168,692.129
692.166,692.127
692.165,692.125
692.172,692.138
692.170,692.135
692.177,692.147
692.175,692.143
692.181,692.154
692.178,692.149
692.184,692.160
692.181,692.154
692.179,692.150
692.176,692.145
692.174,692.142
692.172,692.138
692.163,692.120
692.162,692.119
692.161,692.117
692.152,692.101
692.152,692.102
692.153,692.102
692.153,692.102
692.153,692.103
692.153,692.103
692.145,692.088
692.146,692.090
692.147,692.091
692.147,692.093
692.148,692.094
692.149,692.095
692.154,692.104
692.150,692.098
692.151,692.098
692.151,692.099
692.151,692.100
692.152,692.100
692.144,692.086
692.145,692.088
692.138,692.075
692.139,692.077
692.132,692.065
692.126,692.054
692.121,692.045
692.116,692.036
692.112,692.027
692.108,692.020
692.104,692.013
692.015,691.851
692.012,691.846
692.009,691.841
692.007,691.837
692.005,691.833
692.008,691.838
692.005,691.834
692.003,691.830
691.993,691.812
691.993,691.810
691.988,691.803
691.988,691.802
691.984,691.795
691.984,691.795
691.992,691.810
691.983,691.794
691.983,691.794
691.988,691.802
691.988,691.801
691.984,691.794
691.984,691.795
691.984,691.795
691.976,691.780
691.977,691.781
691.977,691.783
691.984,691.795
691.992,691.810
691.991,691.808
691.991,691.807
692.003,691.829
692.009,691.840
692.007,691.836
692.013,691.847
692.018,691.857
692.023,691.866
692.027,691.874
692.039,691.896
692.042,691.901
692.053,691.920
692.054,691.923
692.056,691.926
692.057,691.928
692.066,691.945
692.075,691.960
692.082,691.974
692.089,691.986
692.095,691.998
692.101,692.008
692.106,692.017
692.111,692.025
692.115,692.033
692.118,692.040
692.122,692.046
692.125,692.052
692.128,692.057
692.138,692.076
692.148,692.094
692.157,692.109
692.164,692.124
692.164,692.122
692.171,692.135
692.177,692.147
692.183,692.158
692.188,692.167
692.193,692.176
692.206,692.199
692.217,692.220
692.219,692.223
692.229,692.242
692.238,692.258
692.238,692.258
692.247,692.273
692.246,692.272
692.253,692.286
692.260,692.298
692.266,692.309
692.272,692.319
692.277,692.328
692.281,692.337
692.285,692.344
692.289,692.351
692.292,692.357
692.295,692.362
692.306,692.382
692.316,692.400
692.325,692.416
692.333,692.431
692.340,692.444
692.347,692.456
692.353,692.467
692.358,692.477
692.367,692.492
692.379,692.514
692.390,692.534
692.400,692.552
692.401,692.554
692.409,692.570
692.409,692.570
692.418,692.585
692.425,692.598
692.431,692.610
692.437,692.621
692.443,692.631
692.448,692.640
692.444,692.633
692.444,692.634
692.449,692.643
692.453,692.650
692.457,692.657
692.464,692.670
692.467,692.676
692.470,692.680
692.480,692.699
692.482,692.702
692.491,692.719
692.495,692.726
692.503,692.741
692.510,692.754
692.517,692.766
692.523,692.777
692.524,692.778
692.529,692.788
692.534,692.797
692.538,692.805
692.534,692.797
692.546,692.820
692.553,692.832
692.564,692.851
692.573,692.869
692.574,692.870
692.575,692.871
692.583,692.887
692.583,692.886
692.582,692.885
692.590,692.900
692.597,692.913
692.604,692.924
692.601,692.920
692.603,692.923
692.609,692.933
692.622,692.958
692.626,692.965
692.630,692.972
692.633,692.978
692.636,692.983
692.639,692.988
692.641,692.993
692.643,692.997
692.654,693.015
692.655,693.017
692.656,693.019
692.656,693.020
692.669,693.043
692.672,693.049
692.675,693.054
692.682,693.067
692.689,693.079
692.694,693.089
