# Physical_Baseline=686.56pF, Trigger_Distance=53.9cm, Atten_Ratio=29.05
Raw_Capacitance(pF),Normalized_Capacitance(pF)
686.555,686.435
686.550,686.290
686.545,686.159
686.541,686.040
686.545,686.166
686.541,686.045
686.545,686.169
686.541,686.049
686.546,686.173
686.541,686.052
686.538,685.943
686.534,685.843
686.531,685.755
686.526,685.602
686.529,685.696
686.527,685.622
686.532,685.786
686.535,685.863
686.537,685.932
686.539,685.994
686.541,686.051
686.543,686.102
686.547,686.221
686.551,686.329
686.554,686.427
686.549,686.281
686.545,686.150
686.549,686.265
686.552,686.370
686.556,686.464
686.558,686.549
686.553,686.393
686.556,686.485
686.559,686.568
686.562,686.643
686.556,686.478
686.559,686.561
686.553,686.404
686.557,686.494
686.559,686.576
686.562,686.650
686.556,686.483
686.551,686.333
686.546,686.196
686.542,686.074
686.538,685.962
686.543,686.095
686.547,686.216
686.551,686.324
686.554,686.421
686.557,686.510
686.552,686.357
686.555,686.453
686.558,686.538
686.553,686.382
686.553,686.402
686.554,686.419
686.555,686.435
686.555,686.450
686.555,686.462
686.556,686.474
686.556,686.485
686.557,686.494
686.557,686.503
686.560,686.584
686.562,686.657
686.570,686.882
686.571,686.927
686.573,686.967
686.574,687.005
686.575,687.038
686.576,687.068
686.577,687.095
686.578,687.120
686.579,687.143
686.580,687.162
686.572,686.948
686.574,686.987
686.575,687.022
686.576,687.054
686.577,687.083
686.578,687.109
686.579,687.132
686.579,687.154
686.580,687.173
686.581,687.191
686.581,687.207
686.582,687.221
686.582,687.233
686.582,687.246
686.583,687.256
686.583,687.265
686.583,687.274
686.584,687.281
686.584,687.288
686.576,687.061
686.577,687.090
686.578,687.115
686.579,687.138
686.579,687.159
686.580,687.178
686.581,687.196
686.581,687.212
686.582,687.226
686.582,687.239
686.583,687.249
686.583,687.260
686.583,687.269
686.584,687.278
686.584,687.285
686.576,687.058
686.577,687.086
686.578,687.111
686.579,687.134
686.579,687.155
686.580,687.175
686.581,687.193
686.581,687.209
686.582,687.223
686.582,687.235
686.580,687.173
686.578,687.118
686.579,687.141
686.580,687.162
686.580,687.180
686.581,687.196
686.581,687.212
686.582,687.226
686.580,687.166
686.578,687.111
686.579,687.134
686.577,687.083
686.575,687.035
686.574,686.992
686.572,686.953
686.579,687.150
686.577,687.097
686.578,687.122
686.579,687.145
686.585,687.324
686.585,687.327
686.585,687.331
686.585,687.333
686.586,687.334
686.586,687.336
686.594,687.572
686.593,687.551
686.592,687.533
686.592,687.515
686.591,687.499
686.591,687.485
686.590,687.473
686.587,687.388
686.585,687.311
686.590,687.475
686.587,687.389
686.593,687.545
686.590,687.455
686.597,687.678
686.596,687.648
686.595,687.620
686.594,687.595
686.594,687.572
686.593,687.551
686.592,687.533
686.592,687.515
686.591,687.499
686.591,687.485
686.590,687.473
686.590,687.462
686.590,687.451
686.589,687.443
686.589,687.434
686.589,687.427
686.596,687.654
686.593,687.553
686.598,687.693
686.602,687.820
686.601,687.776
686.599,687.735
686.598,687.700
686.597,687.668
686.604,687.872
686.602,687.822
686.601,687.778
686.599,687.737
686.598,687.702
686.605,687.902
686.603,687.850
686.602,687.803
686.600,687.760
686.599,687.721
686.603,687.845
686.607,687.959
686.602,687.827
686.601,687.783
686.600,687.742
686.606,687.939
686.604,687.884
686.603,687.835
686.601,687.788
686.600,687.748
686.598,687.710
686.603,687.836
686.607,687.950
686.602,687.820
686.606,687.936
686.604,687.881
686.611,688.063
686.608,687.996
686.606,687.936
686.604,687.881
686.603,687.831
686.601,687.787
686.600,687.746
686.598,687.709
686.597,687.675
686.596,687.645
686.593,687.544
686.592,687.526
686.592,687.510
686.591,687.496
686.591,687.482
686.598,687.703
686.597,687.670
686.596,687.639
686.595,687.613
686.594,687.588
686.594,687.567
686.593,687.547
686.600,687.762
686.599,687.723
686.598,687.687
686.597,687.655
686.596,687.627
686.592,687.528
686.597,687.671
686.604,687.875
686.602,687.826
686.601,687.781
686.608,687.975
686.606,687.916
686.604,687.863
686.610,688.047
686.608,687.982
686.606,687.921
686.601,687.794
686.600,687.753
686.599,687.716
686.603,687.842
686.599,687.723
686.598,687.687
686.597,687.655
686.596,687.627
686.595,687.600
686.591,687.505
686.591,687.491
686.590,687.478
686.590,687.466
686.590,687.455
686.589,687.446
686.589,687.437
686.589,687.430
686.597,687.657
686.596,687.629
686.603,687.836
686.601,687.790
686.600,687.749
686.604,687.872
686.600,687.749
686.596,687.639
686.587,687.379
686.584,687.303
686.590,687.467
686.595,687.616
686.594,687.592
686.594,687.569
686.593,687.549
686.592,687.531
686.592,687.515
686.591,687.499
686.591,687.485
686.590,687.473
686.590,687.462
686.590,687.451
686.589,687.443
686.589,687.434
686.589,687.427
686.588,687.420
686.588,687.414
686.596,687.641
686.595,687.615
686.594,687.590
686.599,687.726
686.595,687.618
686.592,687.521
686.589,687.432
686.586,687.352
686.584,687.279
686.589,687.446
686.589,687.437
686.589,687.430
686.589,687.423
686.588,687.416
686.588,687.411
686.588,687.405
686.588,687.400
686.588,687.397
686.588,687.393
686.587,687.389
686.587,687.386
686.587,687.382
686.587,687.381
686.587,687.379
686.587,687.377
686.587,687.375
686.587,687.373
686.587,687.372
686.587,687.370
686.587,687.368
686.584,687.294
686.590,687.459
686.589,687.448
686.595,687.599
686.591,687.503
686.588,687.416
686.594,687.570
686.593,687.549
686.592,687.531
686.600,687.748
686.598,687.710
686.597,687.677
686.596,687.647
686.595,687.618
686.602,687.826
686.601,687.781
686.599,687.741
686.598,687.703
686.597,687.670
686.596,687.639
686.595,687.613
686.594,687.588
686.594,687.567
686.590,687.473
686.595,687.622
686.600,687.756
686.599,687.719
686.603,687.843
686.599,687.725
686.595,687.616
686.592,687.519
686.597,687.663
686.596,687.634
686.595,687.608
686.594,687.583
686.593,687.561
686.593,687.542
686.592,687.524
686.591,687.508
686.591,687.494
686.591,687.482
686.590,687.469
686.590,687.459
686.589,687.448
686.589,687.439
686.589,687.432
686.589,687.425
686.588,687.418
686.588,687.412
686.586,687.334
686.583,687.264
686.581,687.200
686.581,687.214
686.582,687.228
686.582,687.240
686.583,687.251
