# Physical_Baseline=686.53pF, Trigger_Distance=27.9cm, Atten_Ratio=7.78
Raw_Capacitance(pF),Normalized_Capacitance(pF)
686.522,686.497
686.518,686.463
686.522,686.495
686.517,686.460
686.513,686.429
686.512,686.421
686.511,686.413
686.510,686.407
686.517,686.463
686.524,686.514
686.522,686.497
686.528,686.545
686.526,686.525
686.529,686.551
686.532,686.573
686.526,686.532
686.530,686.557
686.527,686.536
686.525,686.518
686.530,686.563
686.536,686.605
686.532,686.580
686.530,686.557
686.527,686.536
686.522,686.498
686.518,686.464
686.516,686.452
686.515,686.442
686.514,686.432
686.512,686.424
686.511,686.416
686.511,686.409
686.510,686.402
686.517,686.459
686.521,686.491
686.517,686.457
686.513,686.427
686.512,686.419
686.519,686.474
686.517,686.461
686.516,686.450
686.514,686.439
686.513,686.430
686.512,686.421
686.517,686.457
686.521,686.488
686.519,686.475
686.517,686.462
686.516,686.450
686.523,686.503
686.529,686.550
686.526,686.530
686.524,686.512
686.522,686.495
686.520,686.481
686.524,686.510
686.527,686.537
686.530,686.561
686.527,686.540
686.533,686.584
686.538,686.623
686.543,686.659
686.539,686.629
686.543,686.664
686.547,686.696
686.543,686.662
686.547,686.694
686.551,686.723
686.546,686.686
686.547,686.696
686.549,686.705
686.544,686.671
686.540,686.639
686.536,686.611
686.533,686.585
686.538,686.625
686.535,686.598
686.532,686.573
686.537,686.614
686.534,686.588
686.531,686.564
686.528,686.543
686.523,686.505
686.518,686.469
686.522,686.500
686.526,686.528
686.521,686.491
686.519,686.476
686.518,686.464
686.516,686.452
686.523,686.504
686.521,686.488
686.527,686.537
686.522,686.499
686.526,686.527
686.521,686.490
686.527,686.538
686.533,686.582
686.538,686.621
686.534,686.595
686.531,686.571
686.529,686.549
686.526,686.529
686.529,686.554
686.532,686.577
686.529,686.555
686.527,686.534
686.532,686.579
686.529,686.556
686.527,686.536
686.533,686.580
686.530,686.557
686.532,686.580
686.527,686.537
686.525,686.519
686.531,686.564
686.536,686.606
686.541,686.643
686.537,686.615
686.534,686.589
686.531,686.565
686.533,686.587
686.528,686.544
686.531,686.568
686.528,686.546
686.526,686.527
686.523,686.509
686.529,686.556
686.527,686.535
686.524,686.517
686.522,686.500
686.518,686.466
686.514,686.434
686.510,686.406
686.507,686.381
686.506,686.377
686.506,686.373
686.506,686.371
686.505,686.368
686.505,686.365
686.505,686.363
686.502,686.342
686.499,686.322
686.500,686.324
686.500,686.326
686.500,686.327
686.500,686.329
686.500,686.330
686.501,686.331
686.501,686.332
686.501,686.333
686.506,686.377
686.503,686.354
686.509,686.396
686.508,686.390
686.508,686.386
686.507,686.381
686.507,686.378
686.506,686.374
686.503,686.352
686.501,686.332
686.506,686.375
686.514,686.435
686.513,686.426
686.512,686.418
686.511,686.410
686.515,686.447
686.512,686.417
686.508,686.390
686.505,686.366
686.513,686.427
686.512,686.419
686.511,686.411
686.510,686.405
686.509,686.399
686.517,686.456
686.515,686.445
686.511,686.415
686.508,686.389
686.507,686.384
686.515,686.443
686.514,686.433
686.513,686.425
686.512,686.417
686.516,686.452
686.512,686.422
686.511,686.415
686.510,686.408
686.510,686.401
686.509,686.396
686.508,686.390
686.505,686.366
686.502,686.344
686.494,686.282
686.495,686.287
686.496,686.293
686.496,686.297
686.505,686.364
686.502,686.343
686.500,686.323
686.505,686.368
686.505,686.365
686.513,686.426
686.512,686.418
686.511,686.410
686.507,686.384
686.512,686.423
686.509,686.396
686.508,686.391
686.508,686.386
686.507,686.382
686.507,686.378
686.506,686.375
686.506,686.371
686.505,686.369
686.505,686.366
686.502,686.344
686.500,686.325
686.500,686.326
686.500,686.328
686.500,686.329
686.492,686.268
686.493,686.275
686.486,686.219
686.493,686.274
686.500,686.323
686.497,686.305
686.498,686.309
686.498,686.312
686.498,686.315
686.499,686.317
686.499,686.320
686.499,686.322
686.500,686.324
686.500,686.325
686.505,686.370
686.503,686.347
686.500,686.327
686.500,686.329
686.500,686.330
686.501,686.331
686.501,686.332
686.501,686.333
686.498,686.314
686.496,686.298
686.505,686.364
686.505,686.362
686.504,686.360
686.504,686.358
686.504,686.357
686.504,686.355
686.509,686.397
686.506,686.372
686.505,686.369
686.505,686.366
686.505,686.364
686.505,686.362
686.504,686.360
686.510,686.401
686.506,686.376
686.506,686.372
686.513,686.432
686.512,686.423
686.511,686.416
686.510,686.409
686.507,686.383
686.512,686.422
686.511,686.414
686.510,686.407
686.510,686.401
686.509,686.395
686.508,686.390
