# Physical_Baseline=710.18pF, Trigger_Distance=64.0cm, Atten_Ratio=40.96
Raw_Capacitance(pF),Normalized_Capacitance(pF)
720.716,1141.747
719.754,1102.362
718.870,1066.152
718.337,1044.315
718.158,1036.980
718.068,1033.282
717.368,1004.640
717.189,997.272
717.098,993.562
717.098,993.550
716.489,968.607
715.612,932.692
715.081,910.947
715.213,916.342
716.035,950.007
716.083,951.975
716.010,948.990
715.906,944.740
714.221,875.727
712.643,811.080
710.908,740.005
709.438,679.800
708.390,636.867
707.280,591.420
706.325,552.287
706.233,548.545
706.319,552.075
706.380,554.552
706.453,557.562
707.069,582.777
707.289,591.802
708.110,625.417
708.980,661.035
709.677,689.620
710.187,710.490
709.674,689.470
709.151,668.045
708.628,646.620
708.634,646.875
708.748,651.540
709.330,675.405
709.420,679.090
709.926,699.780
710.059,705.240
710.163,709.500
710.193,710.732
710.285,714.505
710.798,735.515
710.713,732.045
710.572,726.245
709.779,693.797
710.361,717.617
711.058,746.165
711.099,747.835
711.053,745.977
711.056,746.100
710.966,742.395
710.042,704.550
709.899,698.690
709.821,695.505
709.827,695.737
709.867,697.390
709.894,698.507
709.886,698.170
709.831,695.927
709.255,672.317
709.122,666.852
709.047,663.802
708.965,660.420
708.896,657.610
708.834,655.065
708.772,652.530
708.702,649.667
708.124,625.990
708.078,624.090
708.062,623.450
707.987,620.370
707.923,617.745
707.864,615.325
707.793,612.425
707.726,609.697
707.168,586.812
707.121,584.920
707.076,583.077
707.009,580.310
706.931,577.122
706.851,573.837
706.789,571.312
706.733,569.002
706.688,567.177
706.641,565.245
706.591,563.217
706.550,561.507
706.514,560.045
706.474,558.397
706.439,556.962
706.415,555.975
706.396,555.197
706.370,554.150
706.321,552.157
705.629,523.787
705.495,518.322
705.333,511.685
705.207,506.495
704.503,477.672
704.008,457.387
703.490,436.175
703.387,431.970
703.303,428.540
703.217,424.982
702.627,400.845
702.495,395.422
702.363,390.010
702.274,386.362
702.171,382.165
701.452,352.702
701.217,343.095
700.591,317.427
700.373,308.492
700.241,303.095
699.474,271.705
698.871,247.005
698.270,222.375
