# Physical_Baseline=689.57pF, Trigger_Distance=50.5cm, Atten_Ratio=25.50
Raw_Capacitance(pF),Normalized_Capacitance(pF)
689.624,690.878
689.620,690.757
689.623,690.852
689.619,690.732
689.614,690.623
689.610,690.525
689.607,690.436
689.612,690.561
689.608,690.469
689.605,690.386
689.602,690.312
689.599,690.243
689.605,690.386
689.602,690.312
689.599,690.243
689.597,690.181
689.595,690.125
689.598,690.201
689.596,690.144
689.593,690.091
689.584,689.839
689.583,689.815
689.582,689.793
689.586,689.901
689.585,689.871
689.584,689.845
689.583,689.821
689.574,689.594
689.574,689.594
689.574,689.594
689.574,689.594
689.574,689.594
689.582,689.800
689.581,689.779
689.581,689.762
689.588,689.952
689.587,689.918
689.585,689.887
689.584,689.859
689.583,689.834
689.574,689.605
689.574,689.604
689.574,689.602
689.574,689.602
689.574,689.602
689.574,689.602
689.574,689.602
689.574,689.602
689.574,689.602
689.566,689.395
689.567,689.414
689.560,689.225
689.561,689.261
689.562,689.292
689.563,689.320
689.556,689.141
689.558,689.185
689.551,689.018
689.545,688.867
689.548,688.936
689.551,688.998
689.553,689.054
689.555,689.105
689.557,689.152
689.558,689.194
689.560,689.231
689.558,689.188
689.560,689.227
689.553,689.056
689.555,689.107
689.557,689.154
689.558,689.196
689.560,689.233
689.553,689.062
689.555,689.113
689.557,689.158
689.559,689.200
689.560,689.238
689.561,689.272
689.560,689.225
689.561,689.261
689.554,689.087
689.556,689.135
689.558,689.179
689.556,689.140
689.558,689.183
689.559,689.222
689.561,689.258
689.562,689.291
689.560,689.242
689.561,689.275
689.555,689.099
689.556,689.146
689.558,689.188
689.560,689.227
689.553,689.056
689.547,688.901
689.549,688.967
689.544,688.821
689.547,688.894
689.549,688.961
689.552,689.021
689.554,689.076
689.556,689.126
689.554,689.093
689.556,689.141
689.558,689.185
689.559,689.224
689.561,689.260
689.562,689.291
689.560,689.242
689.561,689.275
689.555,689.099
689.556,689.146
689.555,689.110
689.557,689.157
689.558,689.199
689.552,689.031
689.554,689.084
689.548,688.926
689.542,688.785
689.537,688.656
689.541,688.744
689.544,688.825
689.547,688.898
689.549,688.965
689.552,689.024
689.543,688.796
689.546,688.872
689.540,688.735
689.535,688.610
689.531,688.498
689.527,688.397
689.523,688.305
689.520,688.223
689.525,688.354
689.522,688.266
689.519,688.187
689.516,688.115
689.513,688.050
689.508,687.913
689.506,687.868
689.505,687.826
689.503,687.789
689.510,687.960
689.508,687.910
689.506,687.865
689.505,687.824
689.511,687.992
689.517,688.145
689.520,688.206
689.525,688.338
689.521,688.252
689.526,688.380
689.523,688.290
689.528,688.414
689.524,688.321
689.529,688.442
689.525,688.346
689.530,688.464
689.526,688.366
689.530,688.483
689.535,688.589
689.530,688.478
689.534,688.584
689.538,688.680
689.542,688.768
689.545,688.847
689.539,688.713
689.535,688.592
689.535,688.609
689.531,688.497
689.535,688.601
689.539,688.696
689.539,688.704
689.542,688.788
689.537,688.659
689.541,688.747
689.544,688.828
689.547,688.901
689.549,688.967
689.552,689.026
689.554,689.081
689.556,689.129
689.549,688.967
689.549,688.948
689.551,689.009
689.545,688.859
689.540,688.724
689.535,688.601
689.539,688.696
689.542,688.782
689.545,688.859
689.548,688.930
689.542,688.788
689.537,688.659
689.533,688.542
689.537,688.642
689.540,688.732
689.543,688.814
689.546,688.889
689.549,688.956
689.548,688.939
689.551,689.001
689.553,689.057
689.555,689.109
689.557,689.155
689.555,689.119
689.557,689.165
689.559,689.205
689.560,689.242
689.561,689.275
689.563,689.306
689.564,689.334
689.565,689.359
689.566,689.381
689.566,689.401
689.567,689.420
689.568,689.437
689.568,689.453
689.561,689.261
689.554,689.087
689.548,688.930
689.550,688.993
689.553,689.051
689.555,689.102
689.557,689.149
689.558,689.191
689.557,689.152
689.550,688.989
689.544,688.841
689.547,688.912
689.550,688.978
689.552,689.037
689.559,689.217
689.558,689.175
689.556,689.138
689.558,689.182
689.559,689.221
689.561,689.256
689.562,689.289
689.568,689.445
689.561,689.253
689.562,689.286
689.563,689.316
689.564,689.342
689.565,689.365
689.566,689.387
689.564,689.330
689.565,689.354
689.565,689.378
689.566,689.398
689.567,689.417
689.568,689.434
689.568,689.449
689.569,689.463
689.569,689.476
689.570,689.487
689.570,689.498
689.571,689.507
689.571,689.515
689.571,689.523
689.571,689.529
689.569,689.457
689.569,689.470
689.570,689.482
689.570,689.493
689.570,689.502
689.571,689.512
689.571,689.519
689.571,689.527
689.572,689.533
689.572,689.540
689.572,689.544
689.572,689.549
689.572,689.554
689.573,689.557
689.573,689.560
689.573,689.563
689.581,689.772
689.580,689.754
689.580,689.739
689.579,689.725
689.579,689.712
689.578,689.702
689.578,689.691
689.577,689.681
689.577,689.674
689.577,689.666
689.577,689.660
689.576,689.653
689.576,689.647
689.576,689.642
689.576,689.638
689.576,689.633
689.575,689.630
689.575,689.627
689.575,689.624
689.575,689.621
689.575,689.618
689.567,689.410
689.567,689.428
689.568,689.443
689.569,689.457
689.569,689.470
689.570,689.482
689.570,689.493
689.570,689.502
689.571,689.512
689.571,689.519
689.571,689.527
689.572,689.533
689.577,689.666
689.577,689.660
689.576,689.653
689.576,689.647
689.576,689.642
689.576,689.638
689.576,689.633
689.575,689.630
689.575,689.627
689.575,689.624
689.575,689.621
689.575,689.618
689.575,689.616
689.575,689.614
689.575,689.613
689.575,689.611
689.575,689.610
689.575,689.608
689.574,689.607
689.574,689.605
689.574,689.604
689.574,689.602
689.566,689.395
689.567,689.414
689.568,689.431
689.568,689.446
689.569,689.460
689.569,689.473
689.570,689.484
689.570,689.495
689.570,689.504
689.571,689.513
689.571,689.521
689.571,689.527
689.572,689.533
689.572,689.540
689.572,689.544
689.572,689.549
689.572,689.554
689.570,689.481
689.570,689.491
689.570,689.501
689.571,689.510
689.571,689.518
689.571,689.526
689.572,689.532
689.572,689.538
689.572,689.543
689.572,689.547
689.577,689.678
689.569,689.465
689.569,689.477
689.570,689.488
689.570,689.498
689.562,689.302
689.564,689.330
689.557,689.149
689.558,689.191
689.560,689.230
689.561,689.264
689.562,689.295
689.563,689.323
689.564,689.350
689.565,689.373
689.566,689.395
689.564,689.336
689.565,689.361
689.566,689.382
689.566,689.403
689.567,689.421
689.568,689.439
689.568,689.454
689.569,689.468
689.570,689.481
689.570,689.491
689.567,689.423
689.576,689.644
689.576,689.639
689.576,689.635
689.583,689.835
689.583,689.812
689.590,689.997
689.588,689.958
689.587,689.924
689.586,689.893
689.585,689.865
689.558,689.185
689.559,689.224
689.561,689.260
689.554,689.085
689.561,689.261
689.562,689.292
689.563,689.320
689.564,689.347
689.565,689.370
689.566,689.392
689.567,689.410
689.564,689.350
689.557,689.168
689.551,689.003
689.553,689.059
689.555,689.110
689.557,689.157
689.550,688.993
689.553,689.051
689.555,689.102
689.557,689.149
689.558,689.191
689.560,689.230
689.561,689.264
689.562,689.295
689.556,689.129
689.557,689.172
689.559,689.213
689.560,689.249
689.559,689.203
689.560,689.241
689.561,689.275
689.563,689.306
689.564,689.334
689.565,689.359
689.566,689.381
689.566,689.401
689.567,689.420
689.568,689.437
689.568,689.453
689.569,689.467
689.561,689.274
689.560,689.227
689.553,689.056
689.555,689.107
689.557,689.154
689.558,689.196
689.560,689.233
689.558,689.189
689.560,689.228
689.553,689.057
689.555,689.109
689.557,689.155
689.558,689.197
689.557,689.157
689.558,689.199
689.560,689.236
689.561,689.270
689.554,689.096
689.556,689.143
689.558,689.186
689.560,689.225
689.561,689.261
689.562,689.292
689.563,689.320
689.556,689.141
689.558,689.185
689.559,689.224
689.561,689.260
689.559,689.214
689.560,689.250
689.562,689.283
689.555,689.107
689.549,688.948
689.543,688.803
689.546,688.878
689.549,688.947
689.551,689.009
689.553,689.065
689.555,689.115
689.557,689.160
689.551,688.996
689.553,689.054
689.555,689.105
689.557,689.152
689.555,689.116
689.557,689.161
689.559,689.202
689.560,689.239
689.553,689.068
689.547,688.912
689.550,688.978
689.552,689.037
689.546,688.884
689.549,688.951
689.551,689.012
689.545,688.863
689.540,688.727
689.543,688.810
689.546,688.884
689.549,688.951
689.543,688.807
689.546,688.881
689.546,688.872
689.548,688.940
689.551,689.003
689.553,689.059
689.544,688.827
689.547,688.900
689.549,688.965
689.552,689.024
689.546,688.873
689.548,688.942
689.543,688.799
689.546,688.875
689.548,688.944
689.543,688.800
689.538,688.670
689.541,688.758
689.544,688.838
689.547,688.909
689.550,688.975
689.552,689.034
689.546,688.881
689.549,688.950
689.551,689.010
689.550,688.989
689.552,689.046
689.555,689.098
689.556,689.144
689.550,688.981
689.549,688.962
689.552,689.023
689.554,689.077
689.556,689.127
689.557,689.172
689.559,689.213
689.560,689.249
689.554,689.076
689.556,689.126
689.549,688.965
689.552,689.024
689.546,688.873
689.540,688.737
689.544,688.817
689.546,688.891
689.549,688.958
689.543,688.813
689.538,688.682
689.534,688.564
689.537,688.662
689.541,688.751
689.544,688.831
689.539,688.699
689.542,688.785
689.537,688.656
689.541,688.744
689.536,688.620
689.539,688.713
689.535,688.592
689.538,688.687
689.534,688.567
689.538,688.665
689.533,688.548
689.537,688.648
689.540,688.738
689.544,688.819
689.546,688.892
689.549,688.959
689.543,688.814
689.538,688.684
689.534,688.565
689.529,688.458
689.526,688.360
689.530,688.477
689.526,688.377
689.531,688.492
689.535,688.596
689.539,688.691
689.534,688.572
689.538,688.668
689.541,688.757
689.544,688.836
689.539,688.702
689.534,688.581
689.530,688.472
689.534,688.579
689.530,688.470
689.534,688.578
689.538,688.674
689.533,688.556
689.537,688.654
689.541,688.743
689.544,688.824
689.547,688.897
689.541,688.758
689.536,688.632
689.532,688.519
689.536,688.621
689.539,688.713
689.543,688.797
689.538,688.668
689.533,688.551
689.537,688.651
689.541,688.741
689.544,688.822
689.539,688.690
689.534,688.570
689.538,688.668
689.541,688.757
689.544,688.836
689.547,688.908
689.550,688.973
689.544,688.827
689.547,688.900
689.541,688.760
689.536,688.634
689.540,688.726
689.535,688.603
689.531,688.492
689.535,688.596
689.539,688.691
689.542,688.777
689.537,688.649
689.537,688.662
689.541,688.751
689.536,688.626
689.540,688.718
689.543,688.802
689.546,688.877
689.549,688.945
689.551,689.007
689.545,688.858
689.540,688.722
689.540,688.727
689.540,688.732
689.535,688.609
689.539,688.702
689.542,688.788
689.542,688.786
689.545,688.863
689.540,688.727
689.535,688.604
689.539,688.698
689.542,688.783
689.537,688.656
689.541,688.744
689.536,688.620
689.539,688.713
689.540,688.719
689.535,688.596
689.531,688.486
689.527,688.386
689.523,688.296
689.520,688.214
689.517,688.139
689.514,688.072
689.520,688.217
689.517,688.142
689.514,688.075
689.520,688.220
689.525,688.350
689.522,688.263
689.527,688.389
689.523,688.299
689.520,688.217
689.517,688.142
689.514,688.075
689.512,688.014
689.518,688.165
689.515,688.095
689.521,688.238
689.518,688.162
689.515,688.092
689.513,688.030
689.510,687.974
689.516,688.128
689.522,688.268
689.527,688.394
689.523,688.302
689.528,688.425
689.524,688.330
689.521,688.245
689.518,688.167
689.515,688.097
689.513,688.033
689.510,687.975
689.508,687.924
689.507,687.877
689.513,688.041
689.508,687.905
689.506,687.860
689.512,688.025
689.510,687.969
689.516,688.123
689.522,688.263
689.519,688.184
689.524,688.318
689.521,688.234
689.526,688.363
689.527,688.402
689.532,688.515
689.536,688.618
689.539,688.712
689.540,688.718
689.535,688.596
689.531,688.486
689.527,688.386
689.531,688.501
689.527,688.400
689.529,688.436
689.530,688.469
689.526,688.371
689.531,688.487
689.527,688.388
689.528,688.425
689.524,688.330
689.529,688.450
689.525,688.354
689.522,688.266
689.527,688.393
689.523,688.301
689.520,688.218
689.517,688.143
689.514,688.077
689.520,688.221
689.525,688.352
689.530,688.470
689.534,688.578
689.538,688.674
689.541,688.761
689.549,688.967
689.552,689.026
689.554,689.081
689.556,689.129
689.557,689.172
689.559,689.213
689.560,689.249
689.554,689.076
689.556,689.126
689.557,689.171
689.559,689.211
689.560,689.247
689.562,689.280
689.555,689.104
689.557,689.151
689.558,689.193
689.560,689.231
689.561,689.266
689.562,689.297
689.555,689.119
689.557,689.165
689.559,689.205
689.552,689.037
689.546,688.884
689.549,688.951
689.551,689.012
689.553,689.068
689.547,688.912
689.550,688.978
689.549,688.959
689.551,689.020
689.554,689.074
689.556,689.124
689.557,689.169
689.551,689.004
689.545,688.855
689.548,688.925
689.550,688.989
689.552,689.046
689.555,689.098
689.556,689.144
689.558,689.186
689.551,689.020
689.554,689.074
689.556,689.124
689.557,689.169
689.559,689.210
689.560,689.245
689.562,689.278
689.563,689.308
689.564,689.336
689.565,689.361
689.558,689.177
689.559,689.216
689.557,689.174
689.559,689.214
689.552,689.045
689.555,689.098
689.556,689.144
689.555,689.110
689.557,689.157
689.558,689.199
689.560,689.236
689.561,689.270
689.562,689.302
689.564,689.330
689.562,689.277
689.563,689.306
689.564,689.334
689.557,689.155
689.558,689.197
689.552,689.029
689.554,689.084
689.556,689.132
689.558,689.175
689.567,689.421
689.568,689.439
