# Physical_Baseline=686.35pF, Trigger_Distance=39.7cm, Atten_Ratio=15.76
Raw_Capacitance(pF),Normalized_Capacitance(pF)
686.324,685.991
686.325,686.004
686.326,686.017
686.318,685.901
686.312,685.797
686.314,685.829
686.308,685.732
686.310,685.770
686.312,685.805
686.312,685.797
686.314,685.829
686.313,685.819
686.315,685.849
686.309,685.750
686.303,685.661
686.304,685.666
686.306,685.711
686.306,685.712
686.309,685.752
686.309,685.749
686.311,685.786
686.319,685.906
686.320,685.928
686.321,685.947
686.315,685.839
686.308,685.740
686.311,685.778
686.330,686.089
686.328,686.054
686.329,686.062
686.329,686.068
686.330,686.075
686.330,686.081
686.338,686.213
686.338,686.205
686.335,686.159
686.335,686.157
686.332,686.116
686.332,686.118
686.330,686.080
686.330,686.085
686.330,686.090
686.331,686.093
686.331,686.097
686.331,686.101
686.339,686.231
686.336,686.183
686.336,686.178
686.333,686.135
686.333,686.135
686.331,686.095
686.339,686.225
686.361,686.570
686.364,686.615
686.369,686.696
686.371,686.729
686.375,686.799
686.379,686.862
686.381,686.880
686.384,686.936
686.379,686.860
686.380,686.878
686.376,686.807
686.380,686.870
686.381,686.887
686.385,686.942
686.385,686.953
686.380,686.875
686.373,686.765
686.370,686.705
686.374,686.777
686.376,686.803
686.380,686.866
686.375,686.797
686.379,686.860
686.375,686.791
686.371,686.728
686.375,686.799
686.377,686.823
686.373,686.757
686.369,686.698
686.366,686.644
686.363,686.596
686.357,686.513
686.355,686.477
686.359,686.532
686.364,686.621
686.361,686.574
686.364,686.620
686.369,686.700
686.366,686.646
686.368,686.684
686.373,686.758
686.377,686.826
686.378,686.847
686.374,686.779
686.378,686.845
686.382,686.903
686.377,686.830
686.373,686.764
686.367,686.665
686.372,686.741
686.374,686.771
686.378,686.836
686.374,686.770
686.370,686.709
686.366,686.654
686.369,686.692
686.373,686.765
686.370,686.705
686.372,686.738
686.376,686.807
686.372,686.744
686.368,686.686
686.373,686.760
686.375,686.788
686.379,686.852
686.383,686.910
686.386,686.963
686.389,687.010
686.392,687.054
686.386,686.966
686.381,686.887
686.374,686.776
686.370,686.716
686.367,686.661
686.369,686.698
686.366,686.644
686.360,686.556
686.366,686.643
686.362,686.595
686.357,686.512
686.355,686.476
686.358,686.531
686.362,686.580
686.367,686.664
