# Physical_Baseline=686.34pF, Trigger_Distance=14.2cm, Atten_Ratio=2.02
Raw_Capacitance(pF),Normalized_Capacitance(pF)
686.336,686.331
686.336,686.330
686.333,686.325
686.333,686.325
686.339,686.336
686.330,686.319
686.328,686.314
686.328,686.315
686.329,686.316
686.329,686.317
686.327,686.313
686.320,686.298
686.321,686.300
686.320,686.298
686.321,686.300
686.320,686.298
686.321,686.300
686.320,686.298
686.321,686.300
686.330,686.319
686.330,686.319
686.331,686.320
686.328,686.315
686.329,686.316
686.335,686.328
686.335,686.328
686.335,686.328
686.334,686.327
686.332,686.322
686.332,686.322
686.332,686.322
686.332,686.323
686.332,686.323
686.330,686.318
686.330,686.319
686.336,686.330
686.336,686.330
686.341,686.341
686.340,686.339
686.340,686.338
686.339,686.337
686.339,686.336
686.336,686.330
686.335,686.329
686.333,686.324
686.333,686.324
686.330,686.319
686.331,686.319
686.328,686.315
686.329,686.316
686.327,686.312
686.319,686.297
686.326,686.311
686.327,686.312
686.325,686.308
686.326,686.310
686.324,686.306
686.325,686.308
686.326,686.310
686.326,686.311
686.327,686.312
686.328,686.314
686.328,686.315
686.326,686.311
686.327,686.312
686.325,686.308
686.334,686.326
686.334,686.326
686.331,686.321
686.331,686.321
686.337,686.333
686.345,686.348
686.344,686.346
686.348,686.355
686.347,686.352
686.353,686.366
686.357,686.373
686.363,686.384
686.366,686.390
686.370,686.400
686.375,686.409
686.377,686.412
686.372,686.404
686.369,686.396
686.363,686.385
686.360,686.379
686.366,686.390
686.368,686.395
686.373,686.404
686.374,686.408
686.379,686.416
686.374,686.408
686.378,686.416
686.380,686.418
686.383,686.425
686.384,686.427
686.387,686.433
686.390,686.439
686.393,686.445
686.393,686.444
686.395,686.449
686.397,686.453
686.396,686.452
686.398,686.456
686.400,686.460
686.399,686.458
686.393,686.446
686.396,686.450
686.398,686.455
686.397,686.453
686.399,686.457
686.401,686.461
686.400,686.459
686.401,686.462
686.403,686.465
686.402,686.463
686.403,686.466
686.405,686.469
686.406,686.471
686.407,686.474
686.408,686.476
686.409,686.477
686.407,686.474
686.408,686.476
686.409,686.478
686.410,686.479
686.408,686.476
686.409,686.478
686.410,686.479
686.408,686.476
686.409,686.478
686.410,686.479
686.411,686.481
686.417,686.493
686.417,686.493
686.417,686.493
686.422,686.505
686.430,686.520
686.437,686.534
686.440,686.541
686.438,686.537
686.428,686.516
686.425,686.509
686.424,686.508
686.423,686.507
686.420,686.501
686.418,686.495
686.418,686.495
686.418,686.495
686.415,686.490
686.407,686.474
686.400,686.460
686.394,686.447
686.396,686.452
686.398,686.456
686.398,686.455
686.399,686.458
686.401,686.462
686.403,686.465
686.396,686.452
686.396,686.451
686.390,686.439
686.384,686.428
686.385,686.429
686.388,686.436
686.391,686.441
686.391,686.441
686.394,686.446
686.388,686.435
686.380,686.419
686.376,686.410
686.380,686.418
686.381,686.421
686.384,686.428
686.387,686.434
686.388,686.435
686.391,686.440
686.393,686.446
686.393,686.445
686.395,686.450
686.397,686.454
686.397,686.453
686.399,686.457
686.401,686.461
686.400,686.459
686.401,686.462
686.403,686.465
686.402,686.463
686.403,686.466
686.397,686.453
686.396,686.452
686.398,686.456
686.400,686.459
686.402,686.463
686.403,686.466
686.405,686.469
686.406,686.471
686.404,686.468
686.406,686.471
686.407,686.473
686.416,686.491
686.414,686.487
686.414,686.487
686.414,686.488
686.412,686.484
686.418,686.496
686.418,686.496
686.418,686.496
686.415,686.491
686.416,686.491
686.416,686.491
686.422,686.503
686.421,686.502
686.421,686.501
686.420,686.501
686.420,686.500
686.425,686.511
686.433,686.525
686.431,686.522
686.435,686.531
686.434,686.527
686.440,686.540
686.438,686.536
686.444,686.548
686.439,686.538
686.445,686.550
686.451,686.561
686.455,686.571
686.457,686.575
686.451,686.562
686.448,686.556
686.445,686.550
686.442,686.545
686.446,686.551
686.448,686.557
686.453,686.567
686.458,686.577
686.462,686.585
686.458,686.576
686.460,686.580
686.461,686.583
686.465,686.591
686.469,686.598
686.464,686.588
686.465,686.590
686.468,686.597
686.472,686.604
686.474,686.609
686.477,686.615
686.479,686.620
686.482,686.624
686.481,686.623
686.483,686.627
686.485,686.630
686.486,686.634
686.488,686.637
686.489,686.639
686.490,686.642
686.489,686.639
686.488,686.636
686.489,686.639
686.490,686.642
686.491,686.644
686.492,686.646
686.493,686.648
686.492,686.644
686.498,686.657
686.504,686.669
686.504,686.669
686.512,686.685
686.511,686.683
686.510,686.681
686.509,686.680
686.508,686.678
686.513,686.688
686.510,686.681
686.509,686.679
686.516,686.694
686.515,686.691
686.514,686.689
686.521,686.703
686.519,686.699
686.515,686.691
686.511,686.683
686.510,686.682
686.509,686.680
686.509,686.679
686.508,686.677
686.507,686.676
686.507,686.675
686.512,686.685
686.508,686.678
686.508,686.677
686.507,686.676
686.507,686.675
686.506,686.674
686.511,686.684
686.508,686.677
686.505,686.671
686.497,686.654
686.489,686.639
686.490,686.641
686.483,686.628
686.483,686.626
686.484,686.630
686.486,686.633
686.488,686.636
686.489,686.639
686.490,686.641
686.489,686.639
686.490,686.641
686.491,686.643
686.492,686.645
686.493,686.647
686.491,686.644
686.490,686.641
686.483,686.627
686.485,686.630
686.486,686.634
686.485,686.632
686.484,686.630
686.486,686.633
686.488,686.636
686.489,686.639
686.482,686.625
686.476,686.613
686.476,686.613
686.478,686.618
686.481,686.622
686.483,686.626
686.485,686.630
686.492,686.644
686.493,686.646
686.494,686.648
686.486,686.633
686.488,686.636
686.487,686.634
686.488,686.637
686.489,686.640
686.491,686.642
686.492,686.644
686.493,686.646
686.491,686.643
686.492,686.645
686.485,686.631
686.479,686.618
686.481,686.622
686.480,686.621
686.472,686.604
686.475,686.610
686.469,686.599
686.472,686.605
686.473,686.606
686.473,686.607
686.476,686.612
686.470,686.601
686.473,686.607
686.476,686.612
686.478,686.617
686.478,686.617
686.480,686.622
686.482,686.626
686.484,686.629
686.486,686.633
686.485,686.631
686.484,686.629
686.486,686.632
686.487,686.635
686.489,686.638
686.490,686.641
686.489,686.638
686.490,686.641
686.491,686.643
686.483,686.626
686.476,686.614
686.471,686.602
686.479,686.619
686.481,686.624
686.483,686.628
686.485,686.631
686.484,686.629
686.483,686.628
686.477,686.615
686.471,686.604
686.474,686.609
686.477,686.615
686.477,686.614
686.477,686.614
686.471,686.603
686.474,686.609
686.477,686.614
686.471,686.603
686.471,686.604
686.466,686.593
686.470,686.600
686.465,686.590
686.468,686.597
686.469,686.599
686.464,686.589
686.468,686.596
686.471,686.602
686.466,686.592
686.461,686.583
686.463,686.586
686.466,686.593
686.470,686.600
686.465,686.590
686.466,686.592
686.459,686.578
686.463,686.586
686.458,686.577
686.463,686.586
686.458,686.577
686.463,686.585
686.464,686.588
686.459,686.579
686.463,686.587
686.467,686.595
686.470,686.601
686.471,686.602
686.474,686.608
686.468,686.597
686.472,686.604
686.471,686.602
686.471,686.603
686.474,686.609
686.469,686.598
686.472,686.604
686.480,686.621
686.480,686.620
686.482,686.625
686.484,686.628
686.485,686.632
