# Physical_Baseline=690.75pF, Trigger_Distance=9.4cm, Atten_Ratio=0.88
Raw_Capacitance(pF),Normalized_Capacitance(pF)
690.983,690.956
690.986,690.959
690.984,690.957
690.979,690.953
690.982,690.956
690.980,690.954
690.976,690.950
690.975,690.949
690.905,690.888
690.903,690.885
690.897,690.881
690.895,690.879
690.891,690.875
690.890,690.874
690.885,690.870
690.885,690.870
690.889,690.873
690.888,690.873
690.884,690.869
690.880,690.866
690.880,690.866
690.877,690.863
690.877,690.863
690.882,690.867
690.882,690.867
690.878,690.864
690.870,690.857
690.876,690.862
690.873,690.859
690.866,690.853
690.864,690.851
690.862,690.849
690.856,690.844
690.723,690.726
690.713,690.718
690.718,690.722
690.722,690.726
690.717,690.722
690.713,690.718
690.718,690.722
690.717,690.721
690.716,690.721
690.716,690.720
690.720,690.724
690.716,690.720
690.712,690.717
690.708,690.714
690.713,690.718
690.705,690.711
690.705,690.711
690.706,690.712
690.706,690.712
690.703,690.709
690.701,690.707
690.698,690.705
690.696,690.703
690.694,690.701
690.692,690.700
690.694,690.701
690.696,690.702
690.689,690.696
690.691,690.698
690.689,690.697
690.688,690.696
690.687,690.695
690.686,690.694
690.677,690.686
690.677,690.686
690.676,690.686
690.676,690.685
690.676,690.685
690.676,690.685
690.676,690.685
690.668,690.678
690.669,690.679
690.665,690.675
690.661,690.672
690.665,690.676
690.662,690.672
690.658,690.669
690.655,690.667
690.652,690.664
690.650,690.662
690.647,690.660
690.645,690.658
690.648,690.660
690.651,690.663
690.645,690.658
690.648,690.660
690.650,690.663
690.645,690.658
690.640,690.653
690.643,690.656
690.641,690.655
690.645,690.657
690.648,690.660
690.650,690.662
690.644,690.657
690.639,690.653
690.643,690.656
690.638,690.651
690.641,690.655
690.645,690.657
690.648,690.660
690.642,690.655
690.645,690.658
690.648,690.661
690.643,690.656
690.638,690.651
690.637,690.650
690.632,690.646
690.636,690.650
690.632,690.646
690.628,690.643
690.624,690.640
690.625,690.640
690.625,690.640
690.625,690.640
690.625,690.640
690.629,690.644
690.629,690.644
690.629,690.643
690.628,690.643
690.620,690.636
690.620,690.636
690.621,690.636
690.621,690.637
690.621,690.637
690.622,690.637
690.622,690.637
690.622,690.638
690.619,690.635
690.625,690.640
690.621,690.637
690.618,690.634
690.619,690.635
690.616,690.632
690.622,690.637
690.619,690.635
690.616,690.632
690.614,690.630
690.612,690.628
690.618,690.634
690.615,690.631
690.613,690.629
690.611,690.627
690.609,690.626
690.602,690.620
690.604,690.622
690.598,690.617
690.593,690.612
690.593,690.611
690.592,690.611
690.592,690.611
690.592,690.611
690.592,690.611
690.592,690.611
690.592,690.611
690.592,690.611
690.587,690.606
