# Physical_Baseline=685.47pF, Trigger_Distance=12.2cm, Atten_Ratio=1.49
Raw_Capacitance(pF),Normalized_Capacitance(pF)
685.528,685.554
685.530,685.557
685.524,685.548
685.526,685.552
685.523,685.547
685.517,685.539
685.521,685.543
685.526,685.551
685.522,685.546
685.519,685.541
685.516,685.537
685.514,685.533
685.504,685.518
685.502,685.516
685.499,685.511
685.496,685.506
685.493,685.502
685.490,685.498
685.488,685.495
685.494,685.504
685.493,685.503
685.485,685.491
685.486,685.491
685.484,685.488
685.482,685.486
685.480,685.484
685.487,685.493
685.485,685.490
685.483,685.488
685.482,685.485
685.480,685.483
685.481,685.484
685.482,685.486
685.483,685.487
685.481,685.485
685.480,685.482
685.478,685.480
685.485,685.490
685.483,685.488
685.482,685.485
685.488,685.495
685.488,685.495
685.488,685.495
685.489,685.496
685.489,685.496
685.487,685.493
685.485,685.490
685.483,685.487
685.481,685.485
685.480,685.482
685.481,685.484
685.482,685.485
685.482,685.486
685.483,685.488
685.489,685.497
685.487,685.494
685.485,685.491
685.483,685.488
685.482,685.485
685.488,685.495
685.486,685.492
685.492,685.501
685.490,685.497
685.458,685.450
685.458,685.451
685.459,685.452
685.462,685.456
685.465,685.460
685.459,685.452
685.460,685.453
685.460,685.453
685.461,685.454
685.464,685.458
685.458,685.450
685.451,685.439
685.447,685.433
685.448,685.436
685.442,685.426
685.444,685.430
685.441,685.424
685.445,685.431
685.447,685.434
685.441,685.425
685.443,685.428
685.438,685.420
685.435,685.415
685.440,685.423
685.434,685.415
685.429,685.408
685.425,685.401
685.421,685.395
685.419,685.393
685.418,685.391
685.415,685.386
685.419,685.393
685.426,685.403
685.424,685.400
685.430,685.409
685.426,685.402
685.430,685.408
685.425,685.401
685.423,685.398
685.419,685.393
685.416,685.387
685.415,685.386
685.414,685.385
685.419,685.392
685.415,685.387
685.406,685.373
685.412,685.382
685.417,685.389
685.422,685.396
685.420,685.394
685.374,685.325
685.367,685.315
685.363,685.308
685.364,685.311
685.366,685.313
685.367,685.315
685.363,685.309
685.365,685.312
685.361,685.306
685.363,685.308
685.357,685.299
685.361,685.306
685.363,685.309
685.365,685.312
685.369,685.318
685.370,685.319
685.363,685.309
685.367,685.315
685.369,685.317
685.370,685.319
685.373,685.324
685.374,685.325
685.375,685.326
685.367,685.315
685.363,685.309
685.365,685.312
685.366,685.314
685.362,685.308
685.364,685.310
685.366,685.313
685.362,685.307
685.355,685.297
685.358,685.301
685.354,685.296
685.357,685.300
685.351,685.291
685.354,685.296
685.349,685.288
685.346,685.284
685.342,685.277
685.337,685.271
685.336,685.268
685.332,685.263
685.337,685.270
685.336,685.268
685.332,685.263
685.337,685.269
685.335,685.267
685.340,685.274
685.344,685.280
685.349,685.289
685.345,685.281
685.340,685.275
685.344,685.281
685.340,685.274
685.344,685.280
685.350,685.289
685.353,685.293
685.347,685.285
685.351,685.290
685.346,685.283
685.343,685.279
685.347,685.285
685.350,685.290
685.353,685.294
685.350,685.290
685.345,685.282
685.349,685.287
685.354,685.296
685.349,685.288
685.352,685.292
685.349,685.288
685.354,685.296
685.357,685.300
685.354,685.295
685.348,685.287
685.344,685.280
685.341,685.277
685.345,685.282
685.343,685.279
685.347,685.284
685.342,685.277
685.340,685.275
685.336,685.269
685.340,685.275
685.344,685.281
685.340,685.274
685.338,685.272
685.342,685.278
685.346,685.283
685.344,685.280
685.339,685.273
685.346,685.283
685.349,685.288
685.352,685.293
685.357,685.300
685.352,685.292
685.354,685.296
685.351,685.291
685.354,685.296
685.357,685.300
685.351,685.291
685.354,685.295
685.349,685.287
685.352,685.292
685.347,685.284
685.344,685.281
685.340,685.274
685.338,685.272
685.342,685.278
685.332,685.263
685.329,685.258
685.328,685.257
685.333,685.265
685.330,685.260
685.337,685.270
685.333,685.265
685.330,685.260
685.327,685.255
685.324,685.251
685.324,685.250
685.329,685.259
685.326,685.254
685.326,685.254
685.323,685.250
685.321,685.246
685.327,685.255
685.324,685.250
685.332,685.262
685.328,685.257
685.333,685.265
685.340,685.275
685.336,685.269
685.333,685.264
685.332,685.262
685.336,685.269
685.335,685.267
685.339,685.274
685.335,685.268
685.334,685.266
685.339,685.272
685.335,685.267
685.333,685.265
685.330,685.260
685.337,685.270
685.333,685.265
685.330,685.260
685.327,685.255
685.332,685.263
685.329,685.258
685.326,685.254
685.323,685.250
685.321,685.246
685.319,685.243
685.319,685.243
685.319,685.243
685.317,685.240
685.317,685.241
685.316,685.238
685.316,685.239
685.314,685.236
685.313,685.234
685.311,685.232
685.310,685.230
685.309,685.228
685.316,685.238
685.314,685.236
685.315,685.237
685.313,685.235
685.306,685.224
685.305,685.223
685.304,685.222
685.306,685.224
685.313,685.235
685.312,685.233
685.313,685.234
685.311,685.232
685.310,685.230
685.317,685.240
685.323,685.249
685.328,685.257
685.328,685.256
685.325,685.252
685.325,685.252
685.322,685.248
685.320,685.244
685.318,685.241
685.316,685.238
685.314,685.236
685.312,685.234
685.313,685.235
685.312,685.233
685.310,685.231
685.309,685.229
685.308,685.227
685.307,685.226
685.306,685.224
685.308,685.226
685.307,685.225
685.308,685.227
685.307,685.226
685.309,685.228
685.307,685.226
685.301,685.216
685.301,685.216
685.308,685.227
685.310,685.229
685.308,685.227
685.302,685.217
685.301,685.217
685.309,685.228
685.308,685.227
685.315,685.237
685.313,685.235
685.320,685.244
685.326,685.253
685.323,685.249
685.320,685.245
685.321,685.246
685.326,685.254
685.324,685.250
685.321,685.246
685.319,685.243
685.319,685.243
685.317,685.240
685.317,685.241
685.316,685.238
685.316,685.239
