# Physical_Baseline=693.45pF, Trigger_Distance=11.9cm, Atten_Ratio=1.42
Raw_Capacitance(pF),Normalized_Capacitance(pF)
693.442,693.441
693.441,693.439
693.436,693.432
693.435,693.431
693.439,693.435
693.438,693.434
693.441,693.439
693.440,693.437
693.443,693.441
693.450,693.451
693.443,693.442
693.442,693.440
693.445,693.444
693.435,693.431
693.435,693.430
693.438,693.435
693.445,693.445
693.448,693.448
693.446,693.446
693.448,693.449
693.447,693.447
693.449,693.450
693.447,693.447
693.449,693.450
693.447,693.448
693.441,693.439
693.440,693.438
693.435,693.430
693.434,693.430
693.430,693.423
693.438,693.434
693.437,693.433
693.444,693.444
693.439,693.436
693.438,693.434
693.433,693.427
693.433,693.427
693.436,693.432
693.444,693.443
693.442,693.441
693.445,693.444
693.452,693.454
693.453,693.456
693.451,693.453
693.445,693.444
693.443,693.442
693.446,693.446
693.444,693.444
693.447,693.447
693.445,693.445
693.447,693.448
693.446,693.446
693.448,693.449
693.446,693.446
693.445,693.444
693.447,693.448
693.446,693.445
693.448,693.449
693.446,693.446
693.456,693.461
693.454,693.457
693.447,693.448
693.446,693.446
693.440,693.437
693.439,693.436
693.442,693.440
693.441,693.439
693.448,693.449
693.446,693.446
693.456,693.461
693.454,693.457
693.455,693.459
693.453,693.456
693.455,693.458
693.456,693.460
693.462,693.468
693.462,693.469
693.463,693.470
693.460,693.466
693.453,693.455
693.451,693.452
693.444,693.444
693.443,693.442
693.445,693.445
693.452,693.455
693.454,693.457
693.451,693.454
693.453,693.456
693.451,693.453
693.445,693.444
693.443,693.442
693.446,693.446
693.452,693.455
693.454,693.457
693.452,693.454
693.453,693.456
693.451,693.453
693.453,693.456
693.451,693.453
693.453,693.455
693.450,693.452
693.444,693.443
693.443,693.441
693.450,693.451
693.452,693.454
693.449,693.451
693.451,693.454
693.449,693.451
693.451,693.453
693.449,693.451
693.451,693.453
693.449,693.451
693.451,693.453
693.449,693.450
693.451,693.453
693.449,693.450
693.451,693.453
693.449,693.450
693.443,693.442
693.450,693.451
693.452,693.454
693.458,693.462
693.451,693.453
693.457,693.461
693.458,693.463
693.455,693.459
693.457,693.461
693.454,693.457
693.456,693.460
693.461,693.468
693.462,693.469
693.459,693.464
693.460,693.466
693.457,693.462
693.463,693.470
693.463,693.470
693.460,693.466
693.461,693.467
693.458,693.463
693.459,693.465
693.456,693.461
693.466,693.474
693.470,693.481
693.470,693.481
693.475,693.487
693.474,693.486
693.478,693.491
693.477,693.490
693.473,693.484
693.472,693.483
693.477,693.489
693.476,693.488
693.471,693.482
693.471,693.482
693.467,693.476
693.468,693.477
693.464,693.472
693.465,693.472
693.469,693.479
693.466,693.474
693.458,693.463
693.459,693.464
693.460,693.466
693.457,693.462
693.455,693.458
693.460,693.466
693.466,693.474
693.462,693.469
693.467,693.476
693.467,693.476
693.472,693.483
693.476,693.489
693.480,693.494
693.479,693.492
693.474,693.486
693.474,693.485
693.478,693.491
693.477,693.490
693.472,693.483
693.472,693.483
693.468,693.477
693.468,693.478
693.473,693.484
693.472,693.483
693.477,693.489
693.484,693.500
693.487,693.504
693.485,693.502
693.480,693.494
693.483,693.499
693.482,693.497
693.485,693.501
693.488,693.505
693.491,693.509
693.489,693.506
693.491,693.510
