# Physical_Baseline=690.70pF, Trigger_Distance=10.3cm, Atten_Ratio=1.06
Raw_Capacitance(pF),Normalized_Capacitance(pF)
690.708,690.708
690.716,690.717
690.716,690.716
690.720,690.721
690.716,690.716
690.712,690.712
690.712,690.712
690.711,690.712
690.711,690.712
690.708,690.708
690.705,690.705
690.702,690.702
690.707,690.708
690.708,690.708
690.713,690.713
690.709,690.709
690.706,690.706
690.703,690.703
690.712,690.712
690.712,690.712
690.711,690.712
690.708,690.708
690.713,690.714
690.709,690.710
690.709,690.710
690.718,690.718
690.717,690.718
690.713,690.713
690.717,690.718
690.713,690.714
690.718,690.719
690.717,690.718
690.716,690.717
690.713,690.713
690.709,690.709
690.706,690.706
690.703,690.703
690.700,690.700
690.701,690.701
690.699,690.699
690.697,690.696
690.695,690.694
690.693,690.692
690.699,690.699
690.700,690.700
690.701,690.701
690.694,690.693
690.684,690.683
690.683,690.682
690.682,690.681
690.690,690.689
690.692,690.691
690.693,690.693
690.695,690.695
690.688,690.687
690.690,690.690
690.689,690.688
690.688,690.687
690.687,690.686
690.686,690.684
690.688,690.687
690.690,690.689
690.689,690.688
690.687,690.686
690.686,690.685
690.685,690.684
690.684,690.683
690.687,690.686
690.689,690.688
690.691,690.690
690.689,690.689
690.688,690.687
690.687,690.686
690.689,690.688
690.691,690.690
690.693,690.692
690.699,690.699
690.697,690.697
690.703,690.703
690.708,690.709
690.705,690.705
690.706,690.706
690.703,690.703
690.708,690.709
690.705,690.705
690.702,690.702
690.703,690.703
690.712,690.712
690.712,690.712
690.716,690.717
690.712,690.713
690.709,690.709
690.717,690.718
690.716,690.717
690.724,690.725
690.727,690.729
690.730,690.732
690.737,690.739
690.734,690.736
690.737,690.739
690.731,690.732
690.734,690.735
690.731,690.733
690.729,690.731
690.732,690.734
690.735,690.737
690.741,690.743
690.738,690.740
690.735,690.737
690.729,690.731
690.732,690.734
690.727,690.728
690.730,690.732
690.728,690.730
690.731,690.733
690.734,690.736
690.728,690.730
690.731,690.733
690.734,690.736
690.732,690.734
690.730,690.731
690.725,690.726
690.728,690.729
690.723,690.724
690.727,690.728
690.725,690.726
690.724,690.725
690.722,690.723
690.718,690.719
690.714,690.714
690.718,690.719
690.717,690.718
690.717,690.717
690.716,690.717
690.712,690.713
690.709,690.709
690.706,690.706
690.703,690.703
690.708,690.708
690.716,690.717
690.712,690.713
690.717,690.718
690.713,690.714
690.709,690.710
690.709,690.710
690.701,690.701
690.702,690.702
690.708,690.708
690.705,690.705
690.702,690.702
690.699,690.699
690.700,690.700
690.701,690.701
690.702,690.702
690.700,690.699
690.697,690.697
690.690,690.689
690.692,690.691
690.694,690.693
690.700,690.700
690.698,690.697
690.704,690.704
690.701,690.701
690.702,690.702
690.707,690.708
690.704,690.704
690.710,690.710
690.706,690.707
690.712,690.712
690.711,690.712
690.719,690.720
690.718,690.719
690.714,690.715
690.719,690.720
690.715,690.715
690.714,690.715
690.714,690.714
690.713,690.714
690.718,690.719
690.722,690.723
690.717,690.718
690.717,690.718
690.716,690.717
690.715,690.716
690.707,690.707
690.699,690.699
690.692,690.691
690.686,690.684
690.685,690.683
690.684,690.682
690.683,690.682
690.682,690.681
690.682,690.680
690.681,690.680
690.684,690.682
690.686,690.685
690.688,690.687
690.690,690.690
690.689,690.688
690.688,690.687
690.687,690.686
690.689,690.688
690.691,690.690
690.685,690.683
690.679,690.677
690.682,690.680
690.681,690.680
690.681,690.679
690.680,690.679
690.680,690.678
690.679,690.678
690.674,690.672
690.686,690.684
690.685,690.683
690.684,690.682
690.683,690.682
690.682,690.681
690.682,690.680
690.673,690.671
690.673,690.671
690.669,690.666
690.672,690.671
690.676,690.674
690.676,690.674
690.676,690.674
690.676,690.674
690.676,690.674
690.676,690.674
690.676,690.674
690.679,690.677
690.674,690.672
690.674,690.672
690.674,690.672
690.674,690.672
690.682,690.681
690.682,690.680
690.681,690.680
690.681,690.679
690.680,690.679
690.683,690.682
690.685,690.684
690.685,690.683
690.692,690.691
690.690,690.689
