# Physical_Baseline=686.24pF, Trigger_Distance=160.9cm, Atten_Ratio=258.89
Raw_Capacitance(pF),Normalized_Capacitance(pF)
686.232,683.603
686.234,684.014
686.233,683.745
686.226,682.070
686.228,682.624
686.228,682.497
686.230,683.019
686.232,683.493
686.231,683.287
686.233,683.730
686.226,682.055
686.234,684.046
686.235,684.425
686.234,684.125
686.233,683.856
686.235,684.251
686.234,683.967
686.241,685.784
686.241,685.989
686.240,685.547
686.241,685.784
686.241,685.989
686.240,685.547
686.241,685.784
686.241,685.989
686.240,685.547
686.232,683.698
686.234,684.109
686.233,683.840
686.235,684.235
686.233,683.951
686.235,684.330
686.236,684.678
686.235,684.346
686.236,684.693
686.238,685.009
686.236,684.646
686.237,684.962
686.244,686.684
686.242,686.163
686.235,684.267
686.234,683.982
686.235,684.362
686.236,684.709
686.235,684.377
686.236,684.725
686.235,684.393
686.245,686.811
686.253,688.991
686.250,688.249
686.250,688.217
686.247,687.554
686.245,686.953
686.245,687.048
686.251,688.565
686.251,688.502
686.251,688.454
686.248,687.775
686.248,687.791
686.254,689.244
686.253,689.118
686.253,689.007
686.250,688.265
686.250,688.233
686.247,687.569
686.248,687.601
686.248,687.633
686.253,689.102
686.253,688.991
686.253,688.897
686.250,688.170
686.250,688.154
686.250,688.138
686.255,689.560
686.255,689.402
686.252,688.628
686.251,688.565
686.251,688.502
686.248,687.806
686.248,687.822
686.248,687.838
686.246,687.206
686.246,687.285
686.247,687.348
686.244,686.763
686.245,686.874
686.251,688.407
686.250,688.359
686.250,688.328
686.248,687.648
686.248,687.680
686.248,687.712
686.254,689.165
686.245,686.969
686.237,684.994
686.244,686.716
686.245,686.842
686.245,686.953
686.243,686.416
686.236,684.488
686.229,682.750
686.228,682.608
686.230,683.113
686.224,681.502
686.224,681.486
686.226,682.102
686.220,680.585
686.221,680.648
686.215,679.274
686.219,680.095
686.219,680.206
686.211,678.231
686.239,685.484
686.238,685.089
686.239,685.357
686.240,685.610
686.238,685.199
686.239,685.468
686.238,685.073
686.239,685.341
686.240,685.594
686.246,687.253
686.246,687.316
686.239,685.310
686.237,684.930
686.238,685.215
686.231,683.398
686.231,683.192
686.240,685.721
686.239,685.294
686.237,684.915
686.238,685.199
686.237,684.820
686.238,685.120
686.239,685.389
686.245,687.064
686.246,687.143
686.243,686.416
686.244,686.558
686.244,686.684
686.236,684.725
686.238,685.041
686.236,684.678
686.237,684.994
686.231,683.208
686.230,683.019
686.224,681.423
686.224,681.407
686.226,682.023
686.220,680.506
686.220,680.585
686.215,679.210
686.210,677.962
686.212,678.278
686.213,678.563
686.208,677.377
686.204,676.303
686.206,676.777
686.210,677.836
686.214,678.800
686.222,681.107
686.225,681.754
686.235,684.425
686.234,684.125
686.236,684.488
686.242,686.258
686.241,685.784
686.241,685.989
686.234,684.109
686.233,683.840
686.235,684.235
686.233,683.951
686.235,684.330
686.236,684.678
686.235,684.346
686.236,684.693
686.238,685.009
686.236,684.646
686.237,684.962
686.238,685.247
686.239,685.499
686.240,685.736
686.239,685.310
686.240,685.563
686.233,683.714
686.232,683.477
686.233,683.903
686.235,684.283
686.236,684.630
686.237,684.946
686.236,684.599
686.237,684.915
686.230,683.129
686.232,683.587
686.231,683.366
686.233,683.809
686.232,683.572
686.231,683.350
686.233,683.793
686.226,682.118
686.226,682.039
686.228,682.608
686.230,683.113
686.230,682.940
686.231,683.414
686.231,683.208
686.224,681.581
686.227,682.181
686.226,682.086
686.228,682.639
686.230,683.145
686.230,682.971
686.232,683.445
686.225,681.802
686.225,681.754
686.227,682.339
686.229,682.876
686.237,684.788
686.235,684.456
686.237,684.788
686.230,683.019
686.229,682.845
686.231,683.335
686.225,681.707
686.225,681.660
686.227,682.260
686.229,682.797
686.228,682.655
