# Physical_Baseline=687.92pF, Trigger_Distance=12.0cm, Atten_Ratio=1.44
Raw_Capacitance(pF),Normalized_Capacitance(pF)
687.929,687.932
687.933,687.937
687.925,687.926
687.926,687.927
687.930,687.933
687.931,687.934
687.931,687.935
687.934,687.939
687.935,687.940
687.935,687.940
687.935,687.940
687.930,687.933
687.931,687.934
687.931,687.935
687.934,687.939
687.929,687.932
687.930,687.933
687.931,687.934
687.934,687.939
687.934,687.939
687.926,687.928
687.927,687.929
687.928,687.931
687.929,687.932
687.930,687.933
687.933,687.938
687.934,687.938
687.926,687.927
687.930,687.932
687.930,687.933
687.931,687.934
687.931,687.935
687.927,687.928
687.928,687.930
687.928,687.931
687.929,687.932
687.925,687.925
687.926,687.927
687.927,687.929
687.923,687.922
687.927,687.928
687.928,687.930
687.928,687.931
687.921,687.920
687.925,687.926
687.927,687.928
687.919,687.918
687.921,687.920
687.923,687.922
687.924,687.924
687.925,687.926
687.929,687.932
687.930,687.933
687.930,687.934
687.934,687.938
687.934,687.939
687.934,687.939
687.935,687.940
687.938,687.944
687.937,687.944
687.937,687.944
687.932,687.936
687.932,687.937
687.933,687.937
687.928,687.930
687.923,687.924
687.925,687.925
687.918,687.916
687.914,687.911
687.917,687.914
687.918,687.916
687.923,687.923
687.924,687.925
687.925,687.926
687.921,687.920
687.915,687.911
687.917,687.914
687.913,687.909
687.916,687.912
687.909,687.903
687.907,687.900
687.904,687.896
687.899,687.889
687.895,687.882
687.894,687.881
687.898,687.887
687.901,687.892
687.908,687.901
687.910,687.905
687.913,687.908
687.907,687.900
687.905,687.896
687.908,687.901
687.910,687.905
687.908,687.901
687.902,687.893
687.906,687.898
687.909,687.902
687.911,687.906
687.914,687.909
687.916,687.913
687.918,687.915
687.912,687.906
687.906,687.898
687.901,687.891
687.896,687.884
687.892,687.878
687.891,687.877
687.895,687.883
687.891,687.877
687.887,687.872
687.892,687.879
687.891,687.877
687.887,687.872
687.884,687.867
687.881,687.862
687.881,687.862
687.886,687.870
687.883,687.865
687.883,687.865
687.888,687.873
687.885,687.868
687.881,687.863
687.887,687.871
687.883,687.866
687.879,687.859
687.884,687.867
687.892,687.878
687.888,687.873
687.893,687.879
687.889,687.874
687.885,687.869
687.882,687.864
687.882,687.864
687.887,687.872
687.887,687.871
687.892,687.878
687.896,687.884
687.900,687.889
687.903,687.895
687.906,687.899
687.904,687.896
687.907,687.900
687.902,687.893
687.897,687.886
687.893,687.880
687.892,687.878
687.888,687.873
687.885,687.868
687.884,687.867
687.863,687.836
687.865,687.839
687.871,687.849
687.878,687.858
687.878,687.858
687.875,687.855
687.873,687.851
687.871,687.848
687.878,687.857
687.878,687.858
687.883,687.866
687.880,687.862
687.881,687.862
687.878,687.858
687.875,687.854
687.881,687.863
687.878,687.859
687.879,687.859
687.876,687.856
687.874,687.852
687.875,687.853
687.872,687.850
687.871,687.847
687.869,687.845
687.875,687.854
687.853,687.822
687.847,687.814
687.848,687.815
687.848,687.815
687.849,687.816
687.849,687.816
687.849,687.817
687.850,687.817
687.850,687.818
687.850,687.818
687.853,687.822
687.853,687.822
687.853,687.822
687.853,687.822
687.853,687.822
687.853,687.822
687.853,687.822
687.855,687.825
687.855,687.825
687.855,687.825
687.857,687.828
687.857,687.828
687.859,687.831
687.858,687.830
687.858,687.829
687.835,687.796
687.836,687.798
687.833,687.793
687.834,687.795
687.828,687.786
687.830,687.790
687.832,687.793
687.834,687.795
687.836,687.798
687.838,687.800
687.834,687.794
687.827,687.785
687.830,687.789
687.827,687.784
687.829,687.788
687.823,687.779
687.826,687.783
687.828,687.787
687.831,687.790
687.833,687.793
687.835,687.796
687.839,687.802
687.840,687.804
687.841,687.805
687.842,687.807
687.815,687.768
687.819,687.773
687.822,687.778
687.828,687.786
687.822,687.778
687.820,687.774
687.815,687.767
687.813,687.764
687.817,687.770
687.812,687.763
