# Physical_Baseline=688.18pF, Trigger_Distance=12.0cm, Atten_Ratio=1.44
Raw_Capacitance(pF),Normalized_Capacitance(pF)
688.205,688.216
688.204,688.214
688.202,688.212
688.201,688.210
688.203,688.213
688.210,688.223
688.208,688.220
688.201,688.210
688.200,688.208
688.199,688.207
688.201,688.210
688.203,688.212
688.209,688.222
688.208,688.219
688.209,688.221
688.207,688.219
688.205,688.216
688.207,688.218
688.208,688.220
688.206,688.217
688.213,688.227
688.213,688.228
688.214,688.229
688.212,688.225
688.218,688.234
688.208,688.220
688.214,688.229
688.212,688.226
688.213,688.227
688.213,688.228
688.211,688.224
688.217,688.233
688.217,688.234
688.215,688.230
688.220,688.238
688.212,688.226
688.213,688.227
688.211,688.224
688.209,688.221
688.210,688.223
688.211,688.224
688.209,688.221
688.207,688.219
688.208,688.220
688.206,688.218
688.205,688.216
688.206,688.218
688.208,688.219
688.206,688.217
688.204,688.215
688.192,688.197
688.192,688.197
688.192,688.197
688.192,688.196
688.186,688.189
688.181,688.182
688.182,688.183
688.183,688.184
688.178,688.177
688.179,688.179
688.172,688.169
688.174,688.171
688.170,688.166
688.167,688.161
688.164,688.157
688.161,688.153
688.164,688.157
688.158,688.149
688.153,688.141
688.157,688.146
688.155,688.143
688.153,688.141
688.151,688.138
688.147,688.132
688.151,688.138
688.137,688.118
688.142,688.125
688.142,688.124
688.141,688.124
688.140,688.123
688.137,688.118
688.134,688.114
688.139,688.121
688.136,688.117
688.128,688.105
688.129,688.106
688.129,688.107
688.127,688.103
688.125,688.101
688.131,688.109
688.137,688.118
688.137,688.117
688.142,688.125
688.138,688.120
688.135,688.115
688.132,688.111
688.130,688.107
688.127,688.104
688.133,688.113
688.139,688.120
688.110,688.080
688.110,688.079
688.109,688.078
688.109,688.078
688.109,688.077
688.108,688.077
688.111,688.080
688.110,688.080
688.110,688.079
688.110,688.078
688.109,688.078
688.109,688.077
688.109,688.077
688.108,688.076
688.100,688.064
688.100,688.065
688.101,688.066
688.101,688.067
688.102,688.067
688.102,688.068
688.102,688.068
688.103,688.068
688.103,688.069
688.103,688.069
688.106,688.074
688.101,688.066
688.104,688.071
688.107,688.075
688.107,688.075
688.107,688.074
688.107,688.074
688.107,688.074
688.106,688.074
688.106,688.074
688.106,688.074
688.106,688.074
688.106,688.074
688.098,688.062
688.099,688.063
688.099,688.064
688.092,688.053
688.093,688.055
688.094,688.057
688.087,688.047
688.081,688.037
688.083,688.041
688.086,688.044
688.087,688.047
688.089,688.049
688.091,688.051
688.092,688.053
688.093,688.055
688.095,688.057
688.096,688.058
688.089,688.048
688.082,688.039
688.084,688.042
688.081,688.037
688.075,688.029
688.078,688.033
688.076,688.029
688.073,688.026
688.068,688.019
688.064,688.012
688.060,688.007
688.056,688.001
688.055,688.000
688.055,688.000
688.055,687.999
688.062,688.010
688.069,688.020
688.067,688.018
688.066,688.015
688.061,688.009
688.060,688.007
688.059,688.006
688.067,688.016
688.065,688.014
688.064,688.012
688.062,688.010
688.061,688.009
688.068,688.019
688.067,688.016
688.065,688.014
688.064,688.012
688.062,688.010
688.061,688.009
688.068,688.019
688.066,688.016
688.073,688.026
688.071,688.023
688.069,688.020
688.072,688.025
688.078,688.033
688.081,688.037
688.078,688.033
688.075,688.029
688.073,688.026
688.071,688.023
688.066,688.016
688.073,688.025
688.070,688.022
688.069,688.019
688.067,688.017
688.073,688.026
688.071,688.023
688.077,688.032
688.075,688.028
688.072,688.025
688.070,688.022
688.068,688.019
688.075,688.028
688.080,688.036
688.078,688.032
688.075,688.029
688.070,688.021
688.076,688.030
688.074,688.026
688.071,688.023
688.069,688.020
688.068,688.018
688.066,688.015
688.064,688.013
688.063,688.011
688.062,688.010
688.069,688.020
688.067,688.017
688.073,688.026
688.071,688.023
688.069,688.020
688.067,688.018
688.066,688.015
688.064,688.013
688.063,688.011
688.062,688.010
688.058,688.004
688.054,687.999
688.051,687.994
688.056,688.002
688.053,687.997
688.058,688.004
688.063,688.011
688.067,688.017
688.062,688.010
688.066,688.016
688.062,688.010
688.066,688.016
688.062,688.010
688.058,688.004
688.063,688.011
688.067,688.017
688.070,688.022
688.074,688.027
688.077,688.031
688.080,688.035
688.074,688.027
688.077,688.031
688.072,688.024
688.075,688.028
688.070,688.021
688.073,688.026
688.076,688.030
688.079,688.034
688.074,688.026
688.071,688.023
688.069,688.020
688.068,688.018
688.066,688.015
688.064,688.013
688.060,688.007
688.057,688.002
688.053,687.997
688.050,687.993
688.047,687.989
688.045,687.985
688.043,687.982
688.041,687.979
688.039,687.976
688.037,687.974
688.036,687.972
688.037,687.974
688.038,687.976
688.039,687.977
688.040,687.979
688.041,687.980
688.047,687.989
688.053,687.997
688.058,688.004
688.054,687.999
