# Physical_Baseline=689.11pF, Trigger_Distance=11.9cm, Atten_Ratio=1.42
Raw_Capacitance(pF),Normalized_Capacitance(pF)
689.160,689.178
689.159,689.177
689.158,689.176
689.165,689.186
689.164,689.184
689.168,689.190
689.171,689.195
689.177,689.203
689.175,689.200
689.180,689.208
689.178,689.204
689.175,689.200
689.173,689.197
689.171,689.194
689.166,689.187
689.169,689.192
689.176,689.201
689.173,689.198
689.171,689.195
689.169,689.192
689.167,689.189
689.166,689.187
689.164,689.185
689.163,689.183
689.170,689.193
689.165,689.186
689.164,689.184
689.163,689.182
689.161,689.181
689.157,689.175
689.154,689.170
689.159,689.177
689.155,689.171
689.151,689.167
689.148,689.162
689.146,689.158
689.143,689.155
689.141,689.152
689.139,689.149
689.137,689.146
689.130,689.137
689.124,689.128
689.119,689.120
689.122,689.124
689.124,689.128
689.119,689.120
689.122,689.125
689.125,689.129
689.119,689.121
689.122,689.125
689.117,689.118
689.109,689.106
689.110,689.108
689.103,689.098
689.096,689.089
689.090,689.080
689.093,689.084
689.091,689.081
689.088,689.077
689.086,689.074
689.084,689.072
689.091,689.080
689.096,689.089
689.093,689.084
689.091,689.081
689.080,689.066
689.079,689.064
689.078,689.062
689.074,689.057
689.070,689.051
689.067,689.047
689.067,689.046
689.066,689.046
689.058,689.035
689.059,689.036
689.060,689.037
689.060,689.038
689.053,689.027
689.051,689.025
689.058,689.034
689.063,689.042
689.064,689.042
689.064,689.043
689.064,689.043
689.064,689.043
689.064,689.044
689.065,689.044
689.065,689.044
689.070,689.051
689.067,689.046
689.066,689.046
689.066,689.046
689.066,689.046
689.066,689.046
689.071,689.053
689.068,689.048
689.068,689.048
689.068,689.048
689.067,689.048
689.067,689.047
689.067,689.047
689.064,689.043
689.061,689.039
689.062,689.040
689.062,689.040
689.062,689.041
689.063,689.041
689.063,689.042
689.060,689.038
689.061,689.039
689.053,689.028
689.047,689.018
689.040,689.009
689.040,689.009
689.039,689.008
689.034,689.000
689.037,689.004
689.040,689.008
689.039,689.008
689.031,688.996
689.034,689.000
689.029,688.993
689.024,688.987
689.028,688.993
688.998,688.950
688.997,688.947
688.995,688.945
688.991,688.939
688.990,688.938
688.989,688.937
688.996,688.947
688.995,688.945
688.994,688.943
688.993,688.942
688.989,688.936
688.985,688.931
688.984,688.930
688.984,688.930
688.984,688.929
688.989,688.936
688.988,688.935
688.987,688.934
688.987,688.933
688.983,688.929
688.983,688.928
688.991,688.939
688.990,688.938
688.989,688.937
688.988,688.936
688.926,688.848
688.921,688.840
688.918,688.837
688.916,688.834
688.919,688.838
688.917,688.835
688.920,688.840
688.918,688.836
688.916,688.833
688.919,688.838
688.917,688.835
688.920,688.839
688.926,688.848
688.931,688.855
688.933,688.858
688.930,688.853
688.924,688.844
688.921,688.840
688.919,688.837
688.917,688.834
688.915,688.831
688.918,688.836
688.916,688.833
688.914,688.831
688.910,688.824
688.886,688.791
688.885,688.789
688.886,688.790
688.884,688.788
688.877,688.778
688.876,688.776
688.870,688.768
688.872,688.771
688.875,688.775
688.869,688.766
688.871,688.770
688.874,688.773
688.881,688.784
688.882,688.786
688.881,688.784
688.874,688.774
688.874,688.773
688.868,688.765
688.867,688.765
688.870,688.768
688.870,688.768
688.864,688.760
688.856,688.749
688.852,688.743
688.853,688.745
688.858,688.751
688.853,688.744
688.857,688.750
688.861,688.756
688.856,688.749
688.860,688.754
688.864,688.759
688.867,688.764
688.862,688.756
688.857,688.750
688.861,688.755
688.861,688.756
688.857,688.749
688.849,688.739
688.854,688.745
688.855,688.747
688.851,688.741
688.844,688.732
688.841,688.727
688.838,688.723
688.836,688.720
688.834,688.717
688.840,688.725
688.837,688.721
688.843,688.730
688.848,688.737
688.841,688.728
688.839,688.724
688.841,688.727
688.838,688.723
688.841,688.727
688.838,688.723
688.841,688.727
688.838,688.723
688.836,688.720
688.841,688.728
688.847,688.735
688.843,688.731
688.840,688.726
688.835,688.718
688.833,688.715
688.828,688.708
688.826,688.706
688.830,688.712
688.828,688.709
688.827,688.707
688.822,688.701
688.821,688.699
688.826,688.705
688.824,688.704
688.823,688.702
688.827,688.708
688.826,688.706
688.822,688.700
688.821,688.698
688.820,688.697
688.811,688.685
688.811,688.685
688.808,688.681
688.809,688.681
688.814,688.689
688.814,688.689
688.814,688.688
688.814,688.688
688.813,688.688
688.818,688.695
688.818,688.694
688.814,688.689
688.814,688.689
688.814,688.689
688.811,688.684
688.811,688.684
688.811,688.685
688.808,688.681
688.809,688.681
688.806,688.677
688.807,688.678
688.799,688.668
688.797,688.665
688.799,688.667
688.800,688.669
688.798,688.667
688.791,688.657
688.782,688.644
688.785,688.648
688.788,688.652
688.795,688.662
688.797,688.664
688.795,688.662
688.794,688.660
688.796,688.663
688.794,688.661
688.788,688.652
688.790,688.655
688.789,688.654
688.783,688.646
688.778,688.638
688.778,688.638
688.773,688.631
688.769,688.625
688.770,688.627
688.774,688.633
688.770,688.626
688.771,688.628
688.767,688.622
688.771,688.628
688.772,688.629
688.768,688.623
688.764,688.618
688.758,688.609
688.760,688.612
688.757,688.608
688.762,688.615
688.764,688.618
688.768,688.624
688.770,688.626
688.766,688.620
688.762,688.615
688.764,688.618
688.757,688.609
688.754,688.605
688.757,688.608
688.754,688.604
688.760,688.612
688.762,688.615
688.756,688.606
688.761,688.614
688.763,688.616
688.765,688.619
688.761,688.614
688.758,688.609
688.752,688.601
688.750,688.598
688.756,688.606
688.758,688.610
688.752,688.601
688.758,688.609
688.763,688.617
688.765,688.619
688.761,688.614
688.758,688.609
688.755,688.605
688.758,688.609
688.763,688.616
688.759,688.611
688.753,688.603
688.759,688.611
688.756,688.607
688.750,688.599
688.745,688.591
688.744,688.589
688.742,688.587
688.741,688.585
688.736,688.579
688.736,688.578
688.735,688.577
688.734,688.576
688.739,688.582
688.737,688.580
688.736,688.579
688.736,688.578
688.732,688.573
688.729,688.568
688.728,688.568
688.728,688.568
688.725,688.563
688.723,688.559
688.723,688.560
688.723,688.561
688.724,688.561
688.721,688.558
688.719,688.554
688.720,688.555
688.712,688.545
688.711,688.543
688.710,688.541
688.711,688.543
688.713,688.546
688.714,688.548
688.713,688.545
688.711,688.543
688.713,688.545
688.714,688.547
688.707,688.538
688.706,688.536
688.705,688.535
688.707,688.538
