x0000,y0000
1498.,475.1228
1499.,475.1204
1500.,475.1085
1501.,475.0961
1502.,475.0818
1503.,475.0722
1504.,475.058
1505.,475.0461
1506.,475.0312
1507.,475.0194
1508.,475.0046
1509.,474.9927
1510.,474.9808
1511.,474.9665
1512.,474.9546
1513.,474.9427
1514.,474.928
1515.,474.916
1516.,474.9041
1517.,474.8946
1518.,474.8804
1519.,474.8708
1520.,474.8584
1521.,474.8489
1522.,474.8394
1523.,474.8322
1524.,474.8227
1525.,474.8156
1526.,474.8085
1527.,474.8037
1528.,474.7938
1529.,474.7918
1530.,474.7866
1531.,474.7818
1532.,474.7818
1533.,474.7818
1534.,474.7799
1535.,474.7794
1536.,474.7818
1537.,474.7847
1538.,474.7866
1539.,474.7918
1540.,474.8009
1541.,474.808
1542.,474.8133
1543.,474.8204
1544.,474.8298
1545.,474.8394
1546.,474.8513
1547.,474.8636
1548.,474.8751
1549.,474.8898
1550.,474.9041
1551.,474.9213
1552.,474.938
1553.,474.9522
1554.,474.9689
1555.,474.9904
1556.,475.0075
1557.,475.0288
1558.,475.0532
1559.,475.077
1560.,475.0989
1561.,475.1228
1562.,475.1465
1563.,475.1756
1564.,475.2066
1565.,475.2375
1566.,475.2691
1567.,475.3029
1568.,475.3362
1569.,475.3748
1570.,475.4159
1571.,475.4612
1572.,475.5045
1573.,475.5575
1574.,475.6106
1575.,475.6682
1576.,475.7303
1577.,475.7981
1578.,475.8773
1579.,475.9066
1580.,475.9882
1581.,476.0799
1582.,476.1688
1583.,476.2607
1584.,476.34
1585.,476.4456
1586.,476.559
1587.,476.6726
1588.,476.7938
1589.,476.9019
1590.,477.0227
1591.,477.1466
1592.,477.2739
1593.,477.402
1594.,477.5301
1595.,477.6583
1596.,477.7824
1597.,477.9107
1598.,478.027
1599.,478.1434
1600.,478.2575
1601.,478.3692
1602.,478.4761
