x0000,y0000
780.,470.257
781.,470.2594
782.,470.2619
783.,470.2617
784.,470.2735
785.,470.2758
786.,470.2854
787.,470.2923
788.,470.2923
789.,470.2993
790.,470.316
791.,470.3256
792.,470.3302
793.,470.3349
794.,470.3375
795.,470.3397
796.,470.3444
797.,470.3467
798.,470.3611
799.,470.3633
800.,470.3658
801.,470.3658
802.,470.3705
803.,470.3729
804.,470.3752
805.,470.3776
806.,470.3822
807.,470.3802
808.,470.3752
809.,470.3752
810.,470.3752
811.,470.3729
812.,470.3682
813.,470.3682
814.,470.3633
815.,470.3635
816.,470.3635
817.,470.3611
818.,470.3635
819.,470.3682
820.,470.3705
821.,470.3682
822.,470.3752
823.,470.3752
824.,470.3752
825.,470.3776
826.,470.3776
827.,470.3776
828.,470.3776
829.,470.3776
830.,470.3752
831.,470.3776
832.,470.3705
833.,470.3682
834.,470.3611
835.,470.3611
836.,470.3515
837.,470.3515
838.,470.3326
839.,470.3281
840.,470.3043
841.,470.2973
842.,470.2758
843.,470.2735
844.,470.25
845.,470.2476
846.,470.2451
847.,470.2215
848.,470.2191
849.,470.2097
850.,470.2074
851.,470.2002
852.,470.2025
853.,470.205
854.,470.2074
855.,470.2075
856.,470.212
857.,470.2144
858.,470.2144
859.,470.2217
860.,470.2215
861.,470.231
862.,470.2287
863.,470.2285
864.,470.231
865.,470.2287
866.,470.2285
867.,470.2217
868.,470.2215
869.,470.2193
870.,470.2167
871.,470.2167
872.,470.2146
873.,470.2025
874.,470.2002
875.,470.1882
876.,470.1882
877.,470.179
878.,470.1767
879.,470.1767
880.,470.1717
881.,470.1625
882.,470.1599
883.,470.1553
884.,470.1531
885.,470.1481
886.,470.1481
887.,470.1485
888.,470.1481
889.,470.1485
890.,470.1481
891.,470.1481
892.,470.1485
893.,470.1505
894.,470.1485
895.,470.1507
896.,470.1529
897.,470.1624
898.,470.1695
899.,470.1838
900.,470.1884
901.,470.1955
902.,470.1955
903.,470.1931
904.,470.205
905.,470.2237
906.,470.2379
907.,470.2711
908.,470.2664
909.,470.25
910.,470.212
911.,470.2002
912.,470.2217
913.,470.2308
914.,470.2379
915.,470.2476
916.,470.2522
917.,470.2594
918.,470.2711
919.,470.2784
920.,470.302
921.,470.3564
922.,470.4179
923.,470.4699
924.,470.4485
925.,470.4415
926.,470.4415
927.,470.4415
928.,470.4367
929.,470.432
930.,470.4085
931.,470.38
932.,470.2996
933.,470.1647
934.,470.075
935.,470.03
936.,470.0041
937.,469.9877
938.,469.9806
939.,469.9757
940.,469.9735
941.,469.9757
942.,469.9804
943.,469.9877
944.,470.0018
945.,470.0206
946.,470.1555
947.,470.1861
948.,470.2287
949.,470.2594
950.,470.2949
951.,470.3822
952.,470.4037
953.,470.5217
954.,470.7184
955.,470.9126
956.,471.0573
957.,471.2042
958.,471.3797
959.,472.1424
960.,472.1948
961.,472.1806
962.,472.1637
963.,472.1353
964.,472.1282
965.,472.1306
966.,472.1566
967.,472.2992
968.,472.3757
969.,472.4471
970.,472.4966
971.,472.5184
972.,472.492
973.,472.3063
974.,472.2492
975.,472.1708
976.,472.0995
977.,472.0377
978.,471.9877
979.,471.9448
980.,471.907
981.,471.7835
982.,471.7693
