x0000,y0000
1651.,471.7713
1652.,471.769
1653.,471.769
1654.,471.769
1655.,471.7693
1656.,471.7716
1657.,471.7693
1658.,471.7693
1659.,471.7713
1660.,471.7761
1661.,471.7831
1662.,471.7976
1663.,471.8071
1664.,471.8165
1665.,471.8286
1666.,471.8358
1667.,471.8452
1668.,471.8547
1669.,471.8618
1670.,471.8736
1671.,471.8807
1672.,471.8904
1673.,471.9022
1674.,471.9117
1675.,471.9212
1676.,471.933
1677.,471.9424
1678.,471.9523
1679.,471.9664
1680.,471.9759
1681.,471.9877
1682.,472.0019
1683.,472.0164
1684.,472.0306
1685.,472.0471
1686.,472.0593
1687.,472.0735
1688.,472.0877
1689.,472.1066
1690.,472.1184
1691.,472.133
1692.,472.1445
1693.,472.159
1694.,472.1732
1695.,472.185
1696.,472.1945
1697.,472.204
1698.,472.2137
1699.,472.2231
1700.,472.2256
1701.,472.2303
1702.,472.235
1703.,472.2377
1704.,472.2377
1705.,472.2374
1706.,472.2374
1707.,472.233
1708.,472.2303
1709.,472.2279
1710.,472.2209
1711.,472.2114
1712.,472.2042
1713.,472.1925
1714.,472.1853
1715.,472.1756
1716.,472.1661
1717.,472.159
1718.,472.1472
1719.,472.1378
1720.,472.1282
1721.,472.1184
1722.,472.109
1723.,472.0995
1724.,472.0924
1725.,472.0877
1726.,472.0782
1727.,472.0735
1728.,472.0687
1729.,472.0664
1730.,472.0617
1731.,472.0589
1732.,472.0589
1733.,472.0593
1734.,472.0566
1735.,472.0543
1736.,472.0546
1737.,472.0543
1738.,472.0566
1739.,472.0617
1740.,472.0664
1741.,472.0687
1742.,472.0735
1743.,472.0782
1744.,472.0853
1745.,472.0901
1746.,472.0995
1747.,472.1114
1748.,472.1235
1749.,472.1353
1750.,472.1448
1751.,472.1566
1752.,472.1708
1753.,472.1853
1754.,472.2019
1755.,472.2164
1756.,472.235
1757.,472.2563
1758.,472.2732
1759.,472.2898
1760.,472.2922
1761.,472.302
1762.,472.3209
1763.,472.3422
1764.,472.3611
1765.,472.38
1766.,472.4017
1767.,472.4233
1768.,472.4447
1769.,472.4639
1770.,472.4899
1771.,472.5136
1772.,472.5306
1773.,472.5542
1774.,472.5732
1775.,472.5972
1776.,472.6209
1777.,472.6399
1778.,472.6588
1779.,472.6828
1780.,472.7018
1781.,472.7188
1782.,472.7376
1783.,472.757
1784.,472.7779
1785.,472.7996
1786.,472.8186
1787.,472.8379
1788.,472.8568
1789.,472.8762
1790.,472.8947
1791.,472.9161
1792.,472.9354
1793.,472.9571
1794.,472.9761
1795.,472.9951
1796.,473.0188
1797.,473.0428
1798.,473.0666
1799.,473.0905
1800.,473.1167
1801.,473.1455
1802.,473.1786
1803.,473.1957
1804.,473.2123
1805.,473.2458
1806.,473.2791
1807.,473.308
1808.,473.3387
1809.,473.3747
1810.,473.4056
1811.,473.4344
1812.,473.4653
1813.,473.4985
1814.,473.5278
1815.,473.5559
1816.,473.5872
1817.,473.6136
1818.,473.6397
1819.,473.6663
1820.,473.6924
1821.,473.7161
1822.,473.7399
1823.,473.7617
1824.,473.7806
1825.,473.8044
1826.,473.8238
1827.,473.8452
1828.,473.8618
1829.,473.8788
1830.,473.8979
1831.,473.9097
1832.,473.9126
1833.,473.9102
1834.,473.9097
1835.,473.8931
1836.,473.8741
1837.,473.857
1838.,473.8409
1839.,473.8238
1840.,473.8072
1841.,473.793
1842.,473.7735
1843.,473.7545
1844.,473.7351
1845.,473.7114
1846.,473.6829
1847.,473.6588
1848.,473.6327
1849.,473.6061
1850.,473.5848
1851.,473.561
1852.,473.5393
1853.,473.5227
1854.,473.5131
1855.,473.5061
1856.,473.5061
1857.,473.5107
1858.,473.5155
1859.,473.5227
1860.,473.5321
1861.,473.5468
1862.,473.561
1863.,473.5728
1864.,473.5824
1865.,473.5848
1866.,473.5776
1867.,473.5752
1868.,473.5705
1869.,473.5682
1870.,473.5752
1871.,473.6065
1872.,473.6782
1873.,473.8262
1874.,474.0151
1875.,474.2307
1876.,474.4103
1877.,474.5924
1878.,474.8009
1879.,475.0122
1880.,475.2162
1881.,475.4041
1882.,475.5718
1883.,475.6974
1884.,475.7695
1885.,475.7814
1886.,475.7284
1887.,475.6415
1888.,475.5403
1889.,475.4445
1890.,475.363
1891.,475.2958
1892.,475.2429
1893.,475.2019
1894.,475.1662
1895.,475.1275
1896.,475.0865
1897.,475.0432
1898.,475.0051
1899.,474.9647
1900.,474.9256
1901.,474.8874
1902.,474.8561
1903.,474.8246
1904.,474.7961
1905.,474.7699
1906.,474.7437
1907.,474.717
1908.,474.6909
1909.,474.669
1910.,474.6447
1911.,474.6209
1912.,474.5996
1913.,474.5777
1914.,474.5563
1915.,474.5349
1916.,474.5135
1917.,474.4916
1918.,474.4601
1919.,474.4484
1920.,474.4508
1921.,474.4464
1922.,474.4246
1923.,474.4079
1924.,474.3908
1925.,474.377
1926.,474.3623
1927.,474.3552
1928.,474.3428
1929.,474.3334
1930.,474.3267
1931.,474.3196
1932.,474.3096
1933.,474.3025
1934.,474.2952
1935.,474.2882
1936.,474.2834
1937.,474.2787
1938.,474.2715
1939.,474.2639
1940.,474.2592
1941.,474.2497
1942.,474.2401
1943.,474.233
1944.,474.2236
1945.,474.2093
1946.,474.197
1947.,474.1828
1948.,474.1684
1949.,474.1542
1950.,474.1395
1951.,474.1253
1952.,474.1133
1953.,474.1015
1954.,474.092
1955.,474.0773
1956.,474.0678
1957.,474.0559
1958.,474.044
1959.,474.0298
1960.,474.0222
1961.,474.0103
1962.,473.996
1963.,473.9866
1964.,473.9767
1965.,473.9671
1966.,473.9605
1967.,473.9505
1968.,473.941
1969.,473.931
1970.,473.9216
1971.,473.9144
1972.,473.9121
1973.,473.9121
1974.,473.9126
1975.,473.9126
1976.,473.9126
1977.,473.9121
1978.,473.9121
1979.,473.9126
1980.,473.9126
1981.,473.9002
1982.,473.8955
1983.,473.8907
1984.,473.8955
1985.,473.9077
1986.,473.9102
1987.,473.9097
1988.,473.9121
1989.,473.9102
1990.,473.922
1991.,473.9481
1992.,473.9719
1993.,473.9932
1994.,474.0151
1995.,474.0416
1996.,474.0606
1997.,474.0824
1998.,474.1062
1999.,474.1277
