x0000,y0000
817.,469.2631
818.,469.268
819.,469.2654
820.,469.268
821.,469.2678
822.,469.2701
823.,469.2701
824.,469.2725
825.,469.2725
826.,469.2726
827.,469.2725
828.,469.2725
829.,469.275
830.,469.2771
831.,469.2795
832.,469.2797
833.,469.2773
834.,469.2795
835.,469.2771
836.,469.2797
837.,469.2773
838.,469.2795
839.,469.2771
840.,469.2704
841.,469.2725
842.,469.268
843.,469.2701
844.,469.2678
845.,469.2678
846.,469.268
847.,469.2725
848.,469.2725
849.,469.2726
850.,469.2749
851.,469.2797
852.,469.2867
853.,469.289
854.,469.289
855.,469.2913
856.,469.308
857.,469.3127
858.,469.3173
859.,469.322
860.,469.3269
861.,469.3268
862.,469.3315
863.,469.3315
864.,469.3362
865.,469.3362
866.,469.3457
867.,469.3457
868.,469.3481
869.,469.3551
870.,469.3575
871.,469.3622
872.,469.3692
873.,469.3739
874.,469.381
875.,469.3857
876.,469.4023
877.,469.4117
878.,469.4165
879.,469.4258
880.,469.4776
881.,469.4801
882.,469.4872
883.,469.4919
884.,469.4989
885.,469.506
886.,469.5106
887.,469.5179
888.,469.532
889.,469.5367
890.,469.5438
891.,469.5484
892.,469.5579
893.,469.5603
894.,469.5768
895.,469.584
896.,469.591
897.,469.5981
898.,469.6192
899.,469.6311
900.,469.6453
901.,469.6664
902.,469.69
903.,469.7137
904.,469.7301
905.,469.7466
906.,469.7772
907.,469.8009
908.,469.9072
909.,469.9427
910.,470.0868
911.,470.1435
912.,470.2167
913.,470.2876
914.,470.38
915.,470.4841
916.,470.6949
917.,470.813
918.,470.9173
919.,471.0075
920.,471.1567
921.,471.2328
922.,471.432
923.,471.5008
924.,471.572
925.,471.6386
926.,471.7146
927.,471.769
928.,471.8189
929.,471.8952
930.,471.9617
931.,472.0255
932.,472.1494
933.,472.2042
934.,472.2972
935.,472.3351
936.,472.4206
937.,472.4541
938.,472.4853
939.,472.5136
940.,472.5589
941.,472.5802
942.,472.5944
943.,472.6067
944.,472.6137
945.,472.6181
946.,472.6209
947.,472.6209
948.,472.6186
949.,472.6114
950.,472.6043
951.,472.5898
952.,472.5065
953.,472.4829
954.,472.4541
955.,472.4233
956.,472.3611
957.,472.3185
958.,472.2945
959.,472.2708
960.,472.1877
961.,472.1519
962.,472.114
963.,472.0735
964.,471.9975
965.,471.9547
966.,471.9117
967.,471.8688
968.,471.7716
969.,471.7669
970.,471.5935
971.,471.546
972.,471.2779
973.,471.2352
974.,471.1166
975.,471.0715
976.,471.0311
977.,470.993
978.,470.9291
979.,470.8937
980.,470.7752
981.,470.7588
982.,470.7326
983.,470.7255
984.,470.7209
985.,470.7231
986.,470.7279
987.,470.7255
988.,470.7373
989.,470.742
990.,470.7491
991.,470.754
992.,470.7679
993.,470.7776
994.,470.7942
995.,470.7988
996.,470.8085
997.,470.8106
998.,470.8201
999.,470.825
1000.,470.8486
1001.,470.8534
1002.,470.8628
1003.,470.8651
1004.,470.8745
1005.,470.8794
1006.,470.8864
1007.,470.8935
1008.,470.8961
1009.,470.9008
1010.,470.9078
1011.,470.9149
1012.,470.9221
1013.,470.9267
1014.,470.9506
1015.,470.96
1016.,470.9624
1017.,470.9742
1018.,470.9718
1019.,470.9718
1020.,470.9718
1021.,470.9742
1022.,470.9765
1023.,470.9742
1024.,470.9765
1025.,470.9745
1026.,470.9765
1027.,470.9813
1028.,470.9813
1029.,470.9789
