# Physical_Baseline=688.63pF, Trigger_Distance=70.0cm, Atten_Ratio=49.00
Raw_Capacitance(pF),Normalized_Capacitance(pF)
688.616,688.593
688.615,688.592
688.623,688.610
688.622,688.608
688.621,688.606
688.620,688.604
688.620,688.602
688.622,688.607
688.624,688.612
688.626,688.616
688.627,688.620
688.629,688.623
688.630,688.627
688.623,688.611
688.625,688.615
688.624,688.612
688.623,688.609
688.622,688.607
688.629,688.624
688.635,688.639
688.636,688.641
688.637,688.642
688.637,688.643
688.638,688.645
688.638,688.646
688.644,688.659
688.649,688.671
688.653,688.681
688.650,688.672
688.646,688.664
688.643,688.656
688.643,688.656
688.643,688.656
688.643,688.656
688.635,688.638
688.635,688.639
688.636,688.641
688.637,688.642
688.634,688.637
688.640,688.651
688.638,688.644
688.643,688.658
688.648,688.669
688.648,688.668
688.647,688.667
688.647,688.666
688.646,688.665
688.646,688.664
688.646,688.664
688.643,688.656
688.640,688.649
688.645,688.662
688.650,688.674
688.649,688.672
688.649,688.670
688.648,688.669
688.648,688.668
688.647,688.667
688.647,688.666
688.646,688.665
688.651,688.676
688.647,688.667
688.644,688.660
688.641,688.652
688.638,688.646
688.636,688.640
688.634,688.635
688.632,688.630
688.630,688.626
688.623,688.610
688.625,688.614
688.626,688.618
688.620,688.603
688.622,688.608
688.616,688.594
688.619,688.600
688.621,688.605
688.623,688.610
688.625,688.614
688.618,688.600
688.621,688.605
688.623,688.610
688.622,688.607
688.624,688.612
688.623,688.610
688.622,688.607
688.621,688.605
688.620,688.603
688.619,688.602
688.619,688.600
688.618,688.599
688.617,688.597
688.620,688.603
688.622,688.608
688.624,688.613
688.626,688.617
688.627,688.620
688.629,688.624
688.630,688.627
688.623,688.611
688.622,688.609
688.613,688.588
688.613,688.587
688.613,688.587
688.613,688.587
688.605,688.568
688.606,688.569
688.606,688.571
688.607,688.572
688.599,688.555
688.600,688.557
688.594,688.541
688.587,688.527
688.590,688.532
688.592,688.537
688.594,688.542
688.588,688.527
688.582,688.514
688.585,688.521
688.587,688.527
688.585,688.520
688.582,688.514
688.580,688.509
688.575,688.497
688.573,688.494
688.580,688.509
688.578,688.504
688.576,688.500
688.574,688.496
688.581,688.511
688.579,688.506
688.577,688.502
688.575,688.497
688.573,688.494
688.572,688.490
688.570,688.487
688.566,688.478
688.563,688.469
688.560,688.462
688.565,688.473
688.569,688.484
688.565,688.475
688.570,688.485
688.568,688.483
688.568,688.480
688.567,688.478
688.558,688.457
688.558,688.458
688.555,688.451
688.552,688.445
688.550,688.439
688.548,688.434
688.541,688.418
688.534,688.403
688.529,688.389
688.529,688.389
688.520,688.370
688.516,688.360
688.512,688.350
688.505,688.335
688.500,688.321
688.497,688.315
688.487,688.291
688.491,688.300
688.478,688.271
688.470,688.251
688.467,688.245
688.468,688.247
688.460,688.229
688.459,688.225
688.457,688.222
688.451,688.207
688.442,688.186
688.437,688.175
688.430,688.157
688.418,688.129
688.412,688.116
688.410,688.111
688.405,688.100
688.393,688.071
688.392,688.070
688.389,688.063
688.381,688.044
688.379,688.039
688.372,688.022
688.371,688.019
688.372,688.023
688.371,688.020
688.373,688.024
688.371,688.021
688.365,688.006
688.356,687.986
688.352,687.975
688.355,687.983
688.355,687.984
688.351,687.972
688.351,687.974
688.347,687.964
688.348,687.967
688.344,687.957
688.345,687.960
688.341,687.951
688.343,687.955
688.339,687.946
688.333,687.932
688.336,687.938
688.333,687.931
688.335,687.936
688.324,687.911
688.319,687.900
688.318,687.896
688.314,687.887
688.310,687.878
688.310,687.877
688.306,687.869
688.298,687.849
688.296,687.844
688.294,687.839
688.295,687.842
688.293,687.837
688.294,687.840
688.292,687.836
688.290,687.832
688.292,687.835
688.290,687.831
688.283,687.815
688.282,687.813
688.282,687.811
688.276,687.798
688.276,687.797
688.284,687.816
688.286,687.820
688.285,687.818
688.286,687.822
688.285,687.820
688.287,687.824
688.281,687.809
688.280,687.807
688.282,687.813
688.282,687.811
688.281,687.810
688.283,687.815
688.290,687.832
688.284,687.816
688.283,687.814
688.285,687.819
688.284,687.816
688.286,687.821
688.285,687.818
688.284,687.816
688.286,687.821
688.285,687.818
688.286,687.823
688.285,687.820
688.295,687.843
688.293,687.838
688.294,687.841
688.292,687.836
688.293,687.839
688.300,687.853
688.300,687.854
688.298,687.849
688.298,687.850
688.304,687.864
688.309,687.876
688.309,687.875
688.306,687.867
688.364,688.004
688.358,687.990
688.361,687.997
688.361,687.997
688.364,688.003
688.363,688.002
688.366,688.008
688.365,688.006
688.367,688.012
688.369,688.016
688.368,688.014
688.370,688.019
688.369,688.016
688.368,688.014
688.370,688.018
688.369,688.016
688.376,688.032
688.377,688.035
688.384,688.050
688.384,688.051
688.385,688.052
688.382,688.046
688.383,688.048
688.380,688.043
688.386,688.057
688.479,688.274
688.479,688.273
688.475,688.265
688.475,688.264
688.475,688.264
688.480,688.276
688.485,688.286
688.481,688.277
688.480,688.276
688.479,688.274
688.476,688.266
688.473,688.259
688.473,688.259
688.481,688.278
688.480,688.276
688.477,688.268
688.474,688.261
688.474,688.261
688.482,688.279
688.486,688.290
688.490,688.299
688.486,688.289
688.484,688.286
688.483,688.283
688.480,688.275
688.484,688.285
688.480,688.276
688.488,688.293
688.494,688.309
688.492,688.304
688.496,688.312
688.499,688.319
688.502,688.326
688.504,688.332
688.509,688.344
688.514,688.355
688.510,688.346
688.512,688.350
688.505,688.334
688.502,688.327
688.499,688.321
688.497,688.315
688.500,688.322
688.495,688.309
688.498,688.317
688.495,688.311
688.493,688.307
688.497,688.314
688.500,688.321
688.494,688.309
688.492,688.304
688.490,688.300
688.497,688.315
688.503,688.329
688.505,688.334
688.507,688.339
688.509,688.344
688.506,688.336
688.503,688.329
688.500,688.322
688.503,688.328
688.505,688.334
688.507,688.339
688.504,688.332
688.501,688.325
688.506,688.337
688.508,688.342
688.502,688.328
688.500,688.321
688.497,688.315
688.503,688.329
688.500,688.322
688.495,688.310
688.498,688.317
688.493,688.305
688.491,688.301
688.489,688.297
688.485,688.287
688.481,688.277
688.485,688.288
688.484,688.285
688.483,688.283
688.487,688.293
688.483,688.283
688.482,688.281
688.481,688.279
688.478,688.270
688.475,688.263
