# Physical_Baseline=687.61pF, Trigger_Distance=70.0cm, Atten_Ratio=49.00
Raw_Capacitance(pF),Normalized_Capacitance(pF)
687.614,687.624
687.612,687.620
687.611,687.617
687.610,687.615
687.609,687.612
687.608,687.610
687.615,687.627
687.613,687.623
687.612,687.620
687.611,687.617
687.610,687.615
687.617,687.631
687.618,687.634
687.616,687.629
687.614,687.626
687.613,687.622
687.612,687.619
687.610,687.616
687.609,687.613
687.608,687.611
687.610,687.615
687.612,687.619
687.611,687.616
687.609,687.614
687.608,687.612
687.608,687.609
687.615,687.626
687.613,687.623
687.615,687.626
687.616,687.629
687.614,687.625
687.613,687.622
687.611,687.619
687.610,687.616
687.609,687.613
687.616,687.630
687.615,687.626
687.621,687.642
687.614,687.624
687.607,687.608
687.609,687.613
687.611,687.617
687.610,687.614
687.609,687.612
687.608,687.610
687.607,687.608
687.598,687.587
687.606,687.606
687.605,687.604
687.608,687.609
687.609,687.614
687.608,687.612
687.608,687.609
687.607,687.607
687.606,687.606
687.605,687.604
687.613,687.622
687.614,687.625
687.607,687.609
687.607,687.607
687.606,687.605
687.613,687.623
687.604,687.601
687.603,687.600
687.603,687.599
687.603,687.598
687.602,687.597
687.605,687.602
687.607,687.607
687.606,687.606
687.605,687.604
687.597,687.584
687.597,687.584
687.597,687.585
687.597,687.585
687.598,687.586
687.598,687.586
687.598,687.586
687.606,687.605
687.605,687.604
687.605,687.602
687.604,687.601
687.604,687.600
687.603,687.599
687.603,687.598
687.602,687.597
687.602,687.596
687.602,687.596
687.604,687.602
687.598,687.588
687.601,687.594
687.596,687.581
687.591,687.569
687.586,687.558
687.590,687.568
687.591,687.570
687.592,687.572
687.584,687.554
687.586,687.558
687.587,687.561
687.588,687.563
687.589,687.566
687.590,687.568
687.586,687.557
687.581,687.548
687.578,687.539
687.583,687.550
687.579,687.541
687.581,687.546
687.582,687.550
687.576,687.535
687.570,687.521
687.573,687.527
687.575,687.533
687.578,687.538
687.572,687.524
687.574,687.530
687.569,687.517
687.571,687.524
687.566,687.511
687.564,687.506
687.570,687.520
687.575,687.533
