# Physical_Baseline=687.58pF, Trigger_Distance=70.0cm, Atten_Ratio=49.00
Raw_Capacitance(pF),Normalized_Capacitance(pF)
687.594,687.617
687.597,687.625
687.592,687.612
687.595,687.620
687.596,687.621
687.596,687.622
687.588,687.603
687.589,687.606
687.590,687.608
687.591,687.610
687.592,687.612
687.585,687.594
687.578,687.577
687.580,687.582
687.582,687.587
687.583,687.591
687.585,687.594
687.581,687.585
687.585,687.595
687.589,687.605
687.593,687.614
687.594,687.616
687.594,687.617
687.595,687.618
687.595,687.619
687.595,687.620
687.596,687.621
687.596,687.622
687.588,687.603
687.589,687.605
687.590,687.608
687.591,687.610
687.584,687.592
687.585,687.595
687.587,687.599
687.588,687.601
687.589,687.604
687.590,687.606
687.591,687.609
687.591,687.611
687.592,687.612
687.593,687.614
687.593,687.616
687.594,687.617
687.594,687.618
687.595,687.619
687.590,687.607
687.586,687.596
687.589,687.606
687.593,687.615
687.594,687.616
687.586,687.597
687.587,687.600
687.588,687.603
687.589,687.606
687.590,687.608
687.591,687.610
687.584,687.592
687.580,687.582
687.585,687.594
687.581,687.584
687.582,687.588
687.579,687.579
687.575,687.570
687.572,687.563
687.567,687.549
687.570,687.557
687.564,687.544
687.560,687.532
687.555,687.522
687.554,687.519
687.553,687.516
687.560,687.534
687.559,687.529
687.557,687.526
687.561,687.536
687.565,687.544
687.568,687.553
687.571,687.560
687.565,687.547
687.569,687.554
687.564,687.542
687.567,687.550
687.562,687.538
687.565,687.546
687.561,687.535
687.556,687.524
687.552,687.514
687.549,687.505
687.553,687.517
687.550,687.508
687.554,687.519
687.559,687.530
687.554,687.519
687.551,687.510
687.555,687.521
687.551,687.512
687.556,687.523
687.552,687.513
687.556,687.524
687.552,687.515
687.549,687.506
687.546,687.498
687.551,687.510
687.555,687.521
687.559,687.532
687.563,687.541
687.559,687.530
687.554,687.519
687.559,687.530
687.562,687.539
687.566,687.548
687.569,687.555
687.572,687.563
687.575,687.569
687.569,687.555
687.572,687.562
687.574,687.568
687.577,687.574
687.579,687.579
687.581,687.584
687.582,687.588
687.584,687.592
687.585,687.596
687.587,687.599
687.591,687.608
687.594,687.617
687.589,687.605
687.585,687.594
687.581,687.584
687.577,687.575
687.574,687.567
687.571,687.560
687.566,687.547
687.569,687.555
687.572,687.562
687.569,687.555
687.566,687.549
687.572,687.563
687.567,687.550
687.562,687.537
687.565,687.546
687.560,687.534
687.556,687.523
687.552,687.514
687.557,687.525
687.561,687.535
687.564,687.544
687.568,687.552
687.565,687.546
687.568,687.554
687.571,687.561
687.566,687.548
687.561,687.536
687.557,687.525
687.553,687.515
687.549,687.506
687.546,687.498
687.543,687.491
687.540,687.484
687.546,687.498
687.551,687.510
687.547,687.502
687.552,687.514
687.552,687.514
687.549,687.506
687.554,687.517
687.550,687.508
687.547,687.500
687.543,687.492
687.541,687.486
687.538,687.479
687.544,687.494
687.541,687.487
687.539,687.481
687.544,687.495
687.542,687.488
687.547,687.501
687.544,687.493
687.549,687.506
687.546,687.498
687.551,687.511
687.556,687.522
687.560,687.532
687.563,687.541
687.567,687.550
687.562,687.538
687.557,687.526
687.553,687.516
687.532,687.463
687.530,687.459
687.529,687.455
687.527,687.452
687.529,687.456
687.527,687.452
687.526,687.449
687.525,687.447
687.524,687.444
687.523,687.442
687.522,687.440
687.522,687.438
687.521,687.437
687.520,687.435
687.520,687.434
687.519,687.433
687.519,687.432
687.518,687.430
687.521,687.436
687.531,687.461
687.529,687.457
687.528,687.454
687.527,687.451
687.528,687.455
687.535,687.471
687.533,687.466
687.539,687.482
687.537,687.476
687.543,687.491
687.540,687.484
687.538,687.478
687.535,687.473
687.533,687.468
687.540,687.483
687.545,687.497
687.550,687.509
687.547,687.501
687.544,687.493
687.541,687.486
687.539,687.480
687.536,687.475
687.534,687.470
687.532,687.465
687.531,687.461
687.532,687.464
687.530,687.459
687.531,687.463
687.530,687.459
687.528,687.455
687.527,687.452
687.526,687.449
687.525,687.446
687.524,687.444
687.523,687.442
687.522,687.440
687.521,687.438
687.529,687.456
687.527,687.453
687.526,687.450
687.525,687.447
687.524,687.445
687.526,687.449
687.525,687.446
687.524,687.444
687.531,687.462
687.532,687.464
687.530,687.460
687.521,687.437
687.520,687.435
687.520,687.434
687.519,687.433
687.511,687.412
687.511,687.413
687.511,687.413
687.504,687.394
687.497,687.377
687.493,687.368
687.495,687.373
687.497,687.378
687.499,687.382
687.492,687.366
687.494,687.371
687.496,687.376
687.498,687.380
687.500,687.384
687.501,687.387
687.505,687.397
687.506,687.399
687.507,687.402
687.502,687.390
687.503,687.393
687.504,687.396
687.505,687.398
687.506,687.401
687.507,687.402
687.508,687.404
687.508,687.406
687.509,687.407
687.510,687.409
687.502,687.390
687.503,687.393
687.504,687.396
687.497,687.378
687.499,687.382
687.500,687.386
687.502,687.389
687.503,687.392
687.507,687.402
687.502,687.390
687.503,687.393
687.504,687.396
687.505,687.398
687.506,687.401
687.507,687.402
687.508,687.404
687.508,687.406
687.501,687.388
687.505,687.397
687.506,687.400
687.507,687.402
687.499,687.384
687.493,687.368
687.495,687.373
687.497,687.377
687.490,687.362
687.493,687.367
687.487,687.353
687.489,687.359
687.484,687.345
687.487,687.352
687.489,687.359
687.492,687.365
687.494,687.370
687.496,687.375
687.490,687.359
687.484,687.345
687.479,687.333
687.477,687.328
687.472,687.317
687.463,687.294
687.460,687.286
687.457,687.279
687.454,687.273
687.460,687.287
687.457,687.280
687.463,687.293
687.460,687.286
687.457,687.279
687.454,687.272
687.452,687.267
687.450,687.262
687.456,687.277
687.448,687.258
687.447,687.253
687.453,687.269
687.451,687.264
687.457,687.279
687.454,687.272
687.452,687.267
687.450,687.262
687.448,687.257
687.446,687.253
687.455,687.275
687.453,687.269
687.445,687.251
687.444,687.247
687.443,687.244
687.441,687.241
687.448,687.258
687.447,687.254
687.445,687.250
687.438,687.233
687.438,687.231
687.437,687.229
687.436,687.228
687.436,687.226
687.435,687.225
687.435,687.224
687.437,687.229
687.436,687.228
687.436,687.226
687.435,687.225
687.435,687.224
687.434,687.223
687.434,687.222
687.433,687.221
687.433,687.220
687.433,687.219
687.441,687.239
687.448,687.256
687.449,687.258
687.447,687.254
687.445,687.250
687.452,687.266
687.450,687.261
687.448,687.257
687.446,687.252
687.445,687.249
687.443,687.245
687.442,687.242
687.441,687.239
687.440,687.237
687.439,687.234
687.441,687.239
687.440,687.236
687.441,687.241
687.440,687.238
687.439,687.236
687.438,687.234
687.432,687.218
687.440,687.238
687.439,687.235
687.438,687.233
687.438,687.231
687.431,687.216
687.431,687.216
687.431,687.216
687.431,687.215
687.431,687.215
687.431,687.215
687.431,687.215
687.431,687.215
687.425,687.201
687.426,687.202
687.426,687.203
687.429,687.211
687.429,687.211
687.429,687.211
687.429,687.211
687.430,687.211
687.424,687.198
687.425,687.200
687.425,687.201
687.426,687.202
687.426,687.203
687.427,687.204
687.427,687.205
687.427,687.206
687.427,687.206
687.428,687.207
687.428,687.207
687.428,687.208
687.428,687.208
687.428,687.209
687.429,687.209
687.429,687.209
687.429,687.210
687.432,687.217
687.432,687.216
687.431,687.216
687.431,687.216
687.431,687.215
687.431,687.215
687.431,687.215
687.431,687.215
687.431,687.215
687.431,687.214
687.431,687.214
687.431,687.214
687.433,687.221
687.433,687.220
687.433,687.219
687.432,687.219
687.432,687.218
687.427,687.204
687.427,687.205
687.427,687.206
687.427,687.206
687.428,687.207
687.428,687.208
