# Physical_Baseline=687.60pF, Trigger_Distance=70.0cm, Atten_Ratio=49.00
Raw_Capacitance(pF),Normalized_Capacitance(pF)
687.596,687.593
687.596,687.593
687.597,687.594
687.600,687.601
687.602,687.607
687.597,687.594
687.591,687.582
687.592,687.584
687.593,687.585
687.593,687.587
687.594,687.588
687.589,687.576
687.585,687.566
687.589,687.576
687.598,687.597
687.598,687.597
687.598,687.597
687.606,687.616
687.605,687.615
687.613,687.632
687.612,687.629
687.610,687.626
687.609,687.623
687.608,687.621
687.610,687.625
687.612,687.629
687.613,687.633
687.612,687.630
687.611,687.627
687.609,687.624
687.609,687.622
687.608,687.620
687.607,687.618
687.606,687.616
687.605,687.615
687.605,687.613
687.604,687.612
687.604,687.611
687.595,687.591
687.596,687.592
687.596,687.592
687.596,687.593
687.596,687.594
687.597,687.594
687.600,687.601
687.600,687.601
687.600,687.601
687.599,687.601
687.599,687.601
687.599,687.600
687.599,687.600
687.599,687.600
687.599,687.600
687.599,687.600
687.599,687.600
687.599,687.600
687.599,687.600
687.599,687.600
687.602,687.607
687.596,687.593
687.597,687.594
687.597,687.595
687.605,687.614
687.604,687.612
687.596,687.592
687.596,687.593
687.596,687.593
687.597,687.594
687.597,687.595
687.597,687.595
687.597,687.595
687.597,687.596
687.592,687.584
687.588,687.573
687.583,687.563
687.579,687.554
687.581,687.558
687.583,687.562
687.593,687.584
687.593,687.586
687.594,687.587
687.594,687.588
687.603,687.608
687.605,687.614
687.604,687.612
687.604,687.611
687.603,687.610
687.603,687.609
687.603,687.608
687.589,687.576
687.590,687.579
687.591,687.581
687.592,687.582
687.592,687.584
687.593,687.585
687.594,687.587
687.594,687.588
687.595,687.589
687.595,687.590
687.595,687.591
687.596,687.592
687.591,687.580
687.594,687.588
687.587,687.571
687.582,687.561
687.584,687.565
687.585,687.568
687.587,687.571
687.580,687.555
687.582,687.559
687.583,687.563
687.585,687.566
687.586,687.570
687.587,687.572
687.589,687.575
687.589,687.577
687.590,687.579
687.583,687.563
687.585,687.566
687.586,687.569
687.587,687.572
687.580,687.556
687.574,687.541
687.576,687.547
687.579,687.552
687.573,687.538
687.575,687.543
687.569,687.530
687.572,687.537
687.575,687.543
687.577,687.548
687.579,687.553
687.581,687.557
687.583,687.561
687.584,687.565
687.578,687.549
687.580,687.554
687.581,687.558
687.583,687.562
687.577,687.547
687.579,687.552
687.581,687.557
687.582,687.561
687.584,687.564
687.585,687.568
687.587,687.571
687.580,687.555
687.582,687.559
687.583,687.563
687.585,687.566
687.586,687.569
