# Physical_Baseline=688.39pF, Trigger_Distance=70.0cm, Atten_Ratio=49.00
Raw_Capacitance(pF),Normalized_Capacitance(pF)
688.386,688.380
688.386,688.380
688.384,688.374
688.381,688.369
688.382,688.370
688.380,688.365
688.381,688.367
688.387,688.381
688.384,688.375
688.385,688.376
688.382,688.370
688.383,688.372
688.383,688.373
688.381,688.368
688.382,688.369
688.388,688.383
688.393,688.396
688.393,688.395
688.389,688.388
688.387,688.381
688.387,688.381
688.384,688.375
688.385,688.376
688.393,688.396
688.398,688.408
688.397,688.406
688.393,688.397
688.390,688.389
688.390,688.389
688.387,688.382
688.387,688.382
688.387,688.383
688.385,688.376
688.385,688.377
688.391,688.390
688.396,688.402
688.403,688.420
688.407,688.429
688.410,688.437
688.408,688.432
688.404,688.421
688.402,688.418
688.401,688.415
688.405,688.424
688.403,688.421
688.407,688.430
688.403,688.419
688.409,688.435
688.413,688.443
688.410,688.437
688.413,688.445
688.416,688.451
688.414,688.445
688.409,688.433
688.407,688.428
688.402,688.418
688.398,688.408
688.397,688.406
688.393,688.397
688.393,688.396
688.393,688.395
688.389,688.388
688.389,688.387
688.394,688.400
688.391,688.392
688.391,688.391
688.396,688.403
688.395,688.401
688.395,688.400
688.391,688.392
688.391,688.391
688.388,688.384
688.385,688.377
688.385,688.378
688.391,688.391
688.383,688.372
688.380,688.366
688.386,688.381
688.387,688.381
688.384,688.375
688.385,688.376
688.390,688.389
688.390,688.389
688.387,688.382
688.384,688.376
688.382,688.370
688.380,688.365
688.381,688.367
688.367,688.334
688.374,688.352
688.376,688.355
688.374,688.351
688.381,688.367
688.381,688.369
688.379,688.364
688.380,688.366
688.386,688.380
688.386,688.380
688.384,688.374
688.381,688.369
688.382,688.370
688.380,688.365
688.381,688.367
688.387,688.381
688.379,688.363
688.377,688.358
688.375,688.354
688.377,688.357
688.375,688.353
688.368,688.337
688.367,688.335
688.361,688.321
688.361,688.320
688.356,688.307
688.356,688.308
688.351,688.296
688.352,688.298
688.347,688.287
688.348,688.290
688.352,688.299
688.353,688.301
688.356,688.309
688.356,688.309
688.357,688.310
688.360,688.317
688.352,688.298
688.355,688.306
688.364,688.326
688.358,688.313
688.358,688.313
688.353,688.301
688.353,688.302
688.357,688.310
688.357,688.311
688.360,688.318
688.360,688.318
688.368,688.336
688.362,688.322
688.352,688.300
688.348,688.289
688.349,688.292
688.353,688.301
688.353,688.302
688.349,688.291
688.350,688.293
688.351,688.295
688.354,688.304
688.355,688.305
688.358,688.313
688.350,688.294
688.354,688.303
688.354,688.304
688.355,688.305
688.350,688.294
688.351,688.296
688.346,688.285
688.347,688.288
688.351,688.297
688.352,688.299
688.356,688.307
688.348,688.289
688.344,688.279
688.337,688.264
688.320,688.223
688.324,688.232
688.322,688.227
688.325,688.236
688.331,688.250
688.334,688.256
688.339,688.269
688.341,688.273
688.338,688.265
688.340,688.270
688.344,688.281
688.346,688.284
688.350,688.294
688.351,688.296
688.354,688.304
688.355,688.305
688.358,688.313
688.358,688.313
688.353,688.301
688.354,688.302
688.349,688.291
688.342,688.275
