# Physical_Baseline=692.86pF, Trigger_Distance=13.0cm, Atten_Ratio=1.69
Raw_Capacitance(pF),Normalized_Capacitance(pF)
692.938,692.988
692.931,692.978
692.930,692.976
692.929,692.974
692.928,692.972
692.923,692.964
692.923,692.963
692.918,692.955
692.918,692.955
692.914,692.948
692.914,692.949
692.907,692.936
692.912,692.944
692.912,692.946
692.913,692.947
692.906,692.934
692.903,692.929
692.904,692.932
692.906,692.934
692.907,692.936
692.908,692.938
692.901,692.927
692.903,692.930
692.908,692.938
692.901,692.927
692.895,692.916
692.893,692.912
692.895,692.917
692.898,692.921
692.903,692.930
692.897,692.919
692.895,692.915
692.889,692.906
692.884,692.897
692.883,692.895
692.878,692.887
692.874,692.880
692.874,692.880
692.870,692.874
692.870,692.874
692.867,692.869
692.864,692.863
692.865,692.865
692.870,692.874
692.867,692.868
692.867,692.869
692.864,692.864
692.869,692.873
692.866,692.867
692.863,692.862
692.860,692.858
692.858,692.853
692.856,692.850
692.854,692.846
692.852,692.843
692.850,692.840
692.849,692.838
692.855,692.849
692.853,692.846
692.855,692.849
692.853,692.846
692.852,692.843
692.842,692.826
692.841,692.825
692.832,692.810
692.833,692.811
692.836,692.817
692.844,692.831
692.844,692.829
692.843,692.828
692.842,692.826
692.833,692.811
692.837,692.818
692.837,692.817
692.836,692.817
692.828,692.803
692.829,692.804
692.829,692.805
692.830,692.806
692.822,692.793
692.823,692.795
692.824,692.797
692.821,692.791
692.822,692.793
692.823,692.795
692.816,692.783
692.818,692.786
692.820,692.789
692.813,692.778
692.811,692.774
692.813,692.777
692.815,692.781
692.809,692.770
692.811,692.774
692.817,692.784
692.819,692.787
692.812,692.776
692.814,692.780
692.816,692.783
692.818,692.786
692.820,692.789
692.817,692.784
692.818,692.786
692.820,692.789
692.813,692.778
692.815,692.781
692.817,692.784
692.811,692.773
692.813,692.777
692.810,692.773
692.813,692.777
692.815,692.781
692.809,692.770
692.803,692.761
692.798,692.752
692.801,692.758
692.796,692.750
692.796,692.748
692.791,692.741
692.795,692.748
692.791,692.740
692.787,692.734
692.787,692.734
692.784,692.728
692.780,692.722
692.777,692.717
692.775,692.713
692.776,692.715
692.773,692.711
692.779,692.720
692.776,692.716
692.778,692.718
692.775,692.713
692.781,692.723
692.778,692.718
692.775,692.713
692.772,692.709
692.766,692.698
692.764,692.695
692.771,692.706
692.769,692.703
692.771,692.706
692.772,692.709
692.770,692.705
692.768,692.702
692.766,692.699
692.773,692.710
692.766,692.699
692.765,692.696
692.763,692.693
692.762,692.691
692.769,692.703
692.767,692.700
692.765,692.697
692.767,692.701
692.766,692.698
692.772,692.709
692.770,692.705
692.768,692.702
692.762,692.691
692.761,692.689
692.760,692.687
692.759,692.686
692.761,692.690
692.760,692.689
692.751,692.673
692.751,692.673
692.751,692.673
692.751,692.672
692.751,692.672
692.751,692.672
692.750,692.672
692.746,692.664
692.742,692.657
692.738,692.651
692.735,692.645
692.736,692.648
692.737,692.650
692.730,692.638
692.724,692.627
692.727,692.631
692.729,692.635
692.731,692.638
692.724,692.628
692.727,692.632
692.729,692.635
692.723,692.625
692.721,692.622
692.724,692.627
692.726,692.631
692.720,692.621
692.723,692.626
692.718,692.616
692.693,692.574
692.685,692.562
692.679,692.551
692.681,692.555
692.683,692.558
692.681,692.555
692.680,692.552
692.678,692.550
692.677,692.548
692.676,692.546
692.670,692.536
692.673,692.542
692.668,692.533
692.671,692.538
692.671,692.537
692.670,692.536
692.669,692.535
692.669,692.534
692.669,692.533
692.668,692.533
692.663,692.525
692.655,692.511
692.648,692.499
692.650,692.502
692.647,692.496
692.612,692.438
692.609,692.433
692.614,692.442
692.611,692.436
692.608,692.431
692.613,692.440
692.610,692.435
692.607,692.430
692.613,692.439
692.609,692.433
692.607,692.429
692.608,692.430
692.605,692.426
692.602,692.422
692.608,692.432
692.606,692.427
692.603,692.423
692.596,692.411
692.603,692.422
692.609,692.432
692.610,692.434
692.615,692.443
692.620,692.451
692.624,692.458
692.628,692.464
692.572,692.371
692.573,692.372
692.574,692.373
692.574,692.374
692.575,692.375
692.575,692.375
692.567,692.362
692.564,692.357
692.565,692.359
692.559,692.348
692.553,692.337
692.551,692.334
692.553,692.339
692.556,692.343
692.558,692.347
692.560,692.350
692.562,692.353
692.567,692.362
692.560,692.350
692.562,692.354
692.556,692.343
692.550,692.333
692.553,692.337
692.555,692.342
692.557,692.346
692.560,692.349
692.561,692.352
692.563,692.355
692.565,692.358
692.566,692.360
692.567,692.362
692.569,692.364
692.570,692.366
692.570,692.368
692.571,692.369
692.568,692.363
692.561,692.351
692.554,692.340
692.552,692.337
692.555,692.341
692.557,692.345
692.551,692.335
692.546,692.326
692.549,692.331
692.544,692.323
692.547,692.328
692.550,692.334
692.545,692.325
692.548,692.330
692.551,692.335
692.546,692.326
692.549,692.331
692.544,692.323
692.539,692.315
692.535,692.307
692.539,692.315
692.543,692.321
692.546,692.327
692.545,692.325
692.540,692.317
692.536,692.309
692.540,692.316
692.536,692.309
692.540,692.316
692.544,692.322
692.539,692.314
692.543,692.321
692.542,692.319
692.537,692.312
692.533,692.305
692.529,692.298
692.526,692.293
692.523,692.288
692.528,692.297
692.525,692.291
692.522,692.286
692.520,692.282
692.517,692.278
692.519,692.280
692.516,692.276
692.522,692.286
692.523,692.288
692.521,692.283
692.518,692.279
692.524,692.289
692.521,692.284
692.519,692.280
692.516,692.276
692.514,692.273
692.512,692.269
692.514,692.273
692.520,692.283
692.518,692.279
692.516,692.275
692.514,692.272
692.520,692.282
692.526,692.292
692.523,692.287
692.520,692.282
692.517,692.278
692.515,692.274
692.513,692.271
692.511,692.268
692.518,692.279
692.516,692.275
692.514,692.272
692.520,692.282
692.518,692.278
692.515,692.274
692.513,692.271
692.520,692.282
692.525,692.291
692.522,692.286
692.520,692.282
692.517,692.278
692.523,692.288
692.520,692.283
692.518,692.279
692.516,692.275
692.514,692.272
692.520,692.282
692.518,692.278
692.515,692.274
692.513,692.271
692.511,692.268
692.518,692.279
692.524,692.289
692.521,692.284
692.527,692.293
692.523,692.288
692.521,692.284
692.518,692.279
692.516,692.276
692.514,692.272
692.512,692.269
692.510,692.266
692.509,692.263
692.507,692.261
692.514,692.273
692.520,692.283
692.526,692.293
692.531,692.301
692.528,692.295
