# Physical_Baseline=689.85pF, Trigger_Distance=13.2cm, Atten_Ratio=1.74
Raw_Capacitance(pF),Normalized_Capacitance(pF)
689.888,689.915
689.882,689.906
689.877,689.897
689.880,689.903
689.884,689.908
689.878,689.899
689.882,689.905
689.877,689.896
689.880,689.902
689.883,689.907
689.886,689.912
689.880,689.903
689.884,689.908
689.886,689.913
689.881,689.903
689.884,689.909
689.887,689.913
689.881,689.904
689.876,689.895
689.880,689.901
689.875,689.893
689.870,689.885
689.874,689.892
689.870,689.884
689.866,689.877
689.870,689.885
689.866,689.878
689.863,689.872
689.859,689.866
689.856,689.861
689.854,689.856
689.851,689.852
689.849,689.848
689.847,689.844
689.845,689.841
689.844,689.838
689.850,689.850
689.848,689.846
689.854,689.857
689.852,689.853
689.858,689.863
689.863,689.872
689.859,689.866
689.857,689.861
689.854,689.856
689.851,689.852
689.849,689.848
689.847,689.845
689.845,689.841
689.844,689.839
689.850,689.850
689.856,689.860
689.862,689.870
689.858,689.864
689.856,689.859
689.861,689.869
689.858,689.863
689.858,689.864
689.855,689.859
689.853,689.854
689.854,689.856
689.851,689.851
689.849,689.848
689.847,689.844
689.845,689.841
689.844,689.838
689.842,689.836
689.841,689.833
689.831,689.817
689.831,689.817
689.831,689.816
689.831,689.816
689.830,689.815
689.830,689.815
689.830,689.815
689.830,689.814
689.830,689.814
689.829,689.814
689.829,689.813
689.829,689.813
689.829,689.813
689.821,689.799
689.822,689.800
689.822,689.801
689.823,689.802
689.823,689.803
689.824,689.804
689.824,689.805
689.825,689.805
689.825,689.806
689.817,689.792
689.818,689.794
689.819,689.796
689.820,689.797
689.821,689.799
689.821,689.800
689.822,689.801
689.823,689.802
689.815,689.789
689.816,689.791
689.817,689.793
689.818,689.795
689.819,689.796
689.820,689.798
689.829,689.813
689.837,689.827
689.836,689.825
689.835,689.824
689.835,689.823
689.834,689.822
689.833,689.821
689.833,689.820
689.836,689.825
689.835,689.823
689.842,689.836
689.849,689.848
689.847,689.844
689.845,689.841
689.844,689.838
689.842,689.836
689.849,689.848
689.847,689.844
689.845,689.841
689.843,689.838
689.842,689.836
689.841,689.833
689.839,689.831
689.838,689.829
689.837,689.828
689.836,689.826
689.836,689.825
689.835,689.823
689.834,689.822
689.826,689.807
689.826,689.808
689.826,689.808
689.826,689.808
689.826,689.808
689.827,689.809
689.827,689.809
689.827,689.809
689.827,689.809
689.827,689.810
689.827,689.810
689.827,689.810
689.827,689.810
689.819,689.796
689.820,689.798
689.824,689.804
689.824,689.805
689.825,689.806
689.825,689.806
689.825,689.807
689.826,689.807
689.826,689.808
689.826,689.808
689.826,689.808
689.826,689.808
689.827,689.809
689.819,689.795
689.820,689.797
689.812,689.784
689.814,689.787
689.815,689.789
689.816,689.791
689.826,689.807
689.826,689.807
689.826,689.808
689.826,689.808
689.826,689.808
689.827,689.809
689.822,689.800
689.822,689.801
689.823,689.802
689.823,689.803
689.824,689.804
689.824,689.805
689.825,689.805
689.825,689.806
689.825,689.806
689.826,689.807
689.826,689.807
689.826,689.808
689.826,689.808
689.826,689.808
689.827,689.809
689.822,689.800
689.814,689.787
689.816,689.790
689.809,689.778
689.802,689.767
689.805,689.771
689.799,689.761
689.802,689.766
689.796,689.756
689.799,689.761
689.802,689.766
689.805,689.770
689.807,689.774
689.809,689.778
689.803,689.767
689.797,689.757
689.800,689.762
689.803,689.767
689.805,689.771
689.807,689.775
689.809,689.779
689.803,689.768
689.805,689.772
689.799,689.761
689.794,689.752
689.789,689.744
689.785,689.736
689.781,689.729
689.777,689.723
689.774,689.717
689.779,689.726
689.776,689.720
689.781,689.729
689.785,689.737
689.789,689.744
689.785,689.736
689.789,689.743
689.793,689.750
689.796,689.756
689.799,689.761
689.802,689.766
689.804,689.770
689.807,689.774
689.801,689.764
689.798,689.760
689.793,689.750
689.796,689.756
689.791,689.747
689.787,689.739
689.791,689.746
689.786,689.738
689.782,689.731
689.786,689.739
689.790,689.746
689.786,689.738
689.790,689.745
689.794,689.751
689.797,689.757
689.800,689.762
689.803,689.767
689.805,689.771
689.799,689.761
689.802,689.766
689.804,689.770
689.799,689.760
689.801,689.765
689.804,689.769
689.798,689.759
689.793,689.750
689.788,689.742
689.792,689.749
689.796,689.755
689.791,689.746
689.794,689.752
689.789,689.744
689.785,689.736
689.781,689.729
689.785,689.737
689.781,689.730
689.778,689.724
689.783,689.732
689.787,689.740
689.791,689.746
689.786,689.739
689.782,689.731
689.787,689.739
689.782,689.732
689.787,689.739
689.791,689.746
689.786,689.738
689.790,689.745
689.794,689.752
689.789,689.743
689.793,689.750
689.796,689.756
689.791,689.747
689.787,689.739
689.782,689.732
