# Physical_Baseline=688.61pF, Trigger_Distance=13.2cm, Atten_Ratio=1.74
Raw_Capacitance(pF),Normalized_Capacitance(pF)
688.618,688.625
688.617,688.624
688.620,688.629
688.622,688.633
688.624,688.636
688.626,688.639
688.627,688.642
688.629,688.645
688.622,688.633
688.624,688.636
688.618,688.625
688.620,688.629
688.614,688.619
688.617,688.624
688.619,688.628
688.614,688.618
688.608,688.609
688.609,688.610
688.609,688.610
688.609,688.611
688.610,688.611
688.610,688.612
688.610,688.612
688.610,688.612
688.610,688.613
688.611,688.613
688.611,688.613
688.614,688.619
688.617,688.623
688.611,688.614
688.606,688.605
688.601,688.597
688.605,688.604
688.609,688.610
688.604,688.602
688.600,688.594
688.596,688.587
688.600,688.595
688.604,688.602
688.600,688.594
688.596,688.587
688.592,688.581
688.597,688.589
688.599,688.592
688.603,688.599
688.604,688.601
688.604,688.602
688.605,688.604
688.606,688.605
688.606,688.606
688.607,688.607
688.607,688.608
688.600,688.594
688.601,688.596
688.602,688.598
688.603,688.600
688.604,688.601
688.600,688.594
688.596,688.587
688.592,688.581
688.589,688.575
688.594,688.584
688.599,688.592
688.603,688.599
688.607,688.606
688.610,688.612
688.613,688.617
688.608,688.608
688.603,688.600
688.607,688.607
688.602,688.598
688.606,688.605
688.602,688.597
688.597,688.590
688.594,688.583
688.598,688.592
688.602,688.599
688.606,688.606
688.610,688.612
688.605,688.603
688.600,688.595
688.604,688.602
688.608,688.609
688.611,688.614
688.606,688.606
688.602,688.598
688.606,688.604
688.601,688.597
688.605,688.603
688.609,688.610
688.609,688.610
688.609,688.611
688.610,688.611
688.610,688.612
688.610,688.612
688.610,688.612
688.610,688.613
688.611,688.613
688.611,688.613
688.611,688.614
688.606,688.605
688.609,688.611
688.613,688.616
688.615,688.621
688.618,688.626
688.612,688.616
688.607,688.607
688.603,688.599
688.606,688.606
688.602,688.598
688.598,688.590
688.602,688.598
688.606,688.605
688.601,688.597
688.597,688.590
688.591,688.578
688.593,688.582
688.595,688.585
688.596,688.588
688.598,688.591
688.599,688.593
688.600,688.595
688.594,688.583
688.595,688.586
688.597,688.589
688.598,688.592
688.600,688.594
688.601,688.596
688.594,688.584
688.596,688.587
688.597,688.590
688.599,688.592
688.600,688.595
688.593,688.583
688.595,688.586
688.597,688.589
688.598,688.591
688.599,688.594
688.601,688.596
688.602,688.598
688.603,688.599
688.598,688.592
688.600,688.594
688.604,688.601
688.599,688.594
688.604,688.601
688.607,688.607
688.611,688.613
688.606,688.604
688.609,688.611
688.623,688.635
688.625,688.638
688.627,688.641
688.628,688.644
688.621,688.632
688.623,688.635
688.625,688.639
688.619,688.627
688.621,688.631
688.623,688.635
688.625,688.638
688.619,688.627
688.621,688.631
688.623,688.635
688.625,688.638
688.619,688.627
688.613,688.617
688.616,688.622
688.610,688.612
688.613,688.618
688.616,688.623
688.619,688.627
688.618,688.626
688.609,688.611
688.610,688.612
688.596,688.588
688.601,688.596
688.597,688.589
688.601,688.597
688.605,688.603
688.601,688.596
688.597,688.589
688.601,688.596
688.597,688.589
688.593,688.583
688.590,688.577
688.587,688.572
688.584,688.567
688.590,688.577
688.595,688.585
688.591,688.579
688.588,688.574
