# Physical_Baseline=690.77pF, Trigger_Distance=48.4cm, Atten_Ratio=23.43
Raw_Capacitance(pF),Normalized_Capacitance(pF)
690.798,691.524
690.794,691.440
690.802,691.630
690.798,691.535
690.795,691.451
690.791,691.374
690.792,691.381
690.789,691.311
690.786,691.248
690.779,691.078
690.785,691.225
690.783,691.169
690.784,691.197
690.785,691.221
690.791,691.355
690.788,691.288
690.780,691.115
690.779,691.071
690.777,691.031
690.779,691.071
690.777,691.031
690.775,690.994
690.782,691.149
690.783,691.178
690.781,691.127
690.779,691.081
690.780,691.117
690.782,691.148
690.780,691.099
690.778,691.056
690.779,691.094
690.778,691.051
690.776,691.012
690.778,691.054
690.776,691.015
690.775,690.979
690.773,690.948
690.775,690.995
690.774,690.962
690.773,690.932
690.771,690.905
690.770,690.881
690.769,690.858
690.769,690.838
690.771,690.896
690.770,690.872
690.769,690.851
690.768,690.831
690.771,690.889
690.762,690.676
690.762,690.673
690.765,690.748
690.768,690.815
690.767,690.799
690.758,690.595
690.758,690.599
690.754,690.490
690.750,690.393
690.751,690.417
690.747,690.327
690.751,690.435
690.744,690.266
690.746,690.302
690.747,690.334
690.752,690.440
690.744,690.270
690.746,690.306
690.750,690.415
690.747,690.324
690.740,690.166
690.742,690.211
690.744,690.253
690.748,690.367
690.745,690.282
690.746,690.316
690.751,690.425
690.755,690.522
690.756,690.533
690.756,690.543
690.756,690.553
690.760,690.639
690.755,690.527
690.756,690.539
690.756,690.549
690.752,690.446
690.756,690.542
690.756,690.552
690.757,690.560
690.752,690.456
690.745,690.284
690.746,690.319
690.748,690.350
690.744,690.266
690.749,690.379
690.750,690.404
690.743,690.239
690.745,690.277
690.741,690.200
690.746,690.319
690.748,690.350
690.749,690.379
690.742,690.214
690.747,690.332
690.743,690.249
690.737,690.097
690.739,690.149
690.741,690.196
690.738,690.126
690.740,690.174
690.742,690.219
690.736,690.070
690.733,690.013
690.731,689.960
690.729,689.913
690.724,689.793
690.727,689.874
690.726,689.835
690.724,689.800
690.723,689.768
690.718,689.662
690.722,689.755
690.726,689.840
690.729,689.916
690.735,690.061
690.733,690.004
690.727,689.875
690.731,689.948
690.725,689.825
690.724,689.791
690.723,689.760
690.721,689.731
690.717,689.628
690.721,689.725
690.725,689.813
690.731,689.968
690.729,689.920
690.732,689.988
690.735,690.051
690.733,689.996
690.730,689.946
690.737,690.089
690.731,689.953
690.734,690.018
690.728,689.888
690.726,689.848
690.725,689.811
690.723,689.778
690.719,689.671
690.715,689.574
690.711,689.487
690.711,689.484
690.711,689.482
690.707,689.404
690.712,689.521
690.709,689.438
690.706,689.364
690.703,689.296
690.703,689.312
690.709,689.439
690.714,689.554
690.710,689.468
690.715,689.580
690.714,689.568
690.714,689.558
690.710,689.472
690.715,689.584
690.719,689.684
690.718,689.662
690.718,689.644
690.717,689.627
690.713,689.534
690.709,689.451
690.706,689.375
690.703,689.306
690.701,689.245
690.701,689.266
690.699,689.208
690.697,689.155
690.695,689.108
690.693,689.065
690.699,689.215
690.692,689.049
690.694,689.089
690.692,689.048
690.691,689.010
690.689,688.976
690.699,689.212
690.700,689.236
690.701,689.258
690.699,689.201
690.696,689.149
690.694,689.102
690.696,689.136
690.697,689.168
690.707,689.385
690.704,689.315
690.709,689.441
690.706,689.366
690.711,689.488
690.711,689.485
690.711,689.484
690.707,689.405
690.704,689.334
690.702,689.269
690.699,689.211
690.692,689.045
690.694,689.085
690.695,689.121
690.701,689.265
690.707,689.396
690.712,689.515
690.712,689.511
690.712,689.507
690.712,689.502
690.708,689.422
690.684,688.866
690.687,688.923
690.686,688.897
690.685,688.875
690.684,688.853
690.683,688.835
690.686,688.895
690.688,688.949
690.682,688.809
690.685,688.872
690.679,688.739
690.687,688.920
690.686,688.895
690.677,688.683
690.676,688.680
690.676,688.677
690.676,688.676
690.668,688.486
690.669,688.501
690.669,688.516
690.673,688.606
690.677,688.687
690.680,688.762
690.671,688.563
690.672,688.572
690.669,688.507
690.678,688.710
690.673,688.593
690.676,688.676
690.671,688.561
690.672,688.570
690.672,688.579
690.672,688.586
690.673,688.593
690.673,688.599
690.673,688.604
690.673,688.609
690.674,688.613
690.677,688.694
690.680,688.767
690.675,688.644
690.678,688.723
690.681,688.793
690.681,688.780
690.680,688.769
690.680,688.757
690.679,688.747
690.679,688.739
690.674,688.619
690.677,688.699
690.680,688.772
690.675,688.649
690.678,688.726
690.678,688.719
690.673,688.600
690.673,688.606
690.665,688.421
690.666,688.444
690.667,688.464
690.668,688.483
690.664,688.387
690.660,688.300
690.665,688.410
690.669,688.510
690.670,688.524
690.670,688.537
690.663,688.360
690.664,688.388
690.665,688.414
690.666,688.437
690.667,688.459
690.668,688.477
690.664,688.381
690.668,688.484
690.664,688.388
690.665,688.414
690.666,688.437
