# Physical_Baseline=690.63pF, Trigger_Distance=41.3cm, Atten_Ratio=17.06
Raw_Capacitance(pF),Normalized_Capacitance(pF)
690.626,690.574
690.630,690.655
690.635,690.728
690.630,690.656
690.627,690.592
690.631,690.671
690.636,690.743
690.631,690.670
690.627,690.604
690.632,690.682
690.631,690.671
690.636,690.743
690.639,690.807
690.643,690.865
690.646,690.918
690.652,691.023
690.649,690.979
690.647,690.939
690.645,690.903
690.643,690.871
690.641,690.841
690.640,690.814
690.638,690.790
690.637,690.769
690.636,690.749
690.635,690.731
690.634,690.714
690.630,690.645
690.629,690.636
690.626,690.574
690.622,690.517
690.619,690.466
690.625,690.556
690.629,690.638
690.626,690.576
690.622,690.519
690.619,690.467
690.625,690.557
690.630,690.639
690.634,690.714
690.630,690.645
690.634,690.719
690.630,690.648
690.630,690.639
690.634,690.714
690.638,690.782
690.641,690.843
690.645,690.899
690.640,690.811
690.635,690.732
690.631,690.660
690.635,690.733
690.634,690.716
690.633,690.702
690.632,690.688
690.632,690.676
690.631,690.664
690.630,690.654
690.630,690.645
690.629,690.636
690.629,690.629
690.629,690.623
690.628,690.617
690.628,690.611
690.628,690.606
690.627,690.602
690.627,690.598
690.624,690.538
690.624,690.541
690.624,690.543
690.624,690.545
690.621,690.491
690.626,690.579
690.623,690.522
690.628,690.607
690.624,690.547
690.629,690.630
690.629,690.624
690.628,690.618
690.628,690.612
690.628,690.607
690.624,690.547
690.621,690.493
690.618,690.444
690.615,690.399
690.613,690.358
690.611,690.322
690.617,690.427
690.615,690.384
690.612,690.346
690.610,690.310
690.608,690.278
690.607,690.249
690.613,690.360
690.619,690.461
690.616,690.416
690.622,690.511
690.627,690.598
690.632,690.676
690.628,690.609
690.624,690.549
690.629,690.632
690.637,690.763
690.636,690.744
690.635,690.726
690.634,690.710
690.633,690.696
690.632,690.683
690.631,690.672
690.631,690.661
690.627,690.596
690.632,690.675
690.636,690.746
690.631,690.673
690.636,690.744
690.639,690.808
690.635,690.729
690.631,690.657
690.630,690.648
690.630,690.639
690.629,690.632
690.629,690.625
690.620,690.481
690.621,690.488
690.621,690.496
690.621,690.502
690.622,690.507
690.619,690.456
690.619,690.467
690.620,690.476
690.620,690.484
690.621,690.492
690.621,690.498
690.630,690.642
690.637,690.772
690.633,690.696
690.637,690.764
690.641,690.827
690.644,690.883
690.647,690.934
690.650,690.981
690.652,691.023
690.646,690.923
690.649,690.971
690.651,691.013
690.654,691.052
690.648,690.950
690.642,690.857
690.645,690.911
690.648,690.960
690.651,691.004
690.653,691.043
690.647,690.941
690.650,690.987
690.652,691.029
690.655,691.066
690.648,690.962
690.643,690.868
690.638,690.783
690.641,690.843
690.637,690.761
690.632,690.686
690.628,690.619
690.633,690.695
690.637,690.763
690.632,690.688
690.628,690.621
690.625,690.559
690.633,690.698
690.632,690.684
690.631,690.673
690.631,690.662
690.630,690.653
690.630,690.645
690.629,690.636
690.629,690.629
690.629,690.623
690.633,690.699
690.632,690.685
690.632,690.674
690.639,690.801
690.642,690.860
690.638,690.776
690.636,690.755
690.635,690.736
690.631,690.664
690.627,690.599
690.632,690.677
690.636,690.748
690.640,690.812
690.635,690.733
690.639,690.799
690.642,690.858
690.646,690.912
690.640,690.823
690.636,690.743
690.639,690.807
690.643,690.865
690.638,690.781
690.641,690.842
690.645,690.898
690.648,690.948
690.650,690.992
690.653,691.033
690.647,690.932
690.649,690.979
690.655,691.077
690.657,691.110
690.662,691.195
690.659,691.135
690.663,691.218
690.668,691.293
690.669,691.306
690.661,691.180
690.663,691.203
690.664,691.223
690.665,691.242
690.658,691.121
690.659,691.150
690.653,691.038
690.655,691.075
690.649,690.971
690.651,691.013
690.654,691.052
690.656,691.087
690.658,691.119
690.651,691.011
690.649,690.968
690.647,690.930
690.644,690.895
690.643,690.862
690.641,690.833
690.639,690.807
690.643,690.865
690.646,690.918
690.649,690.966
690.651,691.010
690.654,691.050
690.656,691.085
690.658,691.117
690.659,691.146
690.661,691.172
690.662,691.196
690.667,691.273
690.671,691.343
690.666,691.268
690.662,691.201
690.667,691.278
690.663,691.209
690.664,691.230
690.665,691.248
690.658,691.128
690.660,691.156
690.661,691.181
690.663,691.204
690.664,691.225
690.665,691.243
690.666,691.260
690.667,691.276
690.660,691.152
690.656,691.095
690.661,691.183
690.658,691.124
690.653,691.042
690.655,691.079
690.657,691.111
690.659,691.140
690.660,691.167
690.654,691.054
690.656,691.089
690.661,691.177
690.666,691.256
690.670,691.328
690.666,691.255
690.670,691.327
690.670,691.336
690.671,691.344
690.671,691.352
690.672,691.358
690.672,691.364
690.672,691.369
690.676,691.431
690.671,691.347
690.667,691.272
690.671,691.342
690.674,691.406
690.678,691.463
690.673,691.378
690.646,690.924
690.652,691.027
690.650,690.982
690.655,691.080
690.657,691.112
690.659,691.141
690.661,691.168
690.662,691.192
690.655,691.077
690.657,691.110
690.654,691.058
690.659,691.149
690.664,691.231
690.669,691.305
690.664,691.234
690.661,691.169
690.665,691.250
690.666,691.266
690.659,691.143
690.661,691.169
690.662,691.193
690.663,691.215
690.664,691.235
690.665,691.253
690.666,691.269
690.657,691.111
690.659,691.140
690.660,691.167
690.662,691.191
690.663,691.213
690.664,691.233
690.665,691.251
690.666,691.267
690.662,691.200
690.659,691.139
690.664,691.222
690.660,691.160
690.661,691.185
690.663,691.208
690.664,691.229
690.665,691.247
690.666,691.264
690.667,691.279
690.668,691.292
690.669,691.305
690.672,691.371
690.668,691.294
690.664,691.225
690.668,691.299
690.672,691.367
690.675,691.410
690.675,691.411
690.670,691.330
690.674,691.394
690.682,691.535
690.681,691.524
690.681,691.515
690.680,691.507
690.680,691.498
690.679,691.491
690.679,691.485
690.674,691.397
690.669,691.318
690.670,691.329
690.670,691.338
690.671,691.346
690.663,691.216
690.664,691.236
690.666,691.254
690.666,691.269
690.662,691.202
690.667,691.279
690.671,691.348
690.675,691.411
690.670,691.330
690.659,691.150
690.661,691.176
690.654,691.061
690.648,690.958
690.651,691.002
690.645,690.904
690.648,690.953
690.646,690.915
690.644,690.882
690.642,690.852
690.648,690.962
690.654,691.062
690.651,691.014
690.649,690.972
690.647,690.932
690.645,690.897
690.639,690.809
690.643,690.867
690.638,690.783
690.641,690.843
690.645,690.899
690.648,690.949
690.650,690.993
690.645,690.897
690.648,690.947
690.650,690.991
690.653,691.032
690.655,691.069
690.652,691.020
690.649,690.977
690.647,690.937
690.645,690.902
690.640,690.813
690.643,690.872
690.646,690.924
690.649,690.972
690.651,691.014
690.646,690.915
690.648,690.963
690.651,691.007
690.653,691.047
690.647,690.944
690.650,690.990
690.644,690.893
690.647,690.943
690.650,690.989
690.652,691.031
690.647,690.931
690.649,690.978
690.644,690.882
690.647,690.933
690.645,690.898
690.643,690.865
690.641,690.836
690.636,690.754
690.635,690.735
690.634,690.719
690.633,690.704
690.633,690.690
690.640,690.816
690.638,690.792
690.637,690.771
690.636,690.751
690.643,690.871
690.641,690.841
690.637,690.759
690.640,690.823
690.636,690.743
690.631,690.670
690.627,690.604
690.624,690.545
690.621,690.491
690.618,690.442
690.615,690.397
690.613,690.357
690.619,690.458
690.624,690.550
690.629,690.633
690.625,690.571
690.622,690.515
690.619,690.464
690.625,690.555
690.621,690.500
690.626,690.587
690.631,690.667
690.635,690.738
690.639,690.803
690.643,690.862
690.638,690.778
690.633,690.702
690.637,690.771
690.636,690.751
690.635,690.733
690.631,690.661
690.630,690.652
690.626,690.587
690.623,690.529
690.620,690.476
690.617,690.428
690.618,690.441
690.619,690.452
690.619,690.462
690.620,690.472
690.620,690.480
690.621,690.487
690.621,690.495
690.621,690.501
690.622,690.506
690.622,690.511
690.622,690.516
690.622,690.520
690.623,690.524
690.631,690.665
690.630,690.655
690.630,690.646
690.626,690.582
690.623,690.525
690.628,690.610
690.624,690.550
690.621,690.496
690.626,690.584
690.631,690.664
690.627,690.599
690.624,690.540
690.621,690.486
690.626,690.576
690.630,690.656
690.635,690.729
690.639,690.795
690.642,690.854
690.637,690.771
690.641,690.833
690.636,690.752
690.640,690.815
690.635,690.735
690.631,690.663
690.627,690.598
690.632,690.676
690.628,690.609
690.632,690.686
690.628,690.619
690.633,690.695
690.629,690.626
690.625,690.564
690.622,690.508
690.622,690.513
690.622,690.518
690.623,690.522
690.631,690.663
690.630,690.654
690.630,690.645
690.629,690.636
690.629,690.629
690.620,690.484
690.621,690.492
690.618,690.443
690.623,690.536
690.624,690.538
690.632,690.679
690.628,690.612
690.632,690.689
690.632,690.677
690.631,690.665
690.635,690.737
690.631,690.664
690.622,690.517
690.619,690.466
690.617,690.419
690.622,690.515
690.627,690.601
690.624,690.542
690.629,690.625
690.625,690.563
690.622,690.507
690.619,690.456
690.616,690.410
690.614,690.369
690.611,690.331
690.618,690.435
690.623,690.529
690.620,690.476
690.625,690.566
690.622,690.509
690.627,690.596
690.623,690.536
690.628,690.621
690.625,690.559
690.622,690.504
690.627,690.592
690.623,690.533
690.628,690.618
690.633,690.695
690.629,690.626
690.625,690.564
690.622,690.508
690.627,690.596
690.623,690.536
690.620,690.483
690.613,690.353
690.611,690.318
690.609,690.285
690.607,690.256
690.605,690.229
690.604,690.205
690.611,690.321
690.609,690.289
690.607,690.258
690.614,690.369
690.611,690.331
690.609,690.298
690.608,690.268
690.606,690.240
690.608,690.270
690.601,690.160
690.604,690.198
690.602,690.177
690.605,690.214
690.598,690.108
690.601,690.151
690.603,690.190
690.597,690.088
690.597,690.077
690.596,690.068
690.596,690.060
690.595,690.051
690.595,690.044
690.602,690.175
690.609,690.294
690.616,690.401
690.613,690.360
690.619,690.461
690.616,690.416
690.614,690.374
690.612,690.336
690.610,690.302
690.608,690.271
690.606,690.243
690.613,690.355
690.614,690.375
690.607,690.255
690.605,690.229
690.607,690.260
690.609,690.289
690.610,690.315
690.612,690.338
690.613,690.358
690.614,690.377
690.607,690.256
690.605,690.229
690.599,690.123
690.598,690.110
690.598,690.097
690.597,690.086
690.596,690.075
690.596,690.066
690.595,690.057
690.595,690.050
690.590,689.961
690.590,689.962
690.590,689.963
690.590,689.964
690.590,689.965
690.598,690.103
690.597,690.091
690.597,690.080
690.596,690.070
690.596,690.061
690.595,690.052
690.595,690.045
690.594,690.039
690.594,690.033
690.597,690.082
690.591,689.990
690.595,690.044
690.597,690.093
690.592,689.999
690.592,689.997
690.592,689.995
690.592,689.993
690.591,689.991
690.591,689.990
690.591,689.989
690.591,689.988
690.583,689.849
690.584,689.862
690.585,689.872
690.585,689.883
690.586,689.892
690.586,689.900
690.587,689.908
690.587,689.914
690.587,689.920
690.588,689.925
690.583,689.848
690.587,689.916
690.583,689.840
690.579,689.771
690.583,689.846
690.579,689.776
690.583,689.851
690.587,689.919
690.588,689.924
690.588,689.929
690.588,689.934
690.588,689.938
690.589,689.942
690.592,690.001
690.592,689.999
690.587,689.915
690.583,689.839
690.575,689.715
690.569,689.603
690.571,689.638
690.573,689.670
690.570,689.617
690.572,689.651
690.577,689.738
690.581,689.816
690.574,689.694
690.576,689.721
690.577,689.745
690.578,689.767
690.580,689.787
690.584,689.861
690.585,689.872
690.580,689.800
690.576,689.735
690.570,689.620
690.564,689.516
690.566,689.560
690.569,689.599
690.571,689.635
690.573,689.667
690.574,689.696
690.571,689.641
690.576,689.729
690.578,689.752
690.571,689.636
690.565,689.531
690.567,689.573
690.569,689.612
690.571,689.646
690.573,689.677
690.570,689.623
690.575,689.713
690.572,689.656
690.577,689.742
690.570,689.626
690.572,689.660
690.566,689.553
690.568,689.593
690.570,689.630
690.572,689.663
690.569,689.611
690.566,689.563
690.564,689.520
690.558,689.427
690.553,689.341
690.557,689.402
690.560,689.457
690.555,689.368
690.558,689.427
690.561,689.479
690.559,689.444
690.558,689.413
690.556,689.385
690.554,689.359
690.558,689.417
690.553,689.333
690.557,689.394
690.560,689.450
690.558,689.417
690.556,689.388
690.551,689.307
690.550,689.288
690.554,689.354
690.550,689.276
690.553,689.342
690.557,689.403
690.560,689.457
690.558,689.425
690.557,689.394
690.555,689.367
690.550,689.288
690.554,689.354
690.558,689.413
690.553,689.329
690.548,689.253
690.552,689.321
690.551,689.302
690.558,689.421
690.556,689.392
690.555,689.365
690.550,689.286
690.546,689.214
690.550,689.287
690.554,689.353
690.558,689.412
690.556,689.384
690.554,689.358
690.545,689.202
690.545,689.193
690.549,689.268
690.553,689.336
690.557,689.397
690.552,689.315
690.547,689.240
690.544,689.173
690.551,689.305
690.550,689.286
690.554,689.352
690.557,689.411
690.553,689.328
690.551,689.307
690.550,689.288
690.549,689.271
690.545,689.201
690.549,689.275
690.553,689.341
690.552,689.319
690.551,689.300
690.547,689.227
690.546,689.216
690.542,689.151
690.547,689.229
690.546,689.209
690.542,689.144
690.538,689.086
690.539,689.088
690.539,689.090
690.536,689.037
690.533,688.989
690.530,688.946
690.531,688.961
690.537,689.058
690.534,689.008
690.531,688.962
690.537,689.059
690.542,689.147
690.542,689.143
690.538,689.085
690.535,689.032
690.532,688.984
690.533,688.997
690.534,689.008
690.534,689.018
690.532,688.972
690.529,688.930
690.527,688.893
690.528,688.913
690.526,688.877
690.524,688.844
690.522,688.813
690.529,688.924
690.527,688.886
690.528,688.908
690.526,688.873
690.532,688.978
690.530,688.935
690.531,688.952
690.531,688.967
690.532,688.981
690.530,688.938
690.528,688.900
690.525,688.864
690.519,688.750
690.518,688.729
690.516,688.710
690.515,688.694
690.515,688.678
690.509,688.581
690.509,688.576
690.508,688.572
690.508,688.568
690.508,688.565
690.511,688.617
690.514,688.663
690.516,688.706
690.515,688.690
690.514,688.675
690.514,688.661
690.516,688.704
690.518,688.743
690.517,688.723
690.516,688.704
690.515,688.687
690.522,688.810
690.524,688.839
690.522,688.810
690.521,688.784
690.527,688.898
690.525,688.863
690.519,688.749
690.517,688.728
690.516,688.709
690.523,688.830
690.530,688.939
690.528,688.901
690.521,688.783
690.519,688.759
690.518,688.737
690.517,688.718
690.519,688.755
690.513,688.651
690.512,688.640
690.512,688.629
690.511,688.620
690.514,688.667
690.513,688.654
690.512,688.643
690.520,688.770
690.527,688.884
690.528,688.906
690.526,688.871
690.524,688.838
690.522,688.809
690.521,688.783
690.523,688.814
690.521,688.787
690.520,688.763
690.518,688.742
690.517,688.722
690.519,688.759
690.518,688.737
690.517,688.718
690.524,688.837
690.525,688.863
690.527,688.887
690.525,688.853
690.523,688.823
690.521,688.795
690.515,688.687
690.514,688.673
690.513,688.659
690.513,688.647
690.512,688.635
690.503,688.489
690.504,688.493
690.504,688.497
690.507,688.555
690.510,688.608
690.510,688.601
690.510,688.595
690.513,688.644
690.515,688.688
690.514,688.674
690.513,688.660
690.513,688.648
690.515,688.692
690.514,688.676
690.514,688.662
690.513,688.650
690.504,688.501
690.508,688.559
690.507,688.556
690.515,688.692
690.522,688.813
690.524,688.842
690.526,688.868
690.524,688.835
690.525,688.861
690.523,688.830
690.522,688.802
690.520,688.776
690.522,688.808
690.521,688.782
690.519,688.758
690.526,688.874
690.527,688.897
690.529,688.918
690.526,688.881
690.524,688.848
690.523,688.818
690.524,688.846
690.523,688.815
690.521,688.788
690.520,688.764
690.526,688.880
690.528,688.902
690.529,688.922
690.535,689.022
690.532,688.975
690.529,688.932
690.530,688.949
690.528,688.909
690.526,688.873
690.524,688.840
690.526,688.867
690.527,688.889
690.525,688.855
690.523,688.824
690.525,688.851
690.526,688.876
690.532,688.981
690.530,688.938
690.528,688.900
690.525,688.864
690.527,688.888
690.525,688.854
690.523,688.824
690.529,688.933
690.535,689.032
690.541,689.122
690.540,689.121
690.540,689.119
690.537,689.063
690.534,689.012
690.539,689.104
690.540,689.105
690.536,689.051
690.542,689.139
690.538,689.081
690.535,689.029
690.540,689.119
690.540,689.118
690.537,689.062
690.534,689.011
690.531,688.965
690.537,689.061
690.534,689.011
690.535,689.021
690.535,689.029
690.540,689.119
690.537,689.063
690.542,689.150
690.539,689.090
690.547,689.230
690.546,689.218
690.546,689.208
690.550,689.281
690.546,689.210
690.550,689.283
690.546,689.211
690.545,689.202
690.550,689.276
690.549,689.260
690.553,689.328
690.556,689.389
690.551,689.308
690.555,689.371
690.554,689.346
690.552,689.325
690.556,689.387
690.551,689.306
690.547,689.232
690.543,689.165
690.540,689.105
690.536,689.051
690.537,689.057
690.534,689.007
690.531,688.962
690.529,688.922
690.535,689.022
690.535,689.030
690.532,688.982
690.538,689.077
690.535,689.025
690.535,689.033
690.536,689.040
690.541,689.130
690.538,689.073
690.535,689.022
690.540,689.112
690.537,689.057
690.537,689.062
690.534,689.011
690.531,688.965
690.537,689.061
690.537,689.066
690.542,689.153
690.542,689.149
690.547,689.228
690.551,689.299
690.555,689.363
690.558,689.421
690.556,689.392
690.552,689.310
690.547,689.236
690.543,689.169
690.540,689.109
690.540,689.109
690.540,689.109
690.545,689.191
690.541,689.129
690.546,689.209
690.550,689.282
690.554,689.347
690.557,689.407
690.564,689.516
690.561,689.478
690.559,689.443
690.562,689.494
690.565,689.540
690.559,689.444
690.562,689.495
690.560,689.459
690.558,689.426
690.553,689.340
690.549,689.263
690.545,689.193
690.544,689.186
690.549,689.261
690.548,689.246
690.544,689.179
690.540,689.117
690.537,689.061
690.537,689.066
690.534,689.015
690.532,688.970
690.537,689.065
690.534,689.014
690.540,689.106
690.540,689.107
690.540,689.107
690.544,689.189
690.549,689.264
690.553,689.332
690.556,689.393
690.560,689.448
690.558,689.416
690.556,689.387
690.559,689.443
690.554,689.357
690.558,689.416
690.561,689.469
690.564,689.517
690.561,689.479
690.559,689.444
690.558,689.413
690.561,689.466
690.556,689.378
690.559,689.435
690.562,689.486
690.565,689.533
690.562,689.493
690.560,689.457
690.558,689.425
690.553,689.339
690.557,689.400
690.552,689.317
690.556,689.380
690.551,689.299
690.550,689.281
690.549,689.265
690.548,689.251
690.552,689.319
690.548,689.244
690.552,689.314
690.555,689.377
690.554,689.352
690.553,689.329
690.556,689.390
690.555,689.364
690.558,689.422
690.553,689.338
690.549,689.261
690.548,689.246
690.544,689.179
690.548,689.255
690.552,689.324
690.548,689.249
690.552,689.317
690.556,689.380
690.562,689.492
690.568,689.594
690.566,689.548
690.568,689.589
690.562,689.488
690.557,689.397
690.560,689.453
690.555,689.365
690.553,689.341
690.560,689.457
690.563,689.506
690.566,689.550
690.568,689.591
690.565,689.545
690.560,689.448
690.566,689.555
690.572,689.650
690.573,689.682
690.567,689.572
690.561,689.473
690.559,689.439
690.562,689.490
690.560,689.454
690.563,689.504
690.557,689.411
690.561,689.465
690.564,689.514
690.561,689.476
690.559,689.441
690.554,689.355
690.550,689.277
690.554,689.343
690.549,689.266
690.545,689.197
690.541,689.133
690.541,689.131
690.549,689.267
690.548,689.253
690.547,689.239
690.547,689.227
690.554,689.354
690.558,689.413
690.561,689.466
690.564,689.515
690.558,689.421
690.556,689.392
690.555,689.365
690.553,689.341
690.552,689.319
690.556,689.382
690.551,689.301
690.555,689.365
690.558,689.423
690.557,689.394
690.560,689.450
690.566,689.555
690.560,689.457
690.555,689.368
690.550,689.289
