# Physical_Baseline=689.65pF, Trigger_Distance=39.9cm, Atten_Ratio=15.92
Raw_Capacitance(pF),Normalized_Capacitance(pF)
689.660,689.765
689.660,689.763
689.660,689.761
689.660,689.759
689.659,689.757
689.659,689.756
689.659,689.755
689.659,689.754
689.667,689.881
689.666,689.868
689.666,689.856
689.662,689.797
689.662,689.792
689.653,689.659
689.654,689.667
689.654,689.674
689.652,689.632
689.649,689.594
689.650,689.608
689.651,689.621
689.652,689.633
689.652,689.643
689.653,689.653
689.654,689.662
689.654,689.670
689.665,689.842
689.664,689.832
689.664,689.823
689.663,689.815
689.663,689.809
689.662,689.803
689.662,689.797
689.662,689.792
689.661,689.787
689.661,689.783
689.661,689.779
689.661,689.776
689.660,689.773
689.660,689.770
689.660,689.767
689.660,689.765
689.660,689.763
689.660,689.761
689.652,689.631
689.652,689.641
689.653,689.651
689.653,689.660
689.654,689.668
689.654,689.674
689.655,689.681
689.655,689.687
689.655,689.693
689.656,689.698
689.656,689.702
689.656,689.706
689.656,689.709
689.654,689.664
689.654,689.672
689.655,689.678
689.655,689.684
689.652,689.640
689.653,689.650
689.653,689.659
689.646,689.538
689.647,689.558
689.648,689.575
689.649,689.591
689.650,689.605
689.651,689.619
689.652,689.631
689.644,689.513
689.646,689.536
689.647,689.555
689.648,689.572
689.649,689.589
689.650,689.604
689.651,689.617
689.651,689.629
689.652,689.639
689.645,689.521
689.646,689.542
689.647,689.562
689.648,689.579
689.649,689.595
689.650,689.609
689.643,689.494
689.636,689.390
689.639,689.424
689.640,689.454
689.642,689.481
689.644,689.506
689.645,689.529
689.638,689.421
689.637,689.402
689.639,689.434
689.641,689.464
689.643,689.490
689.644,689.514
689.638,689.408
689.640,689.440
689.641,689.469
689.643,689.496
689.645,689.519
689.646,689.540
689.647,689.560
689.648,689.577
689.649,689.593
689.650,689.607
689.651,689.620
689.652,689.632
689.652,689.642
689.645,689.524
689.646,689.544
689.647,689.564
689.640,689.453
689.642,689.480
689.644,689.505
689.645,689.528
689.646,689.548
689.648,689.567
689.649,689.583
689.650,689.599
689.658,689.741
689.658,689.741
689.658,689.741
689.658,689.741
689.658,689.741
689.658,689.741
689.658,689.741
689.655,689.692
689.656,689.697
689.656,689.702
689.656,689.706
689.656,689.709
689.657,689.712
689.657,689.715
689.657,689.718
689.657,689.720
689.657,689.722
689.657,689.724
689.658,689.726
689.658,689.728
689.658,689.730
689.658,689.731
689.666,689.860
689.665,689.849
689.665,689.840
689.664,689.831
