# Physical_Baseline=689.03pF, Trigger_Distance=10.1cm, Atten_Ratio=1.02
Raw_Capacitance(pF),Normalized_Capacitance(pF)
689.074,689.075
689.073,689.074
689.073,689.073
689.077,689.078
689.076,689.077
689.075,689.076
689.074,689.075
689.073,689.074
689.073,689.073
689.072,689.073
689.071,689.072
689.068,689.069
689.073,689.074
689.072,689.073
689.072,689.072
689.071,689.072
689.070,689.071
689.062,689.063
689.062,689.063
689.060,689.060
689.057,689.058
689.058,689.059
689.059,689.059
689.060,689.060
689.060,689.061
689.061,689.061
689.058,689.059
689.056,689.056
689.054,689.054
689.055,689.056
689.056,689.057
689.049,689.049
689.043,689.043
689.045,689.045
689.044,689.044
689.043,689.043
689.037,689.037
689.032,689.032
689.027,689.027
689.028,689.028
689.028,689.028
689.032,689.032
689.027,689.027
689.023,689.023
689.027,689.027
689.023,689.022
689.024,689.023
689.020,689.019
689.024,689.024
689.020,689.020
689.016,689.016
689.018,689.018
689.020,689.019
689.024,689.024
689.028,689.028
689.032,689.032
689.035,689.035
689.030,689.030
689.033,689.033
689.033,689.033
689.033,689.033
689.029,689.028
689.024,689.024
689.028,689.028
689.023,689.023
689.025,689.024
689.020,689.020
689.017,689.016
689.021,689.021
689.026,689.025
689.021,689.021
689.018,689.017
689.014,689.014
689.011,689.011
689.008,689.008
689.011,689.010
689.013,689.013
689.010,689.010
689.015,689.015
689.012,689.012
689.006,689.006
689.012,689.011
689.017,689.017
689.014,689.013
689.011,689.010
689.008,689.007
689.010,689.010
689.008,689.007
689.005,689.004
689.003,689.002
688.998,688.997
688.996,688.995
688.995,688.994
688.994,688.993
688.997,688.997
688.996,688.995
688.995,688.994
689.001,689.001
688.999,688.999
688.995,688.994
688.990,688.990
688.990,688.989
688.989,688.988
688.988,688.987
688.995,688.995
688.994,688.993
689.001,689.000
689.004,689.004
688.999,688.998
688.997,688.997
688.996,688.995
688.994,688.994
688.998,688.998
688.997,688.996
688.995,688.994
688.994,688.993
688.998,688.997
688.996,688.995
688.995,688.994
688.993,688.993
688.992,688.991
688.988,688.987
688.993,688.992
688.992,688.991
688.991,688.990
688.987,688.986
688.986,688.985
688.986,688.985
688.985,688.984
688.982,688.981
688.982,688.981
688.982,688.981
688.974,688.972
